# theta_E,e1,e2,gamma1,gamma2,R_sersic,n_sersic,e1_src,e2_src,center_x_src,center_y_src
1.507341504096984863e+00,-6.128278002142906189e-02,5.848566535860300064e-03,4.592981934547424316e-02,5.058236420154571533e-02,3.063236773014068604e-01,1.023437500000000000e+00,7.046782970428466797e-02,3.679534792900085449e-02,-8.142663318722043186e-06,2.910129725933074951e-01
1.498548626899719238e+00,-6.290457397699356079e-02,-1.192089170217514038e-03,4.459924995899200439e-02,4.815399646759033203e-02,3.120745420455932617e-01,1.071505188941955566e+00,4.281146824359893799e-02,7.314810156822204590e-02,1.068974100053310394e-02,3.021501302719116211e-01
1.496577739715576172e+00,-5.700136348605155945e-02,1.235320698469877243e-02,4.716160893440246582e-02,5.909945070743560791e-02,3.142427206039428711e-01,1.114697217941284180e+00,6.766232848167419434e-02,4.270238801836967468e-02,-4.389886278659105301e-03,2.967472970485687256e-01
1.502392411231994629e+00,-5.623710900545120239e-02,-3.223929554224014282e-03,4.437288641929626465e-02,4.763627052307128906e-02,3.161455094814300537e-01,1.084920048713684082e+00,7.234354317188262939e-02,7.111642509698867798e-02,5.879960954189300537e-03,2.985583543777465820e-01
1.498027205467224121e+00,-2.999215014278888702e-02,-9.565515443682670593e-03,6.325913965702056885e-02,4.400822520256042480e-02,3.114693760871887207e-01,1.034739255905151367e+00,3.931699320673942566e-02,4.994757845997810364e-02,-2.135662827640771866e-03,3.037107884883880615e-01
1.500322937965393066e+00,-5.115671083331108093e-02,-2.766632474958896637e-03,5.255176126956939697e-02,4.764571785926818848e-02,2.964707314968109131e-01,1.036620140075683594e+00,4.425125941634178162e-02,3.583633154630661011e-02,-4.465078003704547882e-03,2.980483770370483398e-01
1.492492794990539551e+00,-5.715375766158103943e-02,3.833685303106904030e-03,4.355466365814208984e-02,5.366225540637969971e-02,3.125163912773132324e-01,1.054282665252685547e+00,8.031640201807022095e-02,4.363637417554855347e-02,1.064448733814060688e-03,3.006064891815185547e-01
1.501365900039672852e+00,-5.656423419713973999e-02,3.197662299498915672e-03,5.011914670467376709e-02,5.396653711795806885e-02,3.147724568843841553e-01,1.115473985671997070e+00,4.821407422423362732e-02,3.870929032564163208e-02,4.086168482899665833e-03,3.043748438358306885e-01
1.493260145187377930e+00,-6.316059827804565430e-02,-1.147070620208978653e-02,4.284086823463439941e-02,4.187662899494171143e-02,2.956387698650360107e-01,9.565728902816772461e-01,5.859119072556495667e-02,6.872261315584182739e-02,5.710297729820013046e-03,3.061684370040893555e-01
1.502636909484863281e+00,-5.460706725716590881e-02,-9.169027907773852348e-04,5.140681564807891846e-02,5.142830312252044678e-02,3.103808164596557617e-01,1.106566309928894043e+00,2.493343874812126160e-02,2.799030579626560211e-02,1.716536702588200569e-03,3.032323122024536133e-01
1.496893525123596191e+00,-6.924954801797866821e-02,9.526365436613559723e-03,4.034218192100524902e-02,5.036117136478424072e-02,3.091496229171752930e-01,1.029972314834594727e+00,5.328408256173133850e-02,5.306407436728477478e-02,-5.536265671253204346e-04,2.955994307994842529e-01
1.504205584526062012e+00,-4.968163743615150452e-02,7.882766425609588623e-03,5.219782888889312744e-02,5.453555285930633545e-02,2.866770029067993164e-01,9.389641284942626953e-01,4.743391647934913635e-02,2.297951839864253998e-02,-5.627259612083435059e-03,2.995537519454956055e-01
1.495760560035705566e+00,-6.678725033998489380e-02,-1.013840362429618835e-02,4.080064594745635986e-02,4.498358070850372314e-02,3.041382133960723877e-01,1.008594512939453125e+00,6.053884699940681458e-02,7.461830228567123413e-02,7.491830270737409592e-03,2.971734106540679932e-01
1.500376343727111816e+00,-3.283526003360748291e-02,-1.190208550542593002e-02,5.739511549472808838e-02,4.186435043811798096e-02,3.007273674011230469e-01,9.877046346664428711e-01,3.228240087628364563e-02,7.855898141860961914e-02,6.850061938166618347e-03,3.041653633117675781e-01
1.501431584358215332e+00,-7.844733446836471558e-02,-6.449419539421796799e-03,3.380969166755676270e-02,4.873016476631164551e-02,3.001868128776550293e-01,9.810823798179626465e-01,6.682991236448287964e-02,5.806690454483032227e-02,9.650183492340147495e-04,2.941100895404815674e-01
1.503900170326232910e+00,-4.543788731098175049e-02,-7.330421940423548222e-04,5.303721129894256592e-02,4.896681010723114014e-02,3.031611740589141846e-01,1.064818859100341797e+00,3.785418719053268433e-02,5.423648282885551453e-02,2.292645513080060482e-04,2.916955649852752686e-01
1.501846432685852051e+00,-5.620818585157394409e-02,2.209924533963203430e-02,4.735346138477325439e-02,5.675639212131500244e-02,3.035968542098999023e-01,1.037720322608947754e+00,4.103041440248489380e-02,5.561627075076103210e-02,-9.222879307344555855e-04,2.956288754940032959e-01
1.496284604072570801e+00,-4.890215396881103516e-02,4.538042470812797546e-03,5.510391294956207275e-02,5.331228673458099365e-02,3.183552026748657227e-01,1.074325442314147949e+00,4.765845462679862976e-02,3.776735067367553711e-02,4.039627034217119217e-03,3.058606088161468506e-01
1.499890565872192383e+00,-5.583230778574943542e-02,-1.876129023730754852e-02,4.634888470172882080e-02,3.937327861785888672e-02,2.938114702701568604e-01,1.003787994384765625e+00,5.699655413627624512e-02,6.565887480974197388e-02,-4.495647444855421782e-04,2.971012294292449951e-01
1.498557567596435547e+00,-7.228129357099533081e-02,-5.569364409893751144e-03,3.970679640769958496e-02,4.425477981567382812e-02,2.942060530185699463e-01,9.599775075912475586e-01,5.876154825091362000e-02,6.632553786039352417e-02,4.449331318028271198e-04,3.005186021327972412e-01
1.493696331977844238e+00,-6.566362828016281128e-02,-4.490570630878210068e-03,3.935842216014862061e-02,4.808127880096435547e-02,2.909179627895355225e-01,9.360858798027038574e-01,8.347615599632263184e-02,6.413482129573822021e-02,2.160277916118502617e-03,2.993755340576171875e-01
1.504025101661682129e+00,-6.204541772603988647e-02,-4.540261346846818924e-03,4.227010905742645264e-02,4.891245067119598389e-02,2.981049716472625732e-01,1.059649705886840820e+00,5.330749228596687317e-02,5.900043994188308716e-02,2.764709992334246635e-03,2.930131554603576660e-01
1.502217054367065430e+00,-6.137217581272125244e-02,-4.432183690369129181e-03,4.375329613685607910e-02,4.553458094596862793e-02,3.054271936416625977e-01,1.027033567428588867e+00,7.971043139696121216e-02,6.172509491443634033e-02,6.109240348450839520e-04,3.009260892868041992e-01
1.499049782752990723e+00,-4.381302371621131897e-02,9.441322763450443745e-04,5.032502114772796631e-02,5.029137432575225830e-02,3.123548328876495361e-01,1.057698488235473633e+00,6.191642954945564270e-02,7.411139458417892456e-02,-4.455307498574256897e-04,2.973603308200836182e-01
1.499622941017150879e+00,-4.671003669500350952e-02,-4.024195019155740738e-03,4.859912395477294922e-02,4.794864356517791748e-02,3.096823096275329590e-01,1.049814224243164062e+00,4.606996849179267883e-02,6.022457405924797058e-02,3.614627290517091751e-03,3.037374615669250488e-01
1.498471617698669434e+00,-4.306134581565856934e-02,1.074075046926736832e-02,5.609987676143646240e-02,5.390338599681854248e-02,3.120811283588409424e-01,1.095702886581420898e+00,3.974507004022598267e-02,3.425005078315734863e-02,6.247752346098423004e-03,3.043484091758728027e-01
1.500101447105407715e+00,-5.705542489886283875e-02,-2.490832237526774406e-03,5.013905465602874756e-02,5.230824649333953857e-02,3.052832782268524170e-01,1.056975483894348145e+00,6.336562335491180420e-02,5.800511315464973450e-02,-8.797816117294132710e-04,3.037285506725311279e-01
1.503901481628417969e+00,-3.936484456062316895e-02,-1.432972960174083710e-02,5.405192077159881592e-02,3.934857249259948730e-02,2.943120300769805908e-01,9.941508173942565918e-01,2.954802475869655609e-02,5.473216250538825989e-02,9.840409271419048309e-03,2.966531217098236084e-01
1.504188418388366699e+00,-5.222159251570701599e-02,-8.054473437368869781e-03,4.702857136726379395e-02,4.352612793445587158e-02,2.961104512214660645e-01,1.045474648475646973e+00,6.307181715965270996e-02,5.876096338033676147e-02,8.803496137261390686e-03,2.945114970207214355e-01
1.499738574028015137e+00,-7.406926155090332031e-02,4.945032298564910889e-03,3.624458611011505127e-02,5.218155682086944580e-02,3.171222209930419922e-01,1.056618094444274902e+00,6.001668050885200500e-02,5.155332759022712708e-02,1.419290667399764061e-03,2.995432019233703613e-01
1.504625201225280762e+00,-6.112684682011604309e-02,1.501608267426490784e-02,4.506078362464904785e-02,5.648197233676910400e-02,3.174805343151092529e-01,1.035331726074218750e+00,6.066913157701492310e-02,4.162558540701866150e-02,2.855161728803068399e-04,2.949937880039215088e-01
1.504857897758483887e+00,-4.562754929065704346e-02,-5.152363330125808716e-03,5.291526019573211670e-02,4.369035363197326660e-02,3.103265166282653809e-01,1.067198753356933594e+00,2.728342264890670776e-02,6.146984919905662537e-02,9.604227729141712189e-03,3.032997846603393555e-01
1.506607413291931152e+00,-4.432750120759010315e-02,-9.748192504048347473e-03,5.311180651187896729e-02,4.600608348846435547e-02,3.159908056259155273e-01,1.101466894149780273e+00,4.301103577017784119e-02,5.341932922601699829e-02,1.533288508653640747e-03,2.958957552909851074e-01
1.505663990974426270e+00,-5.300022289156913757e-02,6.340096704661846161e-03,5.151726305484771729e-02,5.268160998821258545e-02,3.143440485000610352e-01,1.066235661506652832e+00,6.730818003416061401e-02,5.478047579526901245e-02,-4.419357981532812119e-03,2.936899065971374512e-01
1.503704190254211426e+00,-5.089304596185684204e-02,-1.685097068548202515e-02,5.536927282810211182e-02,3.881008923053741455e-02,3.063883483409881592e-01,1.039562940597534180e+00,2.338327094912528992e-02,5.156692489981651306e-02,1.112588960677385330e-02,3.020248711109161377e-01
1.502290844917297363e+00,-4.811518639326095581e-02,-6.739196367561817169e-03,5.250601470470428467e-02,4.345123469829559326e-02,3.058864474296569824e-01,1.059456706047058105e+00,4.675728827714920044e-02,8.376711606979370117e-02,9.408917278051376343e-03,2.982236444950103760e-01
1.503534674644470215e+00,-5.602198839187622070e-02,6.898176390677690506e-03,5.065067112445831299e-02,5.574907362461090088e-02,2.892079651355743408e-01,9.763245582580566406e-01,3.259339928627014160e-02,4.730216413736343384e-02,3.358662070240825415e-04,3.003323972225189209e-01
1.499288797378540039e+00,-6.613332778215408325e-02,-1.590552181005477905e-02,4.223625361919403076e-02,4.073438048362731934e-02,3.130910098552703857e-01,1.118637084960937500e+00,6.317075341939926147e-02,4.400545358657836914e-02,3.140399465337395668e-03,2.996918559074401855e-01
1.500017762184143066e+00,-5.659423395991325378e-02,-4.111472051590681076e-03,4.961133003234863281e-02,5.073659121990203857e-02,3.200065195560455322e-01,1.078569173812866211e+00,3.450175747275352478e-02,5.393080040812492371e-02,-1.770622213371098042e-03,3.053225874900817871e-01
1.499035239219665527e+00,-6.460686773061752319e-02,1.286875735968351364e-02,3.984162211418151855e-02,5.596433579921722412e-02,3.021666109561920166e-01,1.025788187980651855e+00,7.979202270507812500e-02,6.606104969978332520e-02,2.815210260450839996e-03,2.932831943035125732e-01
1.504370570182800293e+00,-5.433175712823867798e-02,7.779596839100122452e-03,4.770001769065856934e-02,5.344258248805999756e-02,2.991281151771545410e-01,1.049740076065063477e+00,6.608925014734268188e-02,2.664874307811260223e-02,-3.634087974205613136e-03,2.926152348518371582e-01
1.503844618797302246e+00,-3.150691464543342590e-02,1.575244404375553131e-02,5.983032286167144775e-02,5.668367445468902588e-02,3.019270002841949463e-01,9.902557730674743652e-01,4.084985703229904175e-02,5.124093964695930481e-02,9.039855794981122017e-04,3.030387759208679199e-01
1.502645134925842285e+00,-4.347790405154228210e-02,1.940922252833843231e-02,5.805031955242156982e-02,5.868537724018096924e-02,3.038949370384216309e-01,1.037794351577758789e+00,2.136861532926559448e-02,2.627324312925338745e-02,-1.063440227881073952e-03,3.052102029323577881e-01
1.501625657081604004e+00,-7.091860473155975342e-02,1.135899499058723450e-02,4.085166752338409424e-02,5.136974155902862549e-02,3.084839880466461182e-01,1.042657136917114258e+00,6.732430309057235718e-02,4.153403267264366150e-02,2.589527983218431473e-03,2.969481050968170166e-01
1.502993106842041016e+00,-5.912467464804649353e-02,-5.359136499464511871e-03,4.594561457633972168e-02,4.611940681934356689e-02,3.092999756336212158e-01,1.038224220275878906e+00,6.263253092765808105e-02,6.198776140809059143e-02,-2.689743880182504654e-03,3.021923005580902100e-01
1.497717261314392090e+00,-4.251215979456901550e-02,8.520150557160377502e-03,5.755935609340667725e-02,5.234684050083160400e-02,3.142295777797698975e-01,1.026141405105590820e+00,3.644145652651786804e-02,5.372304469347000122e-02,-3.392603714019060135e-03,3.062961399555206299e-01
1.503215909004211426e+00,-6.038259342312812805e-02,1.352612487971782684e-02,4.371187090873718262e-02,5.570949614048004150e-02,3.174101114273071289e-01,1.063027858734130859e+00,8.142537623643875122e-02,4.874084517359733582e-02,6.454368121922016144e-05,2.944536507129669189e-01
1.500414133071899414e+00,-5.172962695360183716e-02,2.123583108186721802e-02,5.218230187892913818e-02,6.086288392543792725e-02,3.112227022647857666e-01,9.926740527153015137e-01,5.405657738447189331e-02,4.137505963444709778e-02,-9.626530110836029053e-03,2.972671985626220703e-01
1.496870636940002441e+00,-5.554826557636260986e-02,-2.627677656710147858e-02,4.660356044769287109e-02,3.705394268035888672e-02,3.117285370826721191e-01,1.016081809997558594e+00,6.455007940530776978e-02,6.646981835365295410e-02,9.743276052176952362e-03,3.049817979335784912e-01
1.499736785888671875e+00,-3.175521641969680786e-02,3.193852258846163750e-03,5.915199220180511475e-02,5.111326277256011963e-02,3.065293729305267334e-01,1.108705997467041016e+00,4.582158476114273071e-02,2.676952071487903595e-02,-1.098887063562870026e-03,2.993576526641845703e-01
1.504665493965148926e+00,-7.233304530382156372e-02,6.563316099345684052e-03,3.770144283771514893e-02,5.310763418674468994e-02,3.071099221706390381e-01,1.068331956863403320e+00,7.248059660196304321e-02,4.434429109096527100e-02,-1.812306931242346764e-03,2.948584556579589844e-01
1.492640852928161621e+00,-5.615442618727684021e-02,-1.574476808309555054e-02,4.660399258136749268e-02,4.457180202007293701e-02,3.120709955692291260e-01,1.074032187461853027e+00,6.078067421913146973e-02,4.879793524742126465e-02,5.992920137941837311e-03,3.054470717906951904e-01
1.497034549713134766e+00,-5.418773368000984192e-02,-1.775860413908958435e-02,4.380612075328826904e-02,3.809562325477600098e-02,3.064675629138946533e-01,1.059453487396240234e+00,6.446801871061325073e-02,7.799836993217468262e-02,7.697063498198986053e-03,2.994498014450073242e-01
1.498355031013488770e+00,-6.452024728059768677e-02,-1.448169536888599396e-02,4.437811672687530518e-02,4.605793952941894531e-02,3.236503005027770996e-01,1.120312213897705078e+00,7.844302803277969360e-02,6.048253923654556274e-02,3.249244298785924911e-03,3.022580146789550781e-01
1.498006939888000488e+00,-8.671693503856658936e-02,-2.372005023062229156e-03,3.223149478435516357e-02,4.776723682880401611e-02,3.182028532028198242e-01,1.051830172538757324e+00,6.483703851699829102e-02,8.268518745899200439e-02,3.020349191501736641e-03,2.989940047264099121e-01
1.498887419700622559e+00,-5.909730121493339539e-02,2.351117553189396858e-03,4.886882007122039795e-02,5.021841824054718018e-02,3.179584145545959473e-01,1.101064443588256836e+00,6.463476270437240601e-02,2.533775940537452698e-02,3.841656958684325218e-03,2.968927919864654541e-01
1.499494314193725586e+00,-4.326400905847549438e-02,-1.957658305764198303e-02,5.356223881244659424e-02,4.242444038391113281e-02,3.099593520164489746e-01,1.028236150741577148e+00,4.030324891209602356e-02,5.048530176281929016e-02,-1.291696797125041485e-03,2.999988496303558350e-01
1.495359301567077637e+00,-5.630393698811531067e-02,-5.660817027091979980e-03,4.738166928291320801e-02,4.381911456584930420e-02,2.938661575317382812e-01,9.436414837837219238e-01,6.655516475439071655e-02,5.021419376134872437e-02,1.680529443547129631e-03,3.031515479087829590e-01
1.501547932624816895e+00,-5.693630501627922058e-02,8.104490116238594055e-03,4.662916064262390137e-02,5.521635711193084717e-02,3.239030838012695312e-01,1.107669353485107422e+00,6.844195723533630371e-02,6.010329350829124451e-02,2.452968619763851166e-03,2.985872924327850342e-01
1.504850983619689941e+00,-4.974914342164993286e-02,5.990903824567794800e-03,5.362267792224884033e-02,5.206574499607086182e-02,3.114337921142578125e-01,1.085184574127197266e+00,4.120053723454475403e-02,4.401437938213348389e-02,6.859849207103252411e-03,3.007858097553253174e-01
1.496735811233520508e+00,-6.716688722372055054e-02,-1.774342544376850128e-02,4.068398475646972656e-02,3.957860171794891357e-02,2.997669577598571777e-01,1.026339530944824219e+00,6.802081316709518433e-02,6.660069525241851807e-02,6.822657887823879719e-04,2.978270053863525391e-01
1.500516057014465332e+00,-6.372513622045516968e-02,-6.148014799691736698e-04,4.437236487865447998e-02,4.935070872306823730e-02,3.031328320503234863e-01,1.062534093856811523e+00,4.387420788407325745e-02,5.368488654494285583e-02,-5.699017085134983063e-03,2.949444353580474854e-01
1.501970887184143066e+00,-4.374301061034202576e-02,1.109616016037762165e-03,5.344285070896148682e-02,5.191482603549957275e-02,3.107813596725463867e-01,1.049315214157104492e+00,3.333387896418571472e-02,4.188871383666992188e-02,4.944769199937582016e-03,2.980340123176574707e-01
1.502476572990417480e+00,-6.143718957901000977e-02,4.176022019237279892e-03,4.501910507678985596e-02,4.772582650184631348e-02,2.949314713478088379e-01,9.272056818008422852e-01,4.213793575763702393e-02,5.946987494826316833e-02,9.774938225746154785e-04,2.973223924636840820e-01
1.504609942436218262e+00,-6.815294921398162842e-02,9.904908016324043274e-03,4.289169609546661377e-02,5.652578175067901611e-02,3.251296281814575195e-01,1.093893647193908691e+00,6.026697158813476562e-02,4.492086172103881836e-02,-6.818124093115329742e-03,2.963187992572784424e-01
1.502683401107788086e+00,-5.020121112465858459e-02,1.847888343036174774e-03,5.231548845767974854e-02,4.912979900836944580e-02,3.098947703838348389e-01,1.063189148902893066e+00,5.032187700271606445e-02,7.391566783189773560e-02,-8.990546484710648656e-05,3.049820661544799805e-01
1.500064253807067871e+00,-4.067261517047882080e-02,-1.970929279923439026e-02,5.715967714786529541e-02,3.568775951862335205e-02,3.034549355506896973e-01,1.051580071449279785e+00,2.322956174612045288e-02,6.479772180318832397e-02,1.452601607888936996e-02,3.059712946414947510e-01
1.497654557228088379e+00,-4.164929315447807312e-02,9.513181634247303009e-03,5.901016294956207275e-02,5.621756613254547119e-02,3.132969439029693604e-01,1.074034094810485840e+00,3.625651076436042786e-02,4.926444962620735168e-02,-5.068409256637096405e-03,3.024053871631622314e-01
1.498656272888183594e+00,-4.964923858642578125e-02,-1.001549977809190750e-02,5.250550806522369385e-02,4.681217670440673828e-02,3.165878951549530029e-01,1.054893374443054199e+00,4.880556836724281311e-02,2.985233254730701447e-02,4.175143316388130188e-03,3.007320165634155273e-01
1.497091650962829590e+00,-6.340738385915756226e-02,1.609056256711483002e-02,4.543840885162353516e-02,5.475418269634246826e-02,3.041001260280609131e-01,1.011245965957641602e+00,5.697975680232048035e-02,6.356840580701828003e-02,-8.322702487930655479e-04,2.959613502025604248e-01
1.502529263496398926e+00,-2.908507175743579865e-02,-1.301747164689004421e-03,6.026138365268707275e-02,5.003748834133148193e-02,3.003149032592773438e-01,9.871332645416259766e-01,3.488760441541671753e-02,2.287235297262668610e-02,-1.102771610021591187e-03,3.003424406051635742e-01
1.500277876853942871e+00,-6.982837617397308350e-02,1.548391114920377731e-02,4.540602862834930420e-02,5.757810175418853760e-02,3.066884875297546387e-01,1.038816928863525391e+00,5.781788751482963562e-02,4.244079068303108215e-02,-4.674741532653570175e-03,2.997095584869384766e-01
1.500350117683410645e+00,-4.213067144155502319e-02,3.350066021084785461e-03,5.295203626155853271e-02,5.085088312625885010e-02,3.021071553230285645e-01,1.063576459884643555e+00,5.282247439026832581e-02,5.839238315820693970e-02,8.812312968075275421e-03,2.962228059768676758e-01
1.500112771987915039e+00,-5.247212201356887817e-02,2.312247641384601593e-02,5.092705786228179932e-02,6.088925898075103760e-02,2.977863252162933350e-01,9.881488084793090820e-01,6.562774628400802612e-02,5.907954648137092590e-02,-2.344236709177494049e-03,2.999536693096160889e-01
1.500068187713623047e+00,-6.703165918588638306e-02,3.946198150515556335e-03,4.240174591541290283e-02,5.234475433826446533e-02,2.934001088142395020e-01,9.872960448265075684e-01,7.935903966426849365e-02,4.556143656373023987e-02,5.996580235660076141e-03,2.983725965023040771e-01
1.502557516098022461e+00,-2.735625021159648895e-02,-5.670679733157157898e-03,6.539227068424224854e-02,4.335279762744903564e-02,3.094110190868377686e-01,1.044458389282226562e+00,1.532108057290315628e-02,4.666832089424133301e-02,5.482662934809923172e-03,3.089000284671783447e-01
1.501454591751098633e+00,-4.318033531308174133e-02,-8.016787469387054443e-03,5.485059320926666260e-02,4.481880366802215576e-02,3.079352378845214844e-01,1.130563259124755859e+00,6.078817695379257202e-02,5.527435615658760071e-02,7.512823678553104401e-03,2.992607057094573975e-01
1.501367688179016113e+00,-5.805879831314086914e-02,2.985239494591951370e-03,5.151526629924774170e-02,4.850712418556213379e-02,3.067418932914733887e-01,9.822878837585449219e-01,4.724988713860511780e-02,4.578702896833419800e-02,2.931076800450682640e-03,3.066220581531524658e-01
1.503826260566711426e+00,-6.734566390514373779e-02,9.047393687069416046e-03,4.123815894126892090e-02,5.502934753894805908e-02,3.084034621715545654e-01,1.022914409637451172e+00,5.248991772532463074e-02,7.156790792942047119e-02,-2.315027173608541489e-03,2.951795160770416260e-01
1.494104981422424316e+00,-6.115105375647544861e-02,1.670074090361595154e-02,4.319758713245391846e-02,5.819498002529144287e-02,2.927465736865997314e-01,9.372262358665466309e-01,5.758653208613395691e-02,4.357259348034858704e-02,-6.407593376934528351e-03,3.008667230606079102e-01
1.500157952308654785e+00,-4.642654955387115479e-02,1.818007789552211761e-02,5.264498293399810791e-02,6.028489768505096436e-02,3.102865517139434814e-01,1.042949199676513672e+00,3.136693313717842102e-02,2.407483756542205811e-02,-9.972996078431606293e-03,3.001789748668670654e-01
1.506133794784545898e+00,-4.756858199834823608e-02,-4.054767079651355743e-03,5.254320800304412842e-02,4.534316062927246094e-02,3.190004229545593262e-01,1.125719189643859863e+00,5.745829641819000244e-02,6.196968257427215576e-02,4.824491217732429504e-03,3.007462322711944580e-01
1.499606251716613770e+00,-6.777197122573852539e-02,-1.348700094968080521e-02,3.902633488178253174e-02,3.996559977531433105e-02,3.013681471347808838e-01,1.054983377456665039e+00,8.221817761659622192e-02,5.888177454471588135e-02,8.909069001674652100e-03,2.962715029716491699e-01
1.503469586372375488e+00,-7.016948610544204712e-02,-5.806690023746341467e-05,4.295179247856140137e-02,4.757897555828094482e-02,3.187044858932495117e-01,1.082185029983520508e+00,4.760743677616119385e-02,6.588003784418106079e-02,1.687775831669569016e-03,2.946184277534484863e-01
1.496531367301940918e+00,-2.572334557771682739e-02,3.870397806167602539e-03,6.427855789661407471e-02,5.275984108448028564e-02,3.097798228263854980e-01,1.046951532363891602e+00,4.397201910614967346e-02,4.332691803574562073e-02,1.456044847145676613e-03,3.011299669742584229e-01
1.501326680183410645e+00,-7.356701791286468506e-02,8.326128125190734863e-03,3.923876583576202393e-02,5.041663348674774170e-02,3.158726692199707031e-01,1.088185429573059082e+00,7.780805975198745728e-02,5.722580850124359131e-02,2.350773196667432785e-03,2.969983518123626709e-01
1.500933647155761719e+00,-4.881894215941429138e-02,-2.647563628852367401e-02,4.787981510162353516e-02,3.591875731945037842e-02,2.940063774585723877e-01,9.730417132377624512e-01,6.746914982795715332e-02,7.302514463663101196e-02,7.781114894896745682e-03,3.013157546520233154e-01
1.502918720245361328e+00,-2.581764012575149536e-02,1.567791216075420380e-03,6.628121435642242432e-02,4.909595847129821777e-02,2.961479723453521729e-01,9.803965687751770020e-01,1.003532204777002335e-02,6.196276471018791199e-02,5.333072040230035782e-04,3.025018870830535889e-01
1.498384118080139160e+00,-5.576228350400924683e-02,6.386138964444398880e-03,4.634718596935272217e-02,5.299372971057891846e-02,2.979965507984161377e-01,1.004363179206848145e+00,5.068520829081535339e-02,6.586299836635589600e-02,-8.590883226133882999e-06,2.943927943706512451e-01
1.497929573059082031e+00,-7.906267046928405762e-02,3.184976987540721893e-03,3.924480080604553223e-02,4.854579269886016846e-02,3.101855218410491943e-01,9.826931357383728027e-01,6.494046002626419067e-02,5.241705477237701416e-02,5.400305381044745445e-04,2.977156043052673340e-01
1.498347282409667969e+00,-5.810709297657012939e-02,8.435940369963645935e-03,4.418988525867462158e-02,5.128367245197296143e-02,2.921788990497589111e-01,9.585486054420471191e-01,5.106844007968902588e-02,5.538309738039970398e-02,5.488863214850425720e-03,2.968162596225738525e-01
1.501415610313415527e+00,-6.770095229148864746e-02,1.428447570651769638e-02,4.491631686687469482e-02,5.639387667179107666e-02,2.964049279689788818e-01,9.750325679779052734e-01,7.352387905120849609e-02,4.645764455199241638e-02,-5.896335933357477188e-04,2.963626682758331299e-01
1.500043272972106934e+00,-6.804152578115463257e-02,1.687923073768615723e-02,4.332292079925537109e-02,5.918942391872406006e-02,3.038462996482849121e-01,9.955854415893554688e-01,7.990922778844833374e-02,4.810392856597900391e-02,-4.336358979344367981e-03,3.007768392562866211e-01
1.498165130615234375e+00,-4.733434319496154785e-02,-1.381339598447084427e-02,5.594472587108612061e-02,4.284437000751495361e-02,3.029619753360748291e-01,1.050177335739135742e+00,3.137071803212165833e-02,4.772290959954261780e-02,-1.631561084650456905e-03,3.057818114757537842e-01
1.505838036537170410e+00,-6.201327219605445862e-02,-5.968084558844566345e-03,4.400017857551574707e-02,4.539279639720916748e-02,3.175222873687744141e-01,1.112123489379882812e+00,4.140166565775871277e-02,5.975884199142456055e-02,4.751353058964014053e-03,2.953412830829620361e-01
1.497877478599548340e+00,-3.489035740494728088e-02,1.947039924561977386e-02,5.774964392185211182e-02,5.934853851795196533e-02,3.094468712806701660e-01,1.083345651626586914e+00,4.287866503000259399e-02,2.776904962956905365e-02,-9.315671399235725403e-03,3.004975020885467529e-01
1.496811270713806152e+00,-6.976488977670669556e-02,-5.775447934865951538e-03,4.137949645519256592e-02,4.714171588420867920e-02,3.129253685474395752e-01,1.019142746925354004e+00,3.746598586440086365e-02,5.189816281199455261e-02,1.396431238390505314e-03,2.994101941585540771e-01
1.494357109069824219e+00,-3.976722806692123413e-02,-2.700677514076232910e-02,5.498687922954559326e-02,3.446464240550994873e-02,2.972379028797149658e-01,9.921795725822448730e-01,3.754820302128791809e-02,6.980580836534500122e-02,8.845037780702114105e-03,3.040139973163604736e-01
1.496724724769592285e+00,-5.981585383415222168e-02,6.680106278508901596e-03,4.236492514610290527e-02,5.301024019718170166e-02,3.063642382621765137e-01,1.034617662429809570e+00,6.552147865295410156e-02,3.965856879949569702e-02,4.848397336900234222e-03,3.013690412044525146e-01
1.503282785415649414e+00,-5.401129275560379028e-02,-1.522342115640640259e-02,5.000574886798858643e-02,4.103389382362365723e-02,2.974725067615509033e-01,9.599400758743286133e-01,2.521073445677757263e-02,7.003811001777648926e-02,1.161040272563695908e-03,3.051076829433441162e-01
1.505392193794250488e+00,-5.242199078202247620e-02,6.987889297306537628e-03,4.793119430541992188e-02,5.345024168491363525e-02,3.025046288967132568e-01,9.719609618186950684e-01,6.175270304083824158e-02,5.083261430263519287e-02,-3.735500387847423553e-03,2.954937517642974854e-01
1.498954892158508301e+00,-3.347986564040184021e-02,-1.211949065327644348e-02,6.060756742954254150e-02,4.493276774883270264e-02,3.123658597469329834e-01,1.089204549789428711e+00,2.480066940188407898e-02,4.124642163515090942e-02,1.926828059367835522e-03,3.010005950927734375e-01
1.495365262031555176e+00,-6.760791689157485962e-02,2.631948445923626423e-04,4.010942578315734863e-02,4.949729144573211670e-02,3.093585968017578125e-01,1.073504924774169922e+00,4.978651925921440125e-02,5.726606771349906921e-02,3.473658347502350807e-03,3.006312251091003418e-01
1.505341649055480957e+00,-5.343094468116760254e-02,-2.253767289221286774e-02,4.683449864387512207e-02,3.796429932117462158e-02,3.069514334201812744e-01,1.059276938438415527e+00,6.193652749061584473e-02,6.833684444427490234e-02,5.849703680723905563e-03,2.996282875537872314e-01
