lens_id,thetaE_lens_truth,e1_lens_truth,e2_lens_truth,phi_lens_truth,q_lens_truth,re_src_truth,q_src_truth,magnitude_src_truth,phi_src_truth,thetaE_lens_16,thetaE_lens_50,thetaE_lens_84,e1_lens_16,e1_lens_50,e1_lens_84,e2_lens_16,e2_lens_50,e2_lens_84,phi_lens_16,phi_lens_50,phi_lens_84,q_lens_16,q_lens_50,q_lens_84,re_src_16,re_src_50,re_src_84,q_src_16,q_src_50,q_src_84,magnitude_src_16,magnitude_src_50,magnitude_src_84,phi_src_16,phi_src_50,phi_src_84
87,1.0434862744089521,-0.5137907862663269,-4.4917015884493594e-08,90.0,0.3211865149440726,0.4162500706137736,0.544136720117985,22.5252,129.2279688548464,1.0321087476205502,1.0431726346927954,1.0541936316976466,-0.5485060850049068,-0.5205734968457647,-0.49689249432855975,-0.03126150227343195,-0.009555140098731672,0.013937870800195335,89.24104012167578,90.531494140625,91.71818538640281,0.2913572260073886,0.315230131149292,0.3360563897802924,0.39832379216168057,0.43491497112160005,0.48481331229865887,0.4944232678581365,0.5371307134628296,0.5836822437714854,22.325843132457667,22.445350646972656,22.544349106232612,127.31943649880742,130.6031494140625,133.6716200086231
88,0.5087428732167992,-0.05743738263845444,-5.021335347521472e-09,90.0,0.8913649495839225,0.34809143402451537,0.8964970744852752,22.7044,144.3064541107215,0.49295384345135873,0.5062522978195598,0.5199415100803844,-0.11501539861020157,-0.07870602027524304,-0.042800984204672265,-0.03784984526548349,0.028670584309690644,0.07739073110549188,64.86393146473142,79.87921142578125,104.22362345023333,0.7820924095706272,0.8414108753204346,0.9071105636676374,0.3022526815889424,0.34383184533441763,0.3808238071990863,0.8392470042924557,0.926011323928833,0.9894736149455847,22.616747055701083,22.72445297241211,22.891855956830923,1.5450066721344966,144.582763671875,173.26779327767656
89,0.7643450854787733,-0.1499166488647461,-1.3106129514994791e-08,90.0,0.7392564915723189,0.5088496287805871,0.7289938461294465,22.5481,160.1373958273218,0.7536347820343756,0.7680351733072238,0.7840745204525134,-0.21024935567351105,-0.17490011732663585,-0.13753312147476718,-0.044803373110281486,-0.00415772202237432,0.029874971379257827,84.99600805506296,90.654296875,97.09687734163408,0.6523340320898368,0.7009434700012207,0.758130513812247,0.4471727370352812,0.5001482573496169,0.5493731007004165,0.6721137872953619,0.7364970445632935,0.7942611881740548,22.461658056090418,22.58612060546875,22.721734286242153,143.17576364598975,155.11871337890625,165.4553997139344
90,0.6909611447098614,-0.008902355097234249,-7.782686162194352e-10,90.0,0.9823523953271469,0.28469490442049233,0.5342526069292013,22.8826,63.092927338868016,0.6795999179857366,0.6891102202212216,0.701467337366497,-0.04020381665502645,-0.016139166448584607,0.009289863894685082,-0.023387130744123304,0.0030783715288298366,0.02989246417718955,5.533922318452165,84.36304473876953,167.69173248582803,0.915204954116587,0.9627406597137451,0.9967418922797475,0.259522280989587,0.2779278193552025,0.3012319076722292,0.5054779253749421,0.5418211221694946,0.5875242396388706,22.798171087398153,22.912572860717773,23.011640388309328,59.655683151083394,62.819305419921875,65.91461510812177
91,0.8074914108821738,-0.15274374186992645,-1.3353282035666325e-08,90.0,0.734990993007711,0.27827961539722945,0.20824222360994082,22.5481,170.65908470003586,0.7952177635210138,0.8112567843984353,0.8240089631843833,-0.18133163129346527,-0.15190718853103197,-0.1214552519991884,-0.02837743755397393,-0.011857549366969714,0.007323824385094517,88.75392150723353,92.1446533203125,95.31823476860771,0.6928439777531574,0.7356233596801758,0.782543818081845,0.25865935291855624,0.2715735910780045,0.29162772847796403,0.19026496871202042,0.20917069911956787,0.2294153804696219,22.492965929803518,22.576946258544922,22.638178691460762,169.49109923151556,170.38169860839844,171.0473075251958
92,0.9120424096401832,-0.1271505206823349,-1.1115851350496087e-08,90.0,0.7743859151311472,0.5405020944762757,0.6626947478261739,22.146,92.88757743812249,0.8925256272246785,0.9184822707423944,0.9422885150596291,-0.17621276521878698,-0.14493956660435106,-0.11743014896284835,-0.03138212300481281,0.003573226938687569,0.0428334967868326,82.51576972908757,89.25997924804688,96.24166696842057,0.697975211794694,0.7456070780754089,0.7896554470062256,0.4734946000684594,0.5213852390354152,0.5641540812749555,0.6123054276099054,0.6615750789642334,0.7071869614262086,22.076417852942452,22.20001220703125,22.327140444559944,86.83751997331396,91.97615814208984,97.2736546457959
93,0.9621875123185271,-0.32044753432273865,-2.8014413899768442e-08,90.0,0.5146379844288562,0.2261393705370769,0.5904723564940695,22.7815,26.289263306153103,0.9487866901754063,0.9562354987797341,0.9630714603236498,-0.3374765398823879,-0.32312938541200664,-0.3058035162419426,-0.007901656343412607,0.005210183947001554,0.016534590422653272,88.52529149009568,89.53610229492188,90.71548203421428,0.4952317557749678,0.5114437341690063,0.5316176801617976,0.2181872116428761,0.22860761345817726,0.24099071046046483,0.5531333198715266,0.5820392370223999,0.6200100138724244,22.710739426211926,22.762954711914062,22.812051657476758,22.373151955239308,25.716629028320312,28.46552848815918
94,1.8004882559973092,-0.19201301038265228,-1.6786311007876975e-08,90.0,0.6778340462667731,0.25017260250891105,0.614234810427494,22.8864,66.7199385551213,1.780132121143562,1.794558165351396,1.8148593770068049,-0.20599020489058287,-0.19013370999680643,-0.17494130743783554,-0.011268004772534241,0.0034369570577230724,0.022751466678528412,86.52464458561622,89.48477172851562,91.68016178556694,0.6583819203624152,0.6803880929946899,0.7015302828857054,0.23106159223336054,0.25242506653648933,0.2679178663117773,0.5462107421919941,0.5900404453277588,0.636455271012873,22.80054960417919,22.872934341430664,22.98589755478292,61.23149931684661,65.4046401977539,69.91603629760881
95,1.2468373716759462,-0.09468847513198853,-8.277929453015531e-09,90.0,0.827003796020489,0.3301887944894593,0.8342909328368839,22.5088,178.55764411743337,1.2252903540874498,1.2381880815290538,1.2482776422850819,-0.10260888064710558,-0.08248911740590226,-0.06409777859683881,-0.02777354978273729,-0.004393708946684208,0.012654494346464195,85.25038164462518,91.52662658691406,99.88872317381406,0.8128052962977296,0.8471859693527222,0.8790393220597925,0.3130237659576555,0.3303023711132242,0.3483755841638794,0.8000913897604858,0.8554366827011108,0.9050145824341923,22.441609355311396,22.498668670654297,22.564265682258483,0.06147242384064074,173.50332641601562,179.91697168863297
96,1.2533781944304507,-0.14068785309791565,-1.2299322449393912e-08,90.0,0.7533280402595091,0.4771554738737351,0.44079172610063067,22.8483,152.6978177609086,1.2369803637313954,1.2515281629864041,1.2656791613779002,-0.1491322902970388,-0.135107305233873,-0.11876670878377568,-0.02427438874140821,-0.00269711678768725,0.02026797929559303,85.9934627071854,90.56332397460938,95.55070278076956,0.7403048762931916,0.7618277668952942,0.7869209513128661,0.4100775887042911,0.45424468575467436,0.5103252922363297,0.41379149553908084,0.45884615182876587,0.5115416009460481,22.77981214624489,22.926658630371094,23.05964680487165,151.76765195189165,154.3712158203125,157.91711853535455
97,0.7720778191460814,-0.09284917265176773,-8.1171327437346e-09,90.0,0.8300787068979283,0.2013920979103606,0.5714945671110545,22.7618,72.0071676672641,0.7672925572108023,0.779834308472632,0.7911005070623579,-0.11138380042798743,-0.08279305876764727,-0.049226846631506144,-0.03632556732070268,-0.004336788438310684,0.020952854166048657,83.22596743300602,91.43063354492188,105.00783172966878,0.7992430724041789,0.8460795879364014,0.9058130149947031,0.18564095814448175,0.19857324222073858,0.2092149819323866,0.5353298255743644,0.5663790702819824,0.6013513269789302,22.716356151431892,22.78390884399414,22.878103188338915,68.79466972276182,71.7317886352539,76.2634249676604
98,0.968241015414993,-0.06159784644842148,-5.3850546244404995e-09,90.0,0.8839525801535648,0.24384241823456532,0.3330464311581869,22.6847,33.87286566543052,0.9535679254519126,0.9657653008880038,0.9754315987478168,-0.09634888062284575,-0.06809487895534444,-0.04113903433107791,-0.03073423261005956,-0.004342346128653583,0.02868246047635744,78.60719262599324,91.90115356445312,103.58739709727173,0.8225595255211378,0.871159553527832,0.920024633686252,0.2254181061924601,0.23786146332089475,0.2503569776200632,0.30967361558929946,0.3316899836063385,0.3566944737141741,22.657063872694188,22.723426818847656,22.78036114101876,32.73115970346267,34.40557098388672,36.28166415013201
99,1.9529256487386148,-0.09760873764753342,-8.533226569795715e-09,90.0,0.8221429268700454,0.39841068592755313,0.3383624032268736,22.3044,120.3894290344887,1.940212968440277,1.9613439118004548,1.9866642609104395,-0.1182484310339665,-0.10302051078977269,-0.08443491866360404,-0.012359456739139015,0.0009358401686315222,0.014690175492195624,85.692268263266,89.73959350585938,93.1718156215464,0.7882250214429306,0.8130683302879333,0.8437914367399622,0.37090484994580974,0.39097418155930036,0.4126958487725169,0.31926650349153196,0.3404197096824646,0.36233648960000936,22.23847547982274,22.31653594970703,22.384585263398478,119.06374457671227,120.74246215820312,122.50352039872554
100,0.7996025632129351,-0.1010340005159378,-8.832673259462354e-09,90.0,0.8164743274477321,0.3636894178649719,0.5107874442106659,22.7516,70.98659337552415,0.7842119408512154,0.7968099667179235,0.8099256282201949,-0.13577435326732468,-0.10738146899022,-0.08152333635899488,-0.03300897793785363,-0.0047110601273582225,0.021785105476274224,84.42827498942606,91.3027114868164,99.60010250441974,0.7596502735327408,0.805312991142273,0.8469212383607723,0.33242179999223503,0.3616654429225391,0.3961849882485677,0.46370807198970804,0.5034564733505249,0.5404699225817416,22.669522757478905,22.761198043823242,22.874926610335255,70.05999040424507,73.26921081542969,76.9222289678289
101,0.569865105410115,-0.2228391021490097,-1.9481213087146898e-08,90.0,0.6355381537336231,0.24059834019981693,0.7564345384688402,22.7973,110.99289907782092,0.5573374694850052,0.5674622101683601,0.5773240395443128,-0.254918862272497,-0.21328500536933043,-0.16829061380322127,-0.022717534965881744,0.004778402997043477,0.037852154400787735,84.90881155333616,89.35684204101562,92.91757933328562,0.59313655481032,0.6482992172241211,0.7117524795061687,0.21448023416317916,0.23182847670259005,0.2521283696185351,0.7058797393855732,0.7519680261611938,0.8069289552223913,22.729673863765694,22.82120132446289,22.92386147072169,103.58274109524079,110.96282958984375,120.44719709325194
102,1.242049235312965,-0.3590354323387146,-3.1387873633548224e-08,90.0,0.4716319819464585,0.3136944272554022,0.8614217534539018,22.7973,51.57182446871444,1.2293192036149774,1.2385926751489365,1.246223073926703,-0.3793904460928987,-0.36331555525449255,-0.3446683660282748,-0.015773755151400653,0.0003029070536869831,0.014262475884760343,88.85592922020419,89.97627258300781,91.21522083735711,0.44990972887066744,0.4669928550720215,0.4873316958874256,0.2850857294672033,0.31073631729538564,0.34260834637348997,0.7872579056685147,0.8469899296760559,0.8965153512664699,22.73408683757123,22.836870193481445,22.929764711012265,28.451914158384252,39.900596618652344,53.78881259638174
103,1.162338647862643,-0.39957064390182495,-3.493157407774561e-08,90.0,0.4290096890126819,0.5039269798416918,0.9352145506825,22.146,55.741857833953375,1.149291061987468,1.1633174245721296,1.1752045411067955,-0.4317689133554432,-0.40936009322488637,-0.38222032509893206,-0.021287912913817274,0.002120416320223873,0.023131528459140935,88.41838467283016,89.85098266601562,91.54348404952377,0.39677039160028865,0.41905564069747925,0.446706403705708,0.45390144076259153,0.49089261566941933,0.5285657219747114,0.8578723353833743,0.9169036149978638,0.9790338683657576,22.076816938539753,22.166406631469727,22.255894500591868,28.543014362123905,60.000144958496094,88.50118110538635
104,0.6137961393517637,-0.25053486227989197,-2.1902453184452497e-08,90.0,0.599315660271398,0.24972870712470213,0.6973305040967945,22.7815,49.815127411418864,0.6007204706237609,0.6148629123855931,0.6254581948055191,-0.27035445371179856,-0.23577957994904367,-0.20141285363521994,-0.04729246995541603,-0.01460837730072299,0.01942394232495779,87.7638112168447,91.75555419921875,96.01161939692925,0.5739200319868445,0.6171588897705078,0.6628119153786032,0.22192338222053376,0.23869436617790513,0.25392815881443204,0.6437642802991641,0.6909419298171997,0.7450205313974868,22.742914801041778,22.82398223876953,22.928200922489403,46.977036235073506,50.850502014160156,56.35373047412832
105,0.649661548629931,-0.17289239168167114,-1.511473257664875e-08,90.0,0.7051862689199437,0.41009733011180005,0.5860815821158787,22.7815,44.6850864337666,0.6397847444259297,0.6509146986595242,0.663526505623544,-0.20465258405080744,-0.17231367911997109,-0.14197264678795515,-0.005921107914517321,0.023784892064854273,0.06526769232623512,79.13846255638614,86.10160827636719,90.89335579506074,0.6582646306323365,0.7028518915176392,0.7485738801789278,0.35284707291581724,0.3890279072973046,0.437571333981719,0.48423837995318647,0.5456246137619019,0.601736401420118,22.73047801615774,22.862430572509766,22.9968412099144,34.8580163835039,40.930389404296875,45.97212092626392
106,1.3095663012882321,-0.30324211716651917,-2.6510267758794726e-08,90.0,0.5346342488231319,0.5247387343205064,0.6713028175249418,22.5088,126.78650109312454,1.29149947920482,1.3062379271388154,1.3165668292161685,-0.3166150805595212,-0.28916479048519506,-0.26664206921507394,-0.025333938334496015,-0.002335914031934828,0.013887515070232353,88.61558238367161,90.23419189453125,92.44266510009766,0.518956236162492,0.5512394905090332,0.5789287658711165,0.4545675563716322,0.5061161700968169,0.5733126604133127,0.6460282081423494,0.7083035111427307,0.7628176939087574,22.433129617411815,22.573410034179688,22.71520210768754,122.39184413651606,129.63438415527344,136.55055327282832
107,1.7399744765553566,-0.2692112326622009,-2.3535193349744077e-08,90.0,0.5757818134125123,0.3287037888740016,0.593919536056361,22.7815,26.02938476492428,1.7375925036054587,1.7491498777321492,1.758559449891935,-0.27601424906294,-0.266166596705413,-0.2565543450740157,-0.0166217514568829,-0.0030134296792669307,0.010246909995717875,88.89631314384404,90.32882690429688,91.79069794065268,0.5673299047299453,0.5795527696609497,0.5913947652096198,0.29415295032360184,0.3106709832414605,0.33287148053998,0.5877132739525205,0.6300925612449646,0.6699630561806182,22.75802041464053,22.840007781982422,22.904663281924833,23.437499753371952,26.961490631103516,30.015512466430664
108,0.9451422568645301,-0.22716590762138367,-1.9859474065242466e-08,90.0,0.6297714911534019,0.5822942437684371,0.729820649291215,22.3044,124.50060223529535,0.934331142965418,0.9556740994179811,0.9729939869537575,-0.24629762565881355,-0.2157520777564917,-0.18368498383115792,-0.04565145910864965,-0.022534482997012086,0.013149068442505053,88.19301382796036,92.94549560546875,96.73363757741394,0.6039720327041447,0.6429188847541809,0.6876898721279443,0.5243989002567538,0.581584594855006,0.6524849651379805,0.6444776691977976,0.7168707847595215,0.7798112706778231,22.18159169366775,22.333778381347656,22.488159941841335,115.9645712899709,122.05270385742188,129.46206283753733
109,0.6623586286467962,-0.28148511052131653,-2.4608210580367995e-08,90.0,0.5606892296347344,0.2520932680838924,0.7925243868991256,22.7815,109.64350130942282,0.6574055947613412,0.6628415332114045,0.6688212963592142,-0.3206557794032982,-0.28982032117307804,-0.2649773017250248,-0.016901784265886084,0.0006112101686830836,0.018730990360366802,88.17326267593985,89.93972778320312,91.62908768976519,0.514376262524308,0.5505081415176392,0.5809581063862034,0.23676161832119333,0.2575707026775924,0.2846050608801282,0.7109584802392734,0.7600057125091553,0.8220535023591542,22.625790367141583,22.734466552734375,22.83795092910389,103.46845325029679,110.09521484375,116.01588499435329
110,0.7218467666260039,-0.20703454315662384,-1.8099534315751953e-08,90.0,0.6569534090044216,0.22514894076060188,0.922603394246345,22.7815,104.74556667533446,0.7150976220119312,0.7229101121574533,0.7319831788900449,-0.24735955180186295,-0.21373274825310645,-0.17310787119777837,-0.027060428141341263,-0.007396441741166948,0.012256826456071769,88.29039498433653,90.96336364746094,93.57588855328501,0.6032863475261896,0.647455096244812,0.7048685771721298,0.2140033968733082,0.22932822601557826,0.24237748995718975,0.8491621374586352,0.9117707014083862,0.9709485605142284,22.69108529978232,22.773488998413086,22.88670161404708,84.02096397209736,105.80105590820312,127.01362792525035
111,0.9760889440571839,-0.09724948555231094,-8.5018196926967e-09,90.0,0.8227395245570841,0.6249106782537476,0.7284252765828882,21.8278,169.9474818503758,0.9460627141901586,0.9698365029056426,1.000927506286189,-0.1480779189433029,-0.09369405918936381,-0.050291684268585886,-0.04233081263460757,0.008842216948443369,0.051351885101413024,72.51918087434797,87.47883605957031,102.51076694701572,0.739806149893905,0.8263567686080933,0.902198988896524,0.5727717479924022,0.6234322984022551,0.6916029758570609,0.6724553373622398,0.7282184958457947,0.7861146991631288,21.70373562663705,21.842350006103516,21.96933934208168,0.12468603845265316,174.09991455078125,179.7190056565202
112,0.6834628306958203,-0.12229634821414948,-1.0691485918812305e-08,90.0,0.7820605111145267,0.20225563412694036,0.5844368062487737,22.7618,39.703487400133525,0.6703780353905924,0.6794473592563033,0.6895331986255839,-0.16558996409107446,-0.12579301099428453,-0.09516886696621918,-0.016100264543772915,0.009195468803540666,0.03436159710218907,82.06226348876953,88.03388977050781,94.10244570449959,0.7152030448630283,0.7757613658905029,0.8257050269622366,0.18992995681577557,0.2013299623178914,0.21482094059640378,0.5419178076691074,0.5732852220535278,0.6075716593927,22.66869307674664,22.760692596435547,22.84979390859955,35.357303622829576,39.091575622558594,42.471008998025816
113,1.2908243562519357,-0.11595803499221802,-1.0137373607221889e-08,90.0,0.7921820859730959,0.2871046982016615,0.752073192192798,22.7516,119.94255835990987,1.2784646534752455,1.292457404046021,1.3071201458581079,-0.13570996469259058,-0.1163766853444837,-0.09327825028404092,-0.019805044020382898,0.005642783409746326,0.03248500166343297,82.22300278117774,88.670654296875,95.22160031642638,0.7603511302527958,0.7904102802276611,0.828985333442688,0.2665748869739725,0.2834269915021935,0.3020697599761355,0.6699825846528681,0.7186678051948547,0.7699639765773333,22.66854117526173,22.776817321777344,22.875883987932422,112.8523794282656,119.4457015991211,126.02351624459797
114,1.2687913931194708,-0.02884475514292717,-2.521688635681585e-09,90.0,0.9439278779117651,0.41243719069671125,0.8154531717176241,22.3044,62.34840599397658,1.2528504747692464,1.2730996912356227,1.2877224592083747,-0.05537136392119273,-0.02880194474351889,-0.005013595499892535,-0.03781412509102922,-0.012400708234540002,0.0101503630459767,75.05495904567825,101.6739730834961,128.45790354487627,0.8912003210181416,0.9370696544647217,0.9896126985549927,0.37354746844675446,0.4006112939217301,0.424223580013318,0.7344907197838537,0.7848002314567566,0.8381215127190614,22.26489286387228,22.345165252685547,22.434880249685808,56.115642204171216,64.28923034667969,71.84801538423528
115,1.5260493205124905,-0.14363941550254822,-1.2557356932063612e-08,90.0,0.7488029530308893,0.37526997721345007,0.6967720320827437,21.8921,68.70719757505844,1.4996404435288244,1.5158198624776966,1.5356202952230908,-0.19508860882613888,-0.15791823734224897,-0.1233116469225624,-0.03535940517473487,-0.01185967631910468,0.008523542287527037,88.31142736567894,92.12809753417969,95.70484548138039,0.6717366945452367,0.7259801626205444,0.7803251812927661,0.3585515432624742,0.37899742745337617,0.4018986926843589,0.6387570290054656,0.681776225566864,0.7227481664713917,21.775136306867246,21.845367431640625,21.927498186551944,65.50050283293879,70.99114990234375,75.73427547062914
116,0.6643803164346688,-0.35977423191070557,-3.145246196822882e-08,90.0,0.4708323901717465,0.34553261760778325,0.8984754314072856,22.7516,179.95691489484028,0.6522746123994784,0.6621079835790511,0.6723637020714757,-0.3966788088367666,-0.3648132639017405,-0.3231330943291036,-0.016983269745417456,0.01086690906048594,0.03749069018278041,86.89434286740759,89.12152099609375,91.33813183365908,0.43139432638913805,0.4652852416038513,0.5114659682223938,0.30273165957472054,0.33491620650306153,0.36666730015298404,0.8221734526468558,0.8943544030189514,0.9731694501989899,22.665053748488916,22.792449951171875,22.948854161052736,0.2883013746784548,12.463326454162598,179.82325530236216
117,1.1825121120594795,-0.4241828918457031,-3.70832466956017e-08,90.0,0.4043140067288893,0.4155253262494244,0.7359120571183272,22.3106,169.0048684341228,1.161135261480724,1.1817472499042825,1.2004833562320063,-0.45718941761040227,-0.4316303492139671,-0.4031813269342856,-0.04020269275511971,-0.01427036030054603,0.008872852519506121,89.42983130904021,90.95567321777344,92.74772850637487,0.3723485091076564,0.3965774476528168,0.4235439985261454,0.4001069951651735,0.42485390473025275,0.4595158362131711,0.710217588743673,0.7528054118156433,0.8028448366003387,22.19445825416342,22.282033920288086,22.3669885290459,154.9624197135311,163.3687744140625,172.7389918465875
118,0.5487939999439764,-0.07717038691043854,-6.746449621175543e-09,90.0,0.8567164689970116,0.29795821991176685,0.47549931429109515,22.5088,72.11440244149588,0.5394299495240242,0.5524522822567348,0.5654253656164399,-0.10967420134460645,-0.07838368491240419,-0.049316064122516934,-0.04482653495923016,-0.006792312679336468,0.0388265553162643,73.53216360756973,92.50015258789062,106.2399802270419,0.7990487973914011,0.8509213924407959,0.9016314999051935,0.2791391920776424,0.29691868505923275,0.3153216781920452,0.42722195949145164,0.46222853660583496,0.5013596357181791,22.44294127146907,22.51380157470703,22.60783386109349,70.22602600173083,72.94462585449219,75.42310061312014
119,1.3654746840581429,-0.4171071946620941,-3.646466950613103e-08,90.0,0.4113258372093236,0.1584330166383446,0.6320991397871849,22.9976,26.407329377516437,1.3588080030273733,1.3657241287371211,1.3709822997941117,-0.42277138248410917,-0.41466620215157546,-0.4071453669671433,-0.00474908293300801,0.0019778325343843043,0.010834583976644843,89.25152996163894,89.86328887939453,90.32790296149797,0.40570535659444573,0.4137156009674072,0.42125939198524015,0.14812456101695542,0.15424487452316776,0.15958600716394902,0.594310739811969,0.6229546070098877,0.6647934503698449,22.97992166440817,23.00983428955078,23.04793182064986,22.81437077337591,25.96463394165039,29.388597645838505
120,1.5161957044539924,-0.04041182994842529,-3.5329144054685457e-09,90.0,0.9223157075802122,0.5621273509586087,0.5608218876020115,22.1036,146.76969087886923,1.501668233637274,1.521902327750472,1.544793320655683,-0.06031475419834642,-0.0445486287266262,-0.027136078314033404,-0.017786782157992516,0.0033586703695629976,0.02099693856244124,76.16049579094772,87.95447540283203,101.61495360169725,0.8860490229903702,0.9133865833282471,0.9445844638709564,0.523732786582923,0.5616631232400636,0.5981880357572051,0.548084642898814,0.5860782861709595,0.6211857890424789,22.01811459966292,22.095874786376953,22.187178893735783,143.3615729522376,147.09024047851562,149.99196551276694
121,1.0374220644671834,-0.13413874804973602,-1.1726782211951559e-08,90.0,0.7634526598674665,0.4502480642363374,0.8064087950271428,22.1036,110.53002920821496,1.0181028513290165,1.0447735686800876,1.069363719351368,-0.1734239523908488,-0.1362742039955005,-0.10571273997618781,-0.03793349125342498,-0.0064011149022011014,0.020636805533032532,85.47068635249293,91.37296295166016,98.93397813742392,0.7039886137868089,0.7592073082923889,0.8068685337922665,0.4300446347955156,0.4628842242570935,0.5038670395559053,0.7645911546405755,0.8221956491470337,0.8957168396637402,21.994893011360368,22.091753005981445,22.188400268554688,99.38312961245705,110.48220825195312,120.58749680560369
122,0.9530187939628865,-0.3018563389778137,-2.638911844599079e-08,90.0,0.5362678065713535,0.2373626374817173,0.7072995062864069,22.9067,34.195585534670364,0.9112438605516008,0.943100754737861,0.9746475705674083,-0.34649389611182124,-0.3028869186067263,-0.27053986212255315,-0.08450187247397767,-0.0258528332114852,0.03295214937912236,87.08563627570119,92.41766357421875,98.04881251134842,0.4835776051515972,0.5328105688095093,0.5712577956361776,0.21257234506670036,0.2290331903842246,0.2453255855675385,0.6516321642855484,0.7084895372390747,0.7772506185304133,22.82998861768766,22.927284240722656,23.041215032886516,21.188255663549064,31.379270553588867,41.08724541003574
123,0.8118905462306675,-0.18922989070415497,-1.6543001635227483e-08,90.0,0.6817606111447054,0.4651899075712714,0.8722972597292564,22.1821,113.65417476042052,0.779512069865016,0.8024980090482114,0.8244801132391457,-0.21546656644359777,-0.1666367247494048,-0.13167570393967928,-0.029473418014093793,0.011372243577730165,0.05654405783828707,80.82979938766456,88.03585052490234,95.74514238610625,0.6440773232372394,0.7124311327934265,0.7662134818815544,0.4198887790478049,0.45446061222458317,0.49001750559155866,0.8035844209641094,0.870598316192627,0.9463222133942992,22.07641289281706,22.17810821533203,22.297858349364503,106.4560042609771,121.33332824707031,136.2859074267456
124,0.5061427117433757,-0.07666832208633423,-6.702557620030802e-09,90.0,0.857582277554481,0.2744786709946334,0.36877154632159415,22.9832,171.55766988167966,0.49238830141485235,0.5033291433188634,0.5155569234917047,-0.10685714329988795,-0.07277232106741066,-0.040137801028069665,-0.021328580429313588,0.010554898217973003,0.04374130541178678,76.97110555426212,86.00994873046875,99.87118502720978,0.805181556273484,0.8613358736038208,0.9220614430376917,0.2490365932281361,0.2704377242808182,0.2951371885379307,0.3378225719622223,0.36209365725517273,0.3996150730128938,22.89304827892653,23.001070022583008,23.124196691599117,169.4061606564401,171.4677734375,173.73261656645633
125,0.7882309022210799,-0.14053012430667877,-1.2285533479428068e-08,90.0,0.7535705253163825,0.39789827846281395,0.4363799615557279,22.7328,84.8607228004939,0.7623288026393263,0.7762244993594007,0.7916621910284709,-0.19221504457948954,-0.15924650465724724,-0.12650420897127646,-0.0395506190824894,-0.013392858301190056,0.015024376472677459,86.89084931432554,92.45529174804688,96.91045023587917,0.6762626663380886,0.7234446406364441,0.7730452496220013,0.3664369985319827,0.41625330862994925,0.46857680651968686,0.4272277758549757,0.4714307188987732,0.5190139585647027,22.493181932410945,22.653217315673828,22.834967354029782,81.91418665110314,85.30648803710938,89.00558700477464
126,0.844873814759259,-0.11301244050264359,-9.879861373462973e-09,90.0,0.7969251023762889,0.23525850454623448,0.6020703418331144,22.7044,128.3713456652011,0.8361741642650872,0.8444407580958407,0.8530741584109155,-0.1306296166365001,-0.11314703120816309,-0.08882968961024125,-0.03242723627451745,-0.011186533689097467,0.007039671121982419,88.1456764894656,92.89867401123047,98.57187873189702,0.7672541090243692,0.795470654964447,0.8363727323103766,0.21589599127173742,0.22947311659960531,0.24121189407724142,0.5785795536074149,0.6084681749343872,0.6459060248746655,22.66710034760036,22.720535278320312,22.787678151989233,124.03265976910721,126.94706726074219,131.95019401110085
127,0.9194472173964178,-0.08961265534162521,-7.834187520927571e-09,90.0,0.8355146632801371,0.20342780206864106,0.8205474886655362,22.7815,1.9472204718605735,0.8994018991595616,0.9161554815176444,0.9340168637201169,-0.12072841694253969,-0.08696565001226583,-0.04611703447381176,-0.052835427351741696,-0.002459540080745605,0.045304728041272474,75.40057365202186,90.93589782714844,108.31624308567993,0.7816781343376287,0.8378099203109741,0.9010842137025378,0.19344592064889454,0.20610013033581892,0.21950518601050922,0.7319982298201932,0.805401086807251,0.8925275531011919,22.664728509856364,22.775665283203125,22.894384722938472,0.010705285695863986,175.227294921875,179.98502223394007
128,0.5093905116680093,-0.21765448153018951,-1.902795965236237e-08,90.0,0.6425020645643207,0.30747911159670654,0.2958174439953958,22.7516,15.072443295385717,0.49486192527721357,0.5107371876671762,0.5235059902389294,-0.24695140904727242,-0.21004446256643045,-0.17454435596432677,-0.017257983501141112,0.010076738568199014,0.03818066185061723,84.63711324336234,88.63702392578125,92.23275990405105,0.6036575254373163,0.6526083946228027,0.7018424411418981,0.28703052847467436,0.3137827099694008,0.3364897594418637,0.25531808668525874,0.2866666913032532,0.3103961664446594,22.645132608118082,22.732208251953125,22.837680913277307,13.385963418562726,14.762945175170898,16.619342803955078
129,0.7434759600490428,-0.09826724976301193,-8.590795630425418e-09,90.0,0.8210503886431901,0.3528196188198771,0.8100230814608217,22.7379,93.78102834879672,0.7336984164274403,0.7507862044529796,0.7617530827594756,-0.10997478803678015,-0.09064498024070614,-0.059889103570877296,-0.018962096774810904,0.008953365760483337,0.03458135944134403,77.66687282220958,87.154541015625,96.28221139275956,0.7999271909944032,0.8324692249298096,0.8869763249672054,0.3144199891968719,0.34636950422452456,0.3730625568689106,0.7513480990091939,0.8164613246917725,0.8903174001808399,22.63099597113802,22.729894638061523,22.835343196348404,74.49005830363015,87.74751281738281,98.575838396859
