0-center_x,1-center_y,2-e1,3-e2
-0.0007895307797134854,-0.00034257647872427917,-0.0528102661317662,-0.0005711040260932886
9.509564504592758e-05,-0.0001769325261790276,-0.05274135955009899,0.0026645776533745463
-0.0009457775345678792,-7.12373555250428e-05,-0.052028958462368345,1.7312965458858187e-05
-0.0002662891525547514,-0.00012980154472044637,-0.05168436754102835,0.0012721820653415277
-0.0009359309615359805,-0.0001421438653568822,-0.051837660151706245,0.001206064885148321
9.146309353878094e-05,0.0002450557793073742,-0.051396055704081504,0.0031790011722547134
-1.7062407223532554e-05,-0.0006742056850571166,-0.052928991449229544,0.0010390131632812738
0.00012798979454616002,0.00019064149413877747,-0.0522708628874707,-0.0012411216424149654
-0.0005545589980659237,-0.00010875531749162147,-0.05646727438734235,0.00023601113223924503
-0.00018243061061576607,-0.00012364866021831564,-0.05073053779567491,-0.0003792680248345194
-0.00027302807576384895,0.00010556201978353662,-0.053273020408209644,0.0005383643547550284
-0.0003357313490363808,4.458150807009624e-05,-0.05259322878156341,-0.00028453253365761527
-0.0008744218220802232,-0.000630411202901623,-0.053101575055177354,-0.001386067819980175
-9.696425480944719e-05,0.00019126557063572442,-0.052534260587955385,-0.0019275526254015258
-0.0005905948394468064,0.00029997804642420173,-0.05078073937966484,0.0006155589180583812
-0.00017304646741510494,-0.00025512599733892665,-0.05360375244195552,0.002995323303117618
-0.00032749568879437475,-0.00028380530324314504,-0.052426797491615294,0.0018737576044123335
-0.0007103833276572001,-0.0007671936284620148,-0.04702680762628399,-0.0012083819217286317
5.55341539596409e-05,0.00020991190864089217,-0.05375181136491624,-0.0010311686974060223
-0.0010875155522943392,-6.253361261278745e-05,-0.05036538418311893,0.0029803717415857476
-0.00016864819152890816,8.337318645792992e-05,-0.054143190950550944,0.001454074923168842
-0.0005158498937389218,-0.00038864994924150167,-0.05416298588417764,0.003171260893544328
-0.00011708730729757687,-0.0003817213540771047,-0.05294252172260114,0.0008064017399113543
-0.0004439969097714932,-0.00037524243487885886,-0.05167717605828944,0.0014991495111557082
-1.9337509918401477e-07,-0.00016615975731522266,-0.052861887788150964,0.00425266640269955
-0.00011723791363602194,-0.0003679512871773181,-0.05447036046022224,0.0004760732568700476
-0.00018499207581615889,-0.0010223671695261192,-0.05544411335531878,0.00010334125313342649
-0.00043112224860446404,-0.0002731549745071027,-0.05495709141734873,0.00035285471867850423
-0.00010310986785594492,0.0002513612196390159,-0.054134614262874976,0.0007342895823483484
-0.00019211254403498214,-0.0002437764155800783,-0.05510736164309772,0.0021659382391094177
-0.0008076757196870424,-5.5674445260146424e-05,-0.05244817660372038,-0.0010576473223761471
-1.7673647189916633e-05,4.0669630304082324e-05,-0.05193138427383056,-0.0013520329078100417
-0.00010315055463779954,-0.0001700251613184472,-0.0525105819320203,-0.0003080748706948798
-0.00020109112851744075,-0.0003981103089367166,-0.051551855523196015,0.0001803339146083364
-0.0004359714140975797,0.0008130509265632297,-0.050793244875318215,0.00101695194965182
-9.841206544716291e-05,-0.00025797197852867667,-0.051174691771657635,-0.0010698138754103208
-0.00027615505640572405,0.00031840113806930355,-0.05294214628576579,0.0012712280959492682
-0.0003406674390608664,-0.00045714175402788944,-0.052152372840157425,0.0003073160712254163
-0.0008827718964075851,-4.7653415312013864e-05,-0.05275232315598594,-0.001917953909669746
-0.0005001543298295254,0.00045606455956749873,-0.05148277877176659,-0.0008791560486237207
2.6869654814827198e-05,0.0003008009977028854,-0.050932088713115775,0.0009335267306976413
-0.0009114901300562825,-0.00046734295919184047,-0.052356344919722936,0.003529445312896938
-0.0006715495022381556,-0.0004940429636451204,-0.051937051243263456,-0.003018175637947863
-0.0006876620956449602,-0.00010668305011865239,-0.05279484564093919,-0.0004961598440176787
-0.0002578218304700271,-0.00043232656354131655,-0.05331990723777936,0.004098251433040826
-0.0008330045464483889,-0.0008031553970944936,-0.05562126926612001,-0.002285152897281222
-0.00034019484529793,1.1321005986881362e-05,-0.05356441487169561,-0.0009897224702533419
-0.0003399511815077715,0.0004417602931845804,-0.04855530514879147,0.0012204321550221737
-0.0006446792693615955,0.00019731770943166253,-0.05318871535983958,0.002444220987335408
-0.0002968914049015913,-0.00014367924431355343,-0.056028965674366896,-0.002462828006094462
-0.0004773945756847244,-0.0007270308877700116,-0.051532019688176924,0.0007305154374287657
-3.374150805388972e-05,-0.0002961509283777369,-0.052302805438501444,0.001527324555731748
-0.0004006551570785097,0.0009483193153717077,-0.05272884149951102,-0.0008328845008010823
-0.00022677837266833184,-0.0003703756520992674,-0.054126199701080964,-0.001656275661003454
-0.00032654514314318066,-0.0004436045879759398,-0.054469304296128326,0.0005948369841508388
-0.0003450015117322226,-0.00013371774527634188,-0.052434148134191234,0.002362941998301293
-0.000382146435385102,4.855329150071042e-05,-0.04973687696109113,-0.000911764039341295
-6.699243379877113e-06,-0.0002044066627638041,-0.051599879991937554,0.0029691720656837392
-0.0003403172370716699,-0.00040680956797602266,-0.05242752770886304,0.003063287214738149
9.484969852291244e-05,-7.201521869540604e-05,-0.05337719063668187,-0.0012052480415914572
-0.00010602355526761036,0.00014470651038306885,-0.05312205603684964,0.0029190457960229527
-0.0004592810215887678,-0.0004297929895390342,-0.05478362461639547,0.0015213370304195046
-0.000330614102105402,0.00025573478013530106,-0.05144760501874467,0.0021184375630983808
-0.00024754761061663156,-0.0006321843223478112,-0.05560208903699498,-0.0009506964218006903
-0.0005740476326730798,-0.0002158268716727343,-0.05054467254687853,0.0008050400451590493
0.00024147125166310894,-6.362126282637301e-06,-0.050783475376010155,-0.0006246808344739185
-0.0005594045743043471,-0.0001169750238153487,-0.053094099889245065,-0.0012423866179430867
-0.0001574077730195512,-1.800329809242331e-05,-0.051852741433843254,0.00013025692688195444
-0.0003163887910394242,3.694270339988403e-05,-0.052667815603889584,-0.0014044969150352402
-0.0005433520666775778,-0.00014801997240778986,-0.054334500196654076,0.0018276900132210374
-0.0005634303474028185,0.0004052512963045529,-0.05473386753036819,0.00028496762386509994
-0.0003461178773850173,-2.1637972115562763e-06,-0.053043913154097254,-0.0002536722850616879
-0.0005440950673952643,-0.0003968064737385696,-0.05248370681910249,0.00013673280552183755
-0.0008676888355397225,0.00047575262356817476,-0.05418727861795164,0.0014628424756434777
-0.0008396502685271339,-0.00016581751422178997,-0.05291568806538507,-0.0016063169927556739
-0.00010602355526761036,0.00014470651038306885,-0.05312205603684964,0.0029190457960229527
6.442937108135406e-05,4.619810265667635e-05,-0.050314029489499736,0.0011424004669699313
-0.0008827718964075851,-4.7653415312013864e-05,-0.05275232315598594,-0.001917953909669746
-0.0005857368334990495,-0.00047281844253234796,-0.05164654462250859,-0.001894632164645628
-0.00020683138562283852,-0.00033991682312626675,-0.049020156801836946,0.002091703739124325
