# theta_E,e1_mass,e2_mass,gamma1,gamma2,e1_src,e2_src,center_x_src,center_y_src,e1_lens,e2_lens,center_x_lens,center_y_lens
1.503514528274536133e+00,-2.267870120704174042e-02,-8.277187123894691467e-03,6.678427755832672119e-02,4.190905392169952393e-02,3.163365647196769714e-02,6.267261505126953125e-02,7.291154935956001282e-03,3.047251105308532715e-01,-6.537177413702011108e-02,1.561846770346164703e-02,3.254233626648783684e-03,3.297510091215372086e-03
1.504804253578186035e+00,-2.858936227858066559e-02,-1.394325029104948044e-02,6.906451284885406494e-02,3.909631073474884033e-02,-1.593543775379657745e-02,3.189864382147789001e-02,-1.787729328498244286e-03,3.084646463394165039e-01,-4.732388257980346680e-02,-5.150368437170982361e-03,1.807821972761303186e-04,3.642085008323192596e-03
1.501261830329895020e+00,-1.406244933605194092e-02,2.931226277723908424e-03,6.646730005741119385e-02,5.752576887607574463e-02,9.204701520502567291e-03,3.300805017352104187e-02,-4.081723745912313461e-03,3.029047846794128418e-01,-4.388032108545303345e-02,-6.414226256310939789e-03,-3.706477815285325050e-03,1.641141716390848160e-03
1.497532725334167480e+00,-8.541022986173629761e-02,4.769794270396232605e-02,3.385087847709655762e-02,6.876750290393829346e-02,7.187826186418533325e-02,3.702360391616821289e-02,-3.398628323338925838e-04,2.978865504264831543e-01,-6.019221991300582886e-02,6.816399749368429184e-03,1.322989934124052525e-03,-9.631128050386905670e-04
1.501752018928527832e+00,-4.388904571533203125e-02,-2.516986802220344543e-03,5.497427284717559814e-02,4.898729920387268066e-02,5.626157298684120178e-02,3.511830046772956848e-02,-5.745186936110258102e-03,2.989694476127624512e-01,-3.983473405241966248e-02,-1.099598361179232597e-03,-2.593019278720021248e-03,6.447687745094299316e-03
1.502518057823181152e+00,-1.254269853234291077e-02,4.447626415640115738e-03,6.623877584934234619e-02,4.658842086791992188e-02,2.028745785355567932e-02,3.029812313616275787e-02,4.788483784068375826e-05,2.957966923713684082e-01,-2.994841150939464569e-02,1.493655797094106674e-02,7.255700766108930111e-04,-1.431372365914285183e-03
1.513628125190734863e+00,-6.383647769689559937e-02,1.273179054260253906e-02,4.887449741363525391e-02,5.674351751804351807e-02,5.409369990229606628e-02,7.381586730480194092e-02,-4.203930730000138283e-04,2.907411456108093262e-01,-4.154935106635093689e-02,-7.842322811484336853e-03,-3.085707547143101692e-03,8.273639250546693802e-04
1.501532554626464844e+00,-8.853648602962493896e-02,2.187632955610752106e-02,3.371247649192810059e-02,6.212176382541656494e-02,3.368310257792472839e-02,8.959484403021633625e-04,-1.137041766196489334e-02,2.938711941242218018e-01,-4.902340844273567200e-02,-4.980670753866434097e-03,-1.311753527261316776e-03,1.832725014537572861e-03
1.491981863975524902e+00,-9.180419147014617920e-03,-1.082901749759912491e-02,7.282988727092742920e-02,4.205986857414245605e-02,-1.051887590438127518e-02,1.592120900750160217e-02,2.260978799313306808e-03,3.041718602180480957e-01,-3.965011611580848694e-02,4.678441211581230164e-03,-1.758629805408418179e-03,2.623777603730559349e-03
1.509664654731750488e+00,-2.893187291920185089e-02,1.132728438824415207e-02,5.912213027477264404e-02,5.747650563716888428e-02,2.783378027379512787e-02,1.450637727975845337e-02,-7.397880777716636658e-03,2.869599461555480957e-01,-3.781275823712348938e-02,-4.911299329251050949e-03,-3.075692802667617798e-03,9.456687839701771736e-04
1.504210829734802246e+00,-6.978201866149902344e-02,1.586616737768054008e-03,4.282982647418975830e-02,4.692785441875457764e-02,8.197532594203948975e-02,5.650272592902183533e-02,-7.922470569610595703e-03,2.963365018367767334e-01,-3.784975782036781311e-02,1.545756403356790543e-02,2.873471006751060486e-03,-3.135648788884282112e-03
1.501470446586608887e+00,-3.925205022096633911e-02,-5.435951519757509232e-03,5.595324933528900146e-02,4.510828852653503418e-02,8.363863080739974976e-02,4.916768521070480347e-02,-1.326023135334253311e-03,2.938307225704193115e-01,-6.669473648071289062e-02,5.487560993060469627e-04,-2.789725258480757475e-04,5.184612236917018890e-03
1.505911946296691895e+00,-4.900819063186645508e-02,-9.777947328984737396e-03,5.138973891735076904e-02,4.154685139656066895e-02,8.339606970548629761e-02,2.094313688576221466e-02,5.327419843524694443e-03,2.952753901481628418e-01,-4.840819165110588074e-02,-1.019352115690708160e-02,-1.127947354689240456e-03,2.211234765127301216e-03
1.504201889038085938e+00,-3.630407899618148804e-02,-1.601113565266132355e-02,6.281574070453643799e-02,4.288828372955322266e-02,3.871973231434822083e-02,9.164237231016159058e-02,3.443104447796940804e-03,2.986105978488922119e-01,-4.923693835735321045e-02,2.795275067910552025e-03,-1.469579641707241535e-03,-3.725353628396987915e-03
1.496240735054016113e+00,-5.381853878498077393e-02,2.005659788846969604e-02,4.382328689098358154e-02,5.680643022060394287e-02,7.269350439310073853e-02,3.121266700327396393e-02,2.361306687816977501e-03,2.894411683082580566e-01,-3.842621669173240662e-02,-2.277262881398200989e-02,-2.993488684296607971e-03,-1.617024419829249382e-03
1.502848982810974121e+00,-9.029501117765903473e-03,1.294610183686017990e-02,6.870101392269134521e-02,4.973098635673522949e-02,4.681676998734474182e-02,6.138475611805915833e-02,4.171408247202634811e-03,3.011977076530456543e-01,-5.315520241856575012e-02,-1.003227196633815765e-02,-6.004392053000628948e-04,3.839110955595970154e-03
1.504457354545593262e+00,-3.111992264166474342e-04,1.904654130339622498e-02,8.332987129688262939e-02,6.167410314083099365e-02,-2.359986491501331329e-02,-1.722608809359371662e-03,-1.436481252312660217e-02,3.092206120491027832e-01,-3.909808024764060974e-02,8.839360089041292667e-04,-1.681688940152525902e-03,-2.738884650170803070e-03
1.494526743888854980e+00,-2.899651601910591125e-02,1.525178644806146622e-02,6.199003756046295166e-02,5.501250922679901123e-02,4.147085919976234436e-02,-7.104930002242326736e-03,-3.486545057967305183e-03,3.036807775497436523e-01,-5.744854733347892761e-02,-8.746818639338016510e-03,-3.209418151527643204e-03,1.388032687827944756e-03
1.497804522514343262e+00,-3.772678598761558533e-02,-2.788879163563251495e-02,5.529476702213287354e-02,3.269092738628387451e-02,1.758580654859542847e-02,3.344744071364402771e-02,1.732141524553298950e-02,3.056099712848663330e-01,-2.788838371634483337e-02,-1.501605845987796783e-02,2.387730870395898819e-03,2.095163566991686821e-03
1.500885367393493652e+00,-1.092312037944793701e-01,-9.298378601670265198e-03,2.136234939098358154e-02,4.376991093158721924e-02,5.974293872714042664e-02,6.925854831933975220e-02,-2.767212456092238426e-03,2.967878282070159912e-01,-4.067121818661689758e-02,-1.750193536281585693e-02,-9.594820439815521240e-04,6.186073878780007362e-04
1.511533260345458984e+00,-2.888990379869937897e-02,-6.295928033068776131e-04,6.956563889980316162e-02,4.352001845836639404e-02,-1.236889045685529709e-03,2.159464731812477112e-02,4.250969737768173218e-03,3.041979074478149414e-01,-4.138211905956268311e-02,-3.099442110396921635e-04,-3.720464417710900307e-03,-4.078595899045467377e-03
1.492777466773986816e+00,-7.544909417629241943e-02,1.078286487609148026e-02,3.790414333343505859e-02,5.513383448123931885e-02,1.180471330881118774e-01,3.286569565534591675e-02,-7.080282550305128098e-03,2.976662218570709229e-01,-7.206684350967407227e-02,-1.629251241683959961e-02,-8.584565948694944382e-04,2.190626459196209908e-03
1.498826861381530762e+00,-1.833942532539367676e-02,-4.580023232847452164e-03,6.602205336093902588e-02,5.025912821292877197e-02,4.884155932813882828e-03,4.714841488748788834e-03,-2.950350753962993622e-03,3.071478605270385742e-01,-3.964010253548622131e-02,-2.182383835315704346e-02,3.083310439251363277e-04,-3.661368391476571560e-04
1.507548928260803223e+00,-5.317455902695655823e-02,1.269841380417346954e-02,4.692573845386505127e-02,5.404047667980194092e-02,8.946138434112071991e-03,7.106000185012817383e-02,6.172738503664731979e-04,2.909188568592071533e-01,-6.629184633493423462e-02,9.693549014627933502e-03,-6.048542563803493977e-04,-2.332688774913549423e-03
1.505893826484680176e+00,-5.991335958242416382e-02,2.135135792195796967e-02,4.394933581352233887e-02,5.458970367908477783e-02,3.479171171784400940e-02,3.493196517229080200e-02,9.612297639250755310e-03,2.967073023319244385e-01,-6.028627231717109680e-02,-1.148382667452096939e-02,-1.516553165856748819e-04,-4.459773655980825424e-03
1.507807135581970215e+00,-6.811732798814773560e-02,1.899170316755771637e-02,4.715247452259063721e-02,5.319501459598541260e-02,4.839193541556596756e-03,3.633945435285568237e-02,1.154989353381097317e-03,2.996212542057037354e-01,-5.212143808603286743e-02,-1.439367420971393585e-02,7.852597627788782120e-04,2.816494088619947433e-03
1.494401574134826660e+00,-5.538678914308547974e-02,1.377065852284431458e-02,4.606314003467559814e-02,5.671907961368560791e-02,2.895932085812091827e-02,7.287740707397460938e-02,1.770920935086905956e-03,2.952203452587127686e-01,-3.556591644883155823e-02,-2.335683442652225494e-02,1.265773753402754664e-04,1.743529806844890118e-03
1.504787087440490723e+00,-1.082343328744173050e-02,1.116698025725781918e-03,6.965424120426177979e-02,5.318383872509002686e-02,-2.067342214286327362e-02,-1.768552232533693314e-03,1.937057386385276914e-04,3.019790649414062500e-01,-4.142074286937713623e-02,2.732880180701613426e-03,3.559887874871492386e-03,-1.276371185667812824e-03
1.495953917503356934e+00,-3.976089507341384888e-02,4.013302735984325409e-03,4.527875781059265137e-02,5.052779614925384521e-02,6.518334895372390747e-02,6.702166795730590820e-02,-1.427207171218469739e-04,2.890255153179168701e-01,-3.864144906401634216e-02,4.957494325935840607e-03,6.948214140720665455e-04,2.624614862725138664e-03
1.490116238594055176e+00,-9.546278417110443115e-02,4.466645792126655579e-02,2.619560062885284424e-02,6.943018734455108643e-02,1.254972368478775024e-01,5.425211042165756226e-02,-1.552465278655290604e-02,2.939646244049072266e-01,-5.425092950463294983e-02,-1.981371082365512848e-03,-1.467502792365849018e-03,2.254349412396550179e-03
1.499454617500305176e+00,-7.675678282976150513e-02,-3.215369582176208496e-02,3.850495815277099609e-02,2.691085636615753174e-02,5.729016661643981934e-02,7.410410046577453613e-02,2.100902423262596130e-02,2.990026772022247314e-01,-3.733652457594871521e-02,4.344793502241373062e-03,-2.515637606848031282e-04,1.921353745274245739e-03
1.495266914367675781e+00,-1.019513681530952454e-01,3.669826313853263855e-02,2.169296145439147949e-02,6.013642251491546631e-02,1.213945448398590088e-01,5.137756839394569397e-02,1.721317763440310955e-03,2.874800264835357666e-01,-5.664829909801483154e-02,-1.514564384706318378e-03,-2.208649413660168648e-03,-1.750373747199773788e-03
1.500308632850646973e+00,-3.840565681457519531e-02,-8.431613445281982422e-03,4.952342808246612549e-02,4.515215754508972168e-02,2.158062532544136047e-02,5.178597196936607361e-02,1.931374706327915192e-02,2.990140914916992188e-01,-4.601579532027244568e-02,-7.439310662448406219e-03,7.483104127459228039e-04,3.472666721791028976e-04
1.507285952568054199e+00,-7.233244180679321289e-02,4.053211957216262817e-02,4.112276434898376465e-02,6.541772186756134033e-02,5.283503979444503784e-02,5.545253306627273560e-02,-1.134523563086986542e-02,2.824231386184692383e-01,-3.122066892683506012e-02,4.689110442996025085e-03,-3.248848224757239223e-05,-2.254997089039534330e-04
1.507968306541442871e+00,-7.520269602537155151e-02,1.373224984854459763e-02,3.561320900917053223e-02,5.314104259014129639e-02,5.700106918811798096e-02,1.062599271535873413e-01,5.737217725254595280e-04,2.891312837600708008e-01,-4.512561485171318054e-02,6.314721424132585526e-03,-4.738502204418182373e-03,-5.409145960584282875e-04
1.494905471801757812e+00,-5.196545645594596863e-02,1.978788152337074280e-02,4.276080429553985596e-02,6.258405745029449463e-02,7.597170770168304443e-02,2.754429914057254791e-02,-9.460808709263801575e-03,2.927906513214111328e-01,-6.855442374944686890e-02,5.298191215842962265e-03,-4.054723307490348816e-03,-3.643834032118320465e-03
1.500236392021179199e+00,-5.738655850291252136e-02,-3.000883152708411217e-03,4.306380450725555420e-02,4.498815536499023438e-02,3.833093494176864624e-02,9.690612554550170898e-02,8.826433680951595306e-03,2.948932349681854248e-01,-4.488589242100715637e-02,1.286969985812902451e-02,-1.580078736878931522e-03,-5.399371497333049774e-03
1.511992573738098145e+00,-3.238203749060630798e-02,-1.607878133654594421e-02,5.935074388980865479e-02,3.482082486152648926e-02,9.689960628747940063e-03,6.363056600093841553e-02,1.367809437215328217e-02,3.032179474830627441e-01,-5.366104096174240112e-02,-1.924002729356288910e-02,1.939091482199728489e-03,2.203899784944951534e-04
1.506237149238586426e+00,-7.143530994653701782e-02,5.704481620341539383e-03,4.504613578319549561e-02,5.678199231624603271e-02,2.171175926923751831e-02,4.448598995804786682e-02,-1.112839207053184509e-02,2.921289503574371338e-01,-4.137447476387023926e-02,-5.742609500885009766e-03,-3.429331351071596146e-03,-2.306915994267910719e-04
1.501752257347106934e+00,-4.180210828781127930e-02,3.243897482752799988e-02,6.196208298206329346e-02,6.776021420955657959e-02,4.315653815865516663e-02,-1.381509937345981598e-02,-1.838127337396144867e-02,3.007241189479827881e-01,-6.329921633005142212e-02,-1.092389971017837524e-02,1.272695371881127357e-03,-2.759174676612019539e-03
1.499158382415771484e+00,-4.790782555937767029e-02,-6.603576708585023880e-03,5.656851828098297119e-02,4.356703162193298340e-02,-2.591497451066970825e-02,5.116444081068038940e-02,3.806918859481811523e-03,3.079487383365631104e-01,-3.114518709480762482e-02,-1.328925043344497681e-02,-2.840967863448895514e-05,2.647720975801348686e-03
1.493348479270935059e+00,-6.149470061063766479e-02,1.392221311107277870e-03,4.264338314533233643e-02,5.277048051357269287e-02,7.520681619644165039e-02,6.796061247587203979e-02,1.140048727393150330e-03,2.989771962165832520e-01,-4.677110537886619568e-02,-2.322128973901271820e-02,-2.594275167211890221e-03,5.543315317481756210e-03
1.490556359291076660e+00,-8.239394426345825195e-02,-2.195219136774539948e-02,2.593788504600524902e-02,3.838622570037841797e-02,6.350065767765045166e-02,5.875699222087860107e-02,6.915807723999023438e-03,2.946473956108093262e-01,-5.201771482825279236e-02,3.981117624789476395e-03,-4.581978544592857361e-03,-2.438476542010903358e-03
1.494545578956604004e+00,-1.003033220767974854e-01,-6.285827141255140305e-03,2.403815090656280518e-02,4.359932243824005127e-02,6.935844570398330688e-02,9.700988233089447021e-02,-2.116874791681766510e-03,2.998033761978149414e-01,-4.984280467033386230e-02,-1.533988583832979202e-02,-2.225947333499789238e-03,3.289138898253440857e-03
1.502554059028625488e+00,-6.372587382793426514e-02,1.540334802120923996e-02,4.961648583412170410e-02,5.566389858722686768e-02,6.828548852354288101e-03,7.833704352378845215e-02,-3.155900631099939346e-03,2.994721531867980957e-01,-4.218720644712448120e-02,-8.262478746473789215e-03,-4.700144752860069275e-03,6.128700333647429943e-04
1.508073568344116211e+00,-3.578728437423706055e-02,1.995866931974887848e-02,6.451420485973358154e-02,5.447302758693695068e-02,-2.862468548119068146e-02,2.035718224942684174e-02,-4.877533297985792160e-03,3.098440766334533691e-01,-4.118626192212104797e-02,1.290922332555055618e-02,2.422821475192904472e-03,-4.539662913884967566e-04
1.498845696449279785e+00,-8.131795376539230347e-02,-1.225460600107908249e-02,3.172424435615539551e-02,4.327709972858428955e-02,8.355145901441574097e-02,7.047373801469802856e-02,-1.652814331464469433e-03,3.005530834197998047e-01,-5.191595479846000671e-02,-2.622001804411411285e-02,9.622685611248016357e-04,1.428959192708134651e-03
1.491527795791625977e+00,-4.572374746203422546e-02,2.514357864856719971e-02,5.029605329036712646e-02,5.654795467853546143e-02,4.333724826574325562e-02,6.162195652723312378e-02,-1.351198297925293446e-03,3.014601767063140869e-01,-2.366519160568714142e-02,-9.565179236233234406e-03,-2.614062977954745293e-03,1.771488110534846783e-03
1.508578538894653320e+00,-5.827450752258300781e-02,1.000921986997127533e-02,4.513645172119140625e-02,5.585409700870513916e-02,6.022759154438972473e-02,5.471776798367500305e-02,1.199521962553262711e-02,2.909719049930572510e-01,-6.496877223253250122e-02,8.245239034295082092e-03,7.993343169800937176e-04,-1.126348506659269333e-03
1.500919342041015625e+00,-7.438136637210845947e-02,-3.102276008576154709e-03,3.133729100227355957e-02,4.770283401012420654e-02,8.127128332853317261e-02,5.511211603879928589e-02,9.062758646905422211e-03,2.976423799991607666e-01,-4.459955915808677673e-02,4.376979079097509384e-03,2.640467428136616945e-04,4.250420723110437393e-03
1.506643652915954590e+00,-5.033783242106437683e-02,1.013290882110595703e-02,5.576516687870025635e-02,5.286942422389984131e-02,3.523474186658859253e-02,3.083932586014270782e-02,-2.570515964180231094e-03,2.989234328269958496e-01,-3.614339232444763184e-02,-1.185660157352685928e-02,6.560354493558406830e-03,-3.401847498025745153e-04
1.499863266944885254e+00,-5.811163783073425293e-02,5.679356679320335388e-02,4.308800399303436279e-02,7.967488467693328857e-02,4.449659585952758789e-02,-1.451846957206726074e-02,-1.410021912306547165e-02,2.873946428298950195e-01,-5.929986387491226196e-02,1.356534007936716080e-02,1.405589748173952103e-03,-2.298973733559250832e-03
1.498918175697326660e+00,-7.884481549263000488e-02,-1.499436795711517334e-03,3.769198060035705566e-02,5.075280368328094482e-02,8.610055595636367798e-02,5.550009012222290039e-02,-1.288401614874601364e-02,2.957030832767486572e-01,-3.658836707472801208e-02,-1.203410234302282333e-02,1.765555818565189838e-03,1.981635810807347298e-03
1.495156168937683105e+00,-8.483044058084487915e-02,2.084455825388431549e-02,3.618781268596649170e-02,5.656231939792633057e-02,1.365188974887132645e-02,3.687049821019172668e-02,-1.028408855199813843e-02,2.978314757347106934e-01,-5.120776221156120300e-02,-4.172929620835930109e-04,8.012765320017933846e-04,-3.700781613588333130e-03
1.509129405021667480e+00,-5.564367771148681641e-02,1.605573110282421112e-02,5.014504492282867432e-02,5.220131576061248779e-02,3.107689321041107178e-02,6.544799357652664185e-02,1.373272296041250229e-02,2.982183694839477539e-01,-5.770944431424140930e-02,1.111382711678743362e-02,-2.087138826027512550e-03,-2.737158443778753281e-03
1.493222713470458984e+00,-7.022660225629806519e-02,-5.014567077159881592e-02,3.987352550029754639e-02,2.809193730354309082e-02,4.380951449275016785e-02,8.438208699226379395e-02,1.941497251391410828e-02,3.064593672752380371e-01,-5.043479800224304199e-02,9.162009693682193756e-03,-1.443430664949119091e-03,1.884168741526082158e-04
1.500433325767517090e+00,-1.177500262856483459e-01,4.151859879493713379e-02,1.939418911933898926e-02,6.706480681896209717e-02,1.227318197488784790e-01,3.831760212779045105e-02,-1.080570742487907410e-02,2.892980277538299561e-01,-6.884874403476715088e-02,-3.387741744518280029e-03,-3.854130161926150322e-03,-1.468414207920432091e-03
1.503677606582641602e+00,-1.147878617048263550e-01,7.973472587764263153e-03,2.326638996601104736e-02,5.339632928371429443e-02,6.874654442071914673e-02,5.986075475811958313e-02,-1.304539199918508530e-02,2.912597060203552246e-01,-3.667477518320083618e-02,-1.080167829059064388e-03,-4.086956614628434181e-04,-1.453195465728640556e-03
1.504214644432067871e+00,-1.990920864045619965e-02,2.363913878798484802e-02,6.199090182781219482e-02,6.774578988552093506e-02,4.210425913333892822e-02,2.155752852559089661e-02,-4.902559798210859299e-03,2.961429357528686523e-01,-5.269344523549079895e-02,-1.247018110007047653e-02,-2.191605512052774429e-03,3.600559721235185862e-04
1.504995107650756836e+00,-8.518364280462265015e-02,1.785053685307502747e-02,3.805513679981231689e-02,5.647711455821990967e-02,4.058255255222320557e-02,2.876073494553565979e-02,-4.162854049354791641e-03,2.862603664398193359e-01,-5.105078965425491333e-02,-9.098432492464780807e-04,-4.580579698085784912e-03,1.601639633008744568e-05
1.507966399192810059e+00,-4.432421550154685974e-02,-2.455364912748336792e-02,5.399237573146820068e-02,3.864929080009460449e-02,-9.320173412561416626e-03,7.695205509662628174e-02,1.042336458340287209e-03,3.023536205291748047e-01,-6.254817545413970947e-02,1.789305009879171848e-03,2.850303193554282188e-03,-3.180216765031218529e-03
1.498586654663085938e+00,-5.890583246946334839e-02,4.094169009476900101e-03,5.190323293209075928e-02,5.276454985141754150e-02,8.867097645998001099e-02,5.628470703959465027e-02,-3.415351267904043198e-03,3.086473643779754639e-01,-4.475676268339157104e-02,-9.610046632587909698e-03,-9.856444085016846657e-04,-3.162689739838242531e-03
1.503018975257873535e+00,-4.105432704091072083e-02,2.704417100176215172e-03,5.503983795642852783e-02,5.740518867969512939e-02,5.024814605712890625e-02,3.829067200422286987e-02,-1.265056710690259933e-02,3.049990534782409668e-01,-6.269259005784988403e-02,2.116375602781772614e-02,-1.816511619836091995e-03,-1.015900867059826851e-03
1.508325457572937012e+00,-9.629357606172561646e-02,2.500063367187976837e-02,3.215928375720977783e-02,5.988503992557525635e-02,1.068113073706626892e-01,8.686780184507369995e-02,-3.024233970791101456e-03,2.938163280487060547e-01,-4.749902337789535522e-02,-1.218375004827976227e-02,-7.917061157058924437e-05,-4.303919617086648941e-03
1.492506623268127441e+00,-4.368190094828605652e-02,5.262597464025020599e-03,5.053059756755828857e-02,5.107058584690093994e-02,4.299626871943473816e-02,5.379829555749893188e-02,-1.631486346013844013e-03,3.010291755199432373e-01,-2.473181299865245819e-02,-1.099451910704374313e-02,2.131507499143481255e-03,2.935560885816812515e-03
1.502381563186645508e+00,-7.110464572906494141e-02,-1.510231476277112961e-02,4.552571475505828857e-02,3.903257846832275391e-02,8.458719588816165924e-03,8.775070309638977051e-02,9.502089582383632660e-03,3.044961988925933838e-01,-5.992289260029792786e-02,-1.699750311672687531e-02,2.200728980824351311e-03,2.223773160949349403e-03
1.494814991950988770e+00,-5.282822996377944946e-02,-1.810969226062297821e-02,5.209754407405853271e-02,4.127149283885955811e-02,-4.325988702476024628e-03,6.829015165567398071e-02,4.473146051168441772e-03,3.098150491714477539e-01,-5.542685836553573608e-02,1.025574281811714172e-03,-3.427462652325630188e-03,-5.280019249767065048e-03
1.506893396377563477e+00,-7.596240937709808350e-02,-1.710080541670322418e-02,4.328694939613342285e-02,3.976090252399444580e-02,4.857712239027023315e-02,1.004054620862007141e-01,1.306306477636098862e-02,3.036862313747406006e-01,-5.228405073285102844e-02,1.405374519526958466e-02,-2.184222918003797531e-03,-4.595985170453786850e-03
1.500096678733825684e+00,-6.632266938686370850e-02,7.866266183555126190e-03,4.412242770195007324e-02,4.784882068634033203e-02,5.541204661130905151e-02,4.861785843968391418e-02,1.313809072598814964e-03,3.011436164379119873e-01,-5.294797942042350769e-02,2.180590527132153511e-04,3.230883739888668060e-03,-7.786751259118318558e-03
1.497721791267395020e+00,-5.439294502139091492e-02,-1.246138755232095718e-02,4.586136341094970703e-02,4.480555653572082520e-02,4.564341902732849121e-02,8.395895361900329590e-02,-1.031057536602020264e-02,3.017235398292541504e-01,-5.616129189729690552e-02,4.805976059287786484e-03,6.579917971976101398e-04,-5.265769083052873611e-03
1.492166876792907715e+00,-8.321711793541908264e-03,3.104223497211933136e-02,6.662888824939727783e-02,6.216351687908172607e-02,3.894888982176780701e-02,1.566169038414955139e-02,-1.357066817581653595e-02,2.942708432674407959e-01,-6.052100658416748047e-02,-2.779877977445721626e-03,-2.942623104900121689e-03,2.107492648065090179e-03
1.503169894218444824e+00,-4.976627603173255920e-02,2.086653001606464386e-02,4.686371982097625732e-02,6.328250467777252197e-02,8.279813826084136963e-02,5.622818693518638611e-02,-1.078781206160783768e-02,2.866628468036651611e-01,-6.549440324306488037e-02,2.046549879014492035e-02,-3.047404345124959946e-03,2.644642256200313568e-03
1.495354413986206055e+00,-6.687765568494796753e-02,-1.671214401721954346e-02,4.068429768085479736e-02,4.259161651134490967e-02,1.029629930853843689e-01,8.546180278062820435e-02,1.527480036020278931e-02,3.019070923328399658e-01,-4.425690323114395142e-02,5.679332185536623001e-03,1.408787327818572521e-03,1.131331548094749451e-03
1.494522929191589355e+00,-3.511683270335197449e-02,-4.103647917509078979e-02,5.363853275775909424e-02,2.847464382648468018e-02,7.720138132572174072e-02,5.855500325560569763e-02,8.963759988546371460e-03,3.057183027267456055e-01,-5.255215987563133240e-02,5.224627442657947540e-03,-4.366125504020601511e-04,-2.884875517338514328e-03
1.497835516929626465e+00,-6.518729776144027710e-02,2.720137871801853180e-02,4.244239628314971924e-02,7.233856618404388428e-02,8.393895626068115234e-02,1.435133535414934158e-02,-1.302203908562660217e-02,2.899680733680725098e-01,-4.987433925271034241e-02,2.781200222671031952e-03,-8.481396362185478210e-04,3.504199208691716194e-03
1.500907063484191895e+00,-4.553262144327163696e-02,-2.544889459386467934e-03,4.659537971019744873e-02,5.272699892520904541e-02,5.339414253830909729e-02,3.773730993270874023e-02,-1.008447725325822830e-02,2.888864874839782715e-01,-6.731077283620834351e-02,-6.027777213603258133e-03,2.458450850099325180e-03,3.053390653803944588e-03
1.499023556709289551e+00,-5.703011900186538696e-02,-1.279307343065738678e-02,4.404763877391815186e-02,4.012139141559600830e-02,5.983811989426612854e-02,4.716289415955543518e-02,1.813365146517753601e-02,3.013189136981964111e-01,-4.172136634588241577e-02,-1.719673047773540020e-03,4.855383653193712234e-03,-1.272944882657611743e-05
1.505550742149353027e+00,-3.271743655204772949e-02,-2.384074963629245758e-02,5.632816255092620850e-02,3.518918156623840332e-02,1.117155235260725021e-02,6.244225427508354187e-02,-3.555131843313574791e-04,2.993978857994079590e-01,-6.324497610330581665e-02,-1.028113253414630890e-02,1.285739708691835403e-03,-2.268329961225390434e-03
1.503994584083557129e+00,-8.296754956245422363e-02,2.210173115599900484e-04,3.856363892555236816e-02,5.145026743412017822e-02,3.131546452641487122e-02,6.037189811468124390e-02,-7.972341962158679962e-03,3.005777895450592041e-01,-7.502308487892150879e-02,-7.947398698888719082e-04,3.153197932988405228e-03,2.432401524856686592e-03
1.505499362945556641e+00,-5.683527141809463501e-02,-2.438249066472053528e-02,4.725420475006103516e-02,4.103954136371612549e-02,1.378932315856218338e-02,7.367727905511856079e-02,3.221603576093912125e-03,2.968197166919708252e-01,-6.339886039495468140e-02,1.616152934730052948e-02,-3.981821238994598389e-03,3.150986958644352853e-05
1.497175812721252441e+00,-9.355680644512176514e-02,1.100165024399757385e-02,2.951300144195556641e-02,4.895834624767303467e-02,5.784456059336662292e-02,5.365382134914398193e-02,6.336282473057508469e-03,2.948109209537506104e-01,-6.134212389588356018e-02,-4.425795748829841614e-03,-3.689800389111042023e-03,2.938340883702039719e-03
1.502515316009521484e+00,-7.900430262088775635e-02,-5.335690919309854507e-03,4.228243231773376465e-02,4.709401726722717285e-02,7.063837349414825439e-02,2.269672602415084839e-02,2.042320091277360916e-03,2.969567775726318359e-01,-4.268636181950569153e-02,-1.012580189853906631e-02,2.815342973917722702e-03,-2.362115308642387390e-03
1.493998646736145020e+00,-1.083596646785736084e-01,4.209755733609199524e-02,1.640670001506805420e-02,6.713540852069854736e-02,1.080021634697914124e-01,3.215378522872924805e-02,-3.317338181659579277e-03,2.833184003829956055e-01,-5.820595100522041321e-02,1.465011015534400940e-02,-1.589970663189888000e-03,-3.216358309146016836e-04
1.508602261543273926e+00,-5.677227303385734558e-02,-2.121943049132823944e-02,4.877337813377380371e-02,3.590230643749237061e-02,5.063469335436820984e-02,9.508941322565078735e-02,3.643281816039234400e-04,3.039809465408325195e-01,-5.505151301622390747e-02,4.177904222160577774e-03,-7.539057987742125988e-04,-3.547113155946135521e-03
1.494869351387023926e+00,-4.754518344998359680e-02,-1.808456890285015106e-02,5.117659270763397217e-02,3.536713123321533203e-02,-8.420986123383045197e-03,8.152750879526138306e-02,1.097315736114978790e-02,3.117860555648803711e-01,-4.388743638992309570e-02,2.210999839007854462e-03,-4.571785684674978256e-04,-3.876437898725271225e-03
1.501699924468994141e+00,-7.256694603711366653e-03,-2.264519222080707550e-02,7.718695700168609619e-02,3.388085961341857910e-02,2.237143181264400482e-02,9.246160089969635010e-02,1.473930943757295609e-02,3.155846297740936279e-01,-4.485568031668663025e-02,-1.867924351245164871e-03,-1.889763516373932362e-03,2.166103338822722435e-03
