# theta_E,e1_mass,e2_mass,R_sersic_src,n_sersic_src,e1_src,e2_src,center_x_src,center_y_src,R_sersic_lens,n_sersic_lens,e1_lens,e2_lens
1.493092417716979980e+00,-5.222398415207862854e-02,-4.573190526571124792e-04,2.762332856655120850e-01,9.074569344520568848e-01,2.416908927261829376e-02,4.894637316465377808e-02,-2.736621070653200150e-03,3.064391016960144043e-01,1.136159658432006836e+00,4.293574810028076172e+00,-5.610712617635726929e-02,-3.422301495447754860e-03
1.500087141990661621e+00,-5.875860899686813354e-02,-9.303738363087177277e-03,3.225083351135253906e-01,1.066841006278991699e+00,4.645828157663345337e-02,2.741791121661663055e-02,-8.340192958712577820e-03,3.043581843376159668e-01,9.068158864974975586e-01,3.826461315155029297e+00,-5.606951564550399780e-02,4.676289856433868408e-03
1.491124987602233887e+00,-5.204826965928077698e-02,8.812466636300086975e-03,2.931074500083923340e-01,9.507797360420227051e-01,5.240044370293617249e-02,4.464687779545783997e-02,-2.192998072132468224e-03,3.039239943027496338e-01,1.068652153015136719e+00,4.169043064117431641e+00,-6.677491217851638794e-02,-7.275055628269910812e-03
1.502185702323913574e+00,-5.690751597285270691e-02,5.920430179685354233e-03,3.169589042663574219e-01,1.057958602905273438e+00,4.744767025113105774e-02,4.157000780105590820e-02,3.402737202122807503e-04,2.938369512557983398e-01,9.789159297943115234e-01,4.035514831542968750e+00,-7.392615079879760742e-02,8.394374512135982513e-03
1.499471664428710938e+00,-5.282629653811454773e-02,-1.443699933588504791e-03,3.107118606567382812e-01,1.070778369903564453e+00,6.253472715616226196e-02,4.888805001974105835e-02,3.045655030291527510e-04,2.896681725978851318e-01,1.047135591506958008e+00,4.102719783782958984e+00,-3.783234581351280212e-02,5.155591294169425964e-03
1.490807652473449707e+00,-4.919828101992607117e-02,9.474301710724830627e-03,3.228746056556701660e-01,1.072584271430969238e+00,1.884551718831062317e-02,6.734467297792434692e-02,2.685747342184185982e-03,3.048401772975921631e-01,9.593663811683654785e-01,3.978985071182250977e+00,-4.453663900494575500e-02,-4.199555609375238419e-03
1.506783604621887207e+00,-5.996649712324142456e-02,1.072010141797363758e-03,3.178019225597381592e-01,1.112618446350097656e+00,2.060827612876892090e-02,4.991571977734565735e-02,4.806486889719963074e-03,3.000355064868927002e-01,1.034337162971496582e+00,4.105440139770507812e+00,-5.588988959789276123e-02,4.616041667759418488e-03
1.507366061210632324e+00,-5.426719039678573608e-02,6.902121473103761673e-03,2.759510576725006104e-01,9.571701288223266602e-01,6.634923815727233887e-02,8.002235740423202515e-02,1.125332084484398365e-03,2.962360978126525879e-01,1.088171839714050293e+00,4.241362571716308594e+00,-5.648641660809516907e-02,-3.659493755549192429e-03
1.504733324050903320e+00,-5.532904341816902161e-02,-8.391257375478744507e-03,3.032172620296478271e-01,1.016269445419311523e+00,5.362549051642417908e-02,6.179784983396530151e-02,3.195808676537126303e-04,3.027387261390686035e-01,9.564054012298583984e-01,3.972254991531372070e+00,-4.894403368234634399e-02,-1.728582195937633514e-02
1.499284148216247559e+00,-4.812256619334220886e-02,1.220077369362115860e-02,2.857091128826141357e-01,9.656131863594055176e-01,4.473235458135604858e-02,7.274871319532394409e-02,9.361173957586288452e-03,2.935079932212829590e-01,1.076925516128540039e+00,4.117779254913330078e+00,-4.579269886016845703e-02,-6.287149619311094284e-03
1.493077278137207031e+00,-5.851233378052711487e-02,6.494991946965456009e-03,2.922452092170715332e-01,8.741286396980285645e-01,3.055965527892112732e-02,6.206328049302101135e-02,-1.957643311470746994e-03,3.040196299552917480e-01,9.866599440574645996e-01,3.928068399429321289e+00,-5.728354677557945251e-02,7.439511828124523163e-03
1.501727819442749023e+00,-5.783474072813987732e-02,-1.257929397979751229e-04,3.123973011970520020e-01,1.058670043945312500e+00,3.684566169977188110e-02,3.516428545117378235e-02,1.271526794880628586e-03,2.993609607219696045e-01,9.609515070915222168e-01,4.108351707458496094e+00,-6.431404501199722290e-02,1.342750713229179382e-02
1.499489784240722656e+00,-4.933661594986915588e-02,2.233725273981690407e-03,3.146922588348388672e-01,1.106508016586303711e+00,3.875507414340972900e-02,8.960530161857604980e-02,-2.327428199350833893e-03,2.952794134616851807e-01,9.681225419044494629e-01,4.015728950500488281e+00,-5.868045613169670105e-02,1.510785799473524094e-02
1.494435429573059082e+00,-4.391692951321601868e-02,1.324270386248826981e-03,3.023120164871215820e-01,9.925100207328796387e-01,6.901510804891586304e-02,4.158191010355949402e-02,-1.999066909775137901e-03,3.049595057964324951e-01,1.033885240554809570e+00,4.089125633239746094e+00,-6.837970018386840820e-02,-4.530645906925201416e-03
1.499031424522399902e+00,-5.358770862221717834e-02,5.125062540173530579e-03,3.108676373958587646e-01,1.079122781753540039e+00,1.018269136548042297e-01,6.158016249537467957e-02,7.376176305115222931e-03,2.956153452396392822e-01,9.990898370742797852e-01,4.056804656982421875e+00,-5.711044371128082275e-02,-4.077807068824768066e-03
1.501792311668395996e+00,-6.035515666007995605e-02,5.213643889874219894e-03,3.175713121891021729e-01,1.051171183586120605e+00,6.943399459123611450e-02,5.904385820031166077e-02,2.500405767932534218e-03,2.987935543060302734e-01,9.987405538558959961e-01,3.899884223937988281e+00,-5.776035413146018982e-02,-1.506701949983835220e-02
1.495994448661804199e+00,-4.718213155865669250e-02,-4.551003803499042988e-04,3.081616461277008057e-01,9.986242055892944336e-01,4.587567970156669617e-02,2.336856722831726074e-02,-4.925191751681268215e-04,3.088143467903137207e-01,9.383305907249450684e-01,4.010970115661621094e+00,-4.340071976184844971e-02,1.510373549535870552e-03
1.501657366752624512e+00,-5.766079574823379517e-02,-7.098024711012840271e-03,2.957473993301391602e-01,9.621408581733703613e-01,3.150033205747604370e-02,7.416242267936468124e-03,2.439820673316717148e-03,3.036178648471832275e-01,1.012094736099243164e+00,4.042274475097656250e+00,-5.651221796870231628e-02,1.200653705745935440e-02
1.496567130088806152e+00,-5.176868289709091187e-02,-7.444377057254314423e-03,2.965562939643859863e-01,9.636061191558837891e-01,5.279575288295745850e-02,5.583501979708671570e-02,-2.107611391693353653e-03,2.994009554386138916e-01,1.013150095939636230e+00,3.867161273956298828e+00,-6.330260634422302246e-02,8.499434217810630798e-03
1.508433938026428223e+00,-5.231358483433723450e-02,5.253855604678392410e-03,3.038070499897003174e-01,1.011038064956665039e+00,1.959863863885402679e-02,4.831442609429359436e-02,-6.706120911985635757e-04,2.928232848644256592e-01,9.616911411285400391e-01,3.933836221694946289e+00,-4.984123632311820984e-02,8.017280139029026031e-03
1.498108029365539551e+00,-5.916258692741394043e-02,-6.787862628698348999e-03,3.126491010189056396e-01,1.017345666885375977e+00,5.647042021155357361e-02,5.377871170639991760e-02,-3.454309888184070587e-03,3.047419488430023193e-01,8.848026990890502930e-01,3.800171613693237305e+00,-6.108762696385383606e-02,-1.033595326589420438e-04
1.505649447441101074e+00,-5.958993732929229736e-02,-5.871990229934453964e-03,3.010545670986175537e-01,1.033876657485961914e+00,5.840823054313659668e-02,4.203771799802780151e-02,1.234473893418908119e-03,2.950267791748046875e-01,9.930786490440368652e-01,4.078840732574462891e+00,-6.745101511478424072e-02,-4.639688413590192795e-03
1.492824077606201172e+00,-5.179689079523086548e-02,6.503196433186531067e-03,3.031112849712371826e-01,1.030054330825805664e+00,6.882495433092117310e-02,7.013733685016632080e-02,7.445359136909246445e-03,2.935800254344940186e-01,1.009344220161437988e+00,4.061593532562255859e+00,-6.188614293932914734e-02,7.674542721360921860e-03
1.499204754829406738e+00,-5.335337296128273010e-02,-6.150525063276290894e-03,2.850742042064666748e-01,9.563536047935485840e-01,5.013933032751083374e-02,4.920461773872375488e-02,-9.683950804173946381e-03,2.937373518943786621e-01,1.064493775367736816e+00,4.208306789398193359e+00,-5.840359628200531006e-02,8.841568604111671448e-03
1.498341798782348633e+00,-5.606865137815475464e-02,1.355156395584344864e-02,2.997663617134094238e-01,9.673688411712646484e-01,6.743440777063369751e-02,9.106968343257904053e-02,9.392105974256992340e-03,2.986197769641876221e-01,1.047321438789367676e+00,4.072930812835693359e+00,-4.588760808110237122e-02,-1.319384784437716007e-03
1.502199888229370117e+00,-5.453012138605117798e-02,-5.909423809498548508e-03,2.959741950035095215e-01,1.006542444229125977e+00,2.451036497950553894e-02,7.995738834142684937e-02,2.054341748589649796e-04,3.009769916534423828e-01,9.399382472038269043e-01,3.795352458953857422e+00,-3.914963454008102417e-02,-8.820535149425268173e-04
1.504738450050354004e+00,-5.876415967941284180e-02,1.023377198725938797e-02,2.855901718139648438e-01,9.336090683937072754e-01,2.296302281320095062e-02,5.998677015304565430e-02,3.943854477256536484e-03,3.011251091957092285e-01,1.091973304748535156e+00,4.071969509124755859e+00,-4.721666872501373291e-02,7.396738976240158081e-03
1.500057816505432129e+00,-5.521575734019279480e-02,2.946421969681978226e-03,3.041202723979949951e-01,1.128327846527099609e+00,2.909927628934383392e-02,4.643106088042259216e-02,-2.693479182198643684e-03,2.994464337825775146e-01,1.104771852493286133e+00,4.341731071472167969e+00,-5.310580134391784668e-02,-4.599948879331350327e-03
1.495803833007812500e+00,-5.169573426246643066e-02,6.454508285969495773e-03,2.976790964603424072e-01,1.013668060302734375e+00,4.403277486562728882e-02,3.372347727417945862e-02,1.943780662259086967e-04,2.984402775764465332e-01,8.944603204727172852e-01,3.691232204437255859e+00,-5.301363021135330200e-02,-5.317243747413158417e-03
1.496595263481140137e+00,-5.714481323957443237e-02,-4.458295181393623352e-03,3.077805936336517334e-01,1.048058986663818359e+00,4.311120510101318359e-02,5.109413340687751770e-02,4.482260439544916153e-03,3.112513720989227295e-01,9.902927875518798828e-01,3.952463150024414062e+00,-4.938950017094612122e-02,-8.688009344041347504e-03
1.502488970756530762e+00,-5.610450357198715210e-02,-5.951273255050182343e-03,3.155914247035980225e-01,1.069012165069580078e+00,2.901128679513931274e-02,3.764555603265762329e-02,-2.689706627279520035e-03,3.098893761634826660e-01,9.963856935501098633e-01,4.082942008972167969e+00,-5.278723686933517456e-02,-8.771480992436408997e-03
1.490071177482604980e+00,-4.697507619857788086e-02,2.050577895715832710e-03,2.816335856914520264e-01,9.421204924583435059e-01,2.966540120542049408e-02,2.969116345047950745e-02,-1.944009796716272831e-03,3.006588816642761230e-01,1.084444284439086914e+00,4.141005992889404297e+00,-4.700620472431182861e-02,-1.587557955645024776e-03
1.497475743293762207e+00,-5.142059922218322754e-02,2.318396233022212982e-03,2.848071157932281494e-01,9.022465944290161133e-01,2.688423171639442444e-02,4.776962101459503174e-02,2.717720810323953629e-03,3.060379028320312500e-01,1.120442986488342285e+00,4.444393157958984375e+00,-5.089434236288070679e-02,-1.709638349711894989e-02
1.492385745048522949e+00,-4.352496564388275146e-02,3.421606961637735367e-03,2.895602583885192871e-01,9.061208367347717285e-01,6.037171185016632080e-02,5.645472928881645203e-02,7.764379959553480148e-03,2.964658737182617188e-01,9.233140945434570312e-01,3.812598466873168945e+00,-5.836707353591918945e-02,3.209092654287815094e-03
1.492656826972961426e+00,-4.678818583488464355e-02,3.052341286092996597e-03,2.961516082286834717e-01,9.637889862060546875e-01,1.758791692554950714e-02,6.175170466303825378e-02,6.740537006407976151e-03,3.093129098415374756e-01,9.995217919349670410e-01,4.020522594451904297e+00,-4.521034285426139832e-02,1.129333022981882095e-02
1.495410561561584473e+00,-5.563412606716156006e-02,8.059741929173469543e-03,3.003910183906555176e-01,1.005302429199218750e+00,5.909092724323272705e-02,9.437583386898040771e-02,3.839004784822463989e-04,3.043425679206848145e-01,9.867511987686157227e-01,3.927584409713745117e+00,-5.289091914892196655e-02,7.421891205012798309e-03
1.497570157051086426e+00,-4.756517708301544189e-02,9.234253317117691040e-03,2.894793450832366943e-01,1.016845941543579102e+00,6.462389230728149414e-02,7.189086079597473145e-02,1.347648067167028785e-04,2.968042194843292236e-01,1.087259888648986816e+00,4.122538089752197266e+00,-4.765146225690841675e-02,-5.000417586416006088e-03
1.498756527900695801e+00,-5.341445654630661011e-02,-1.034471555612981319e-03,3.329519629478454590e-01,1.070115804672241211e+00,5.191195383667945862e-02,7.711720466613769531e-02,6.980356760323047638e-03,3.010206222534179688e-01,8.812009692192077637e-01,3.861069202423095703e+00,-6.297518312931060791e-02,4.095110576599836349e-03
1.500373244285583496e+00,-5.843627452850341797e-02,-7.549046073108911514e-03,2.960549890995025635e-01,9.886453151702880859e-01,3.969374671578407288e-02,4.368801787495613098e-02,3.728443407453596592e-04,2.995483875274658203e-01,9.393438100814819336e-01,3.922393321990966797e+00,-3.907125443220138550e-02,-5.168726202100515366e-03
1.497057914733886719e+00,-5.198638886213302612e-02,6.162741687148809433e-03,3.020577728748321533e-01,9.775077700614929199e-01,5.237245187163352966e-02,5.651354417204856873e-02,-3.240802790969610214e-03,2.997683584690093994e-01,8.770244121551513672e-01,3.792896270751953125e+00,-5.757206678390502930e-02,-1.062230020761489868e-02
1.496141552925109863e+00,-4.959644004702568054e-02,7.459419313818216324e-03,2.753935456275939941e-01,7.992684841156005859e-01,5.639350786805152893e-02,5.371489748358726501e-02,3.265978302806615829e-03,3.078414797782897949e-01,1.058529973030090332e+00,4.106811523437500000e+00,-4.044590517878532410e-02,-1.705419272184371948e-03
1.504445672035217285e+00,-5.173385515809059143e-02,3.737131366506218910e-03,2.922260165214538574e-01,1.071887731552124023e+00,5.528206378221511841e-02,5.550418794155120850e-02,-5.458195693790912628e-03,2.956596612930297852e-01,1.090357661247253418e+00,4.216366767883300781e+00,-3.969361260533332825e-02,1.098868809640407562e-02
1.498999238014221191e+00,-5.292196199297904968e-02,-2.244236180558800697e-03,2.989784181118011475e-01,1.007304191589355469e+00,2.887403033673763275e-02,1.020247861742973328e-01,2.870566444471478462e-03,3.056764602661132812e-01,1.019587755203247070e+00,4.003150939941406250e+00,-6.662205606698989868e-02,-3.721263026818633080e-03
1.510006070137023926e+00,-5.542638897895812988e-02,1.328931888565421104e-03,2.877549529075622559e-01,9.912543892860412598e-01,4.374092817306518555e-02,5.158489942550659180e-02,2.060323720797896385e-03,2.911136448383331299e-01,1.114909648895263672e+00,4.234267234802246094e+00,-4.967700317502021790e-02,-1.200655940920114517e-02
1.499965310096740723e+00,-4.870313033461570740e-02,-7.820577360689640045e-03,2.987412214279174805e-01,9.909525513648986816e-01,3.637954965233802795e-02,3.759893774986267090e-02,3.027670085430145264e-03,3.059369027614593506e-01,1.105374693870544434e+00,4.297428131103515625e+00,-4.981239885091781616e-02,1.811941340565681458e-02
1.504816651344299316e+00,-6.091746687889099121e-02,1.998896943405270576e-03,2.870177924633026123e-01,9.115111827850341797e-01,2.700474858283996582e-02,5.062014237046241760e-02,8.133908733725547791e-03,3.031437695026397705e-01,1.101797938346862793e+00,4.131375312805175781e+00,-4.678938910365104675e-02,-5.440636072307825089e-03
1.498580217361450195e+00,-4.800400137901306152e-02,1.339430548250675201e-02,2.994634807109832764e-01,9.466906189918518066e-01,6.567972153425216675e-02,6.990896910429000854e-02,1.208850648254156113e-03,3.023855984210968018e-01,9.752275347709655762e-01,4.057056903839111328e+00,-5.909373983740806580e-02,5.158056505024433136e-03
1.498070597648620605e+00,-4.692791029810905457e-02,-2.818269887939095497e-03,3.063330948352813721e-01,1.111567616462707520e+00,3.759473189711570740e-02,5.990551412105560303e-02,4.025582224130630493e-03,2.939806878566741943e-01,1.022989869117736816e+00,4.106153964996337891e+00,-4.566443711519241333e-02,-3.190879069734364748e-04
1.498236536979675293e+00,-4.391285404562950134e-02,-2.889876253902912140e-03,3.252060115337371826e-01,1.140169382095336914e+00,7.500600069761276245e-02,5.762776359915733337e-02,5.551767069846391678e-03,2.956348061561584473e-01,8.944709300994873047e-01,3.793142318725585938e+00,-4.850110039114952087e-02,-4.400939214974641800e-03
1.494528770446777344e+00,-5.033951625227928162e-02,8.229410275816917419e-03,3.026865720748901367e-01,9.735823869705200195e-01,5.327898636460304260e-02,7.822621613740921021e-02,-3.845802973955869675e-03,2.982723712921142578e-01,9.870620965957641602e-01,4.100910186767578125e+00,-6.053100153803825378e-02,-1.345099508762359619e-02
1.502995610237121582e+00,-4.970356449484825134e-02,-2.233792329207062721e-03,2.954333722591400146e-01,1.007519960403442383e+00,3.556277975440025330e-02,3.886156529188156128e-02,-1.960071269422769547e-03,3.048945069313049316e-01,1.008780241012573242e+00,4.024796009063720703e+00,-6.001210957765579224e-02,2.077837660908699036e-02
1.499079108238220215e+00,-5.211044847965240479e-02,2.847629599273204803e-03,3.124944269657135010e-01,9.864717125892639160e-01,7.232236117124557495e-02,5.571909993886947632e-02,1.141169224865734577e-03,2.956568300724029541e-01,8.746129274368286133e-01,3.873535871505737305e+00,-4.961806908249855042e-02,1.068984437733888626e-02
1.497817873954772949e+00,-4.835211485624313354e-02,9.567578323185443878e-03,3.084988594055175781e-01,1.058004140853881836e+00,4.600892215967178345e-02,6.962677091360092163e-02,8.378729689866304398e-04,3.043843209743499756e-01,1.131705641746520996e+00,4.328336238861083984e+00,-4.376135766506195068e-02,-5.992539692670106888e-03
1.497673630714416504e+00,-4.926531016826629639e-02,-2.201093826442956924e-03,3.070936799049377441e-01,1.056067824363708496e+00,5.333117023110389709e-02,2.803482860326766968e-02,3.986660391092300415e-03,2.978042960166931152e-01,1.014265656471252441e+00,4.180445194244384766e+00,-7.358503341674804688e-02,6.083256099373102188e-03
1.494273900985717773e+00,-4.692048951983451843e-02,-5.760751664638519287e-04,3.202089965343475342e-01,1.087139844894409180e+00,8.746533840894699097e-02,6.289935111999511719e-02,4.658493213355541229e-03,2.910792231559753418e-01,9.801042675971984863e-01,4.025008201599121094e+00,-7.049175351858139038e-02,2.631175098940730095e-03
1.504667878150939941e+00,-5.290416255593299866e-02,1.074101962149143219e-02,2.993118166923522949e-01,1.032774806022644043e+00,2.968562394380569458e-02,4.382469132542610168e-02,-1.970529789105057716e-03,3.021729290485382080e-01,1.055603146553039551e+00,4.206302642822265625e+00,-4.563677310943603516e-02,1.422587223351001740e-02
1.500108599662780762e+00,-4.957926273345947266e-02,-6.621262989938259125e-03,3.010517656803131104e-01,1.028309226036071777e+00,3.878124430775642395e-02,2.125811763107776642e-02,-3.760414896532893181e-03,2.965070307254791260e-01,1.056306600570678711e+00,4.334053993225097656e+00,-5.334972217679023743e-02,6.048915442079305649e-03
1.498716831207275391e+00,-5.669308453798294067e-02,1.290052011609077454e-02,3.064188063144683838e-01,9.815554022789001465e-01,5.916117131710052490e-02,8.864255249500274658e-02,3.951806866098195314e-04,3.052713871002197266e-01,9.618018269538879395e-01,3.920262813568115234e+00,-4.199958220124244690e-02,-6.028339266777038574e-04
1.496429562568664551e+00,-4.357611015439033508e-02,1.287022954784333706e-03,3.089642524719238281e-01,1.026698350906372070e+00,7.529465109109878540e-02,7.882827520370483398e-02,3.127550240606069565e-03,3.037942349910736084e-01,1.070509552955627441e+00,4.236247539520263672e+00,-6.157716736197471619e-02,9.078064933419227600e-03
1.496654152870178223e+00,-5.824154987931251526e-02,2.119784709066152573e-03,2.836665213108062744e-01,8.998395204544067383e-01,5.702973157167434692e-02,5.789441987872123718e-02,-4.534666892141103745e-03,3.066571056842803955e-01,1.171315431594848633e+00,4.395595550537109375e+00,-5.367101728916168213e-02,8.002530084922909737e-04
1.501163125038146973e+00,-5.978442355990409851e-02,-3.433059668168425560e-03,2.910843789577484131e-01,9.901448488235473633e-01,4.322890937328338623e-02,3.232496231794357300e-02,4.657820798456668854e-03,3.015956878662109375e-01,1.091207981109619141e+00,4.281440258026123047e+00,-5.121301487088203430e-02,-1.084152981638908386e-02
1.490490317344665527e+00,-4.577206075191497803e-02,6.808688398450613022e-03,2.954106628894805908e-01,1.013966321945190430e+00,4.607958346605300903e-02,7.590419054031372070e-02,2.676110249012708664e-03,3.052397966384887695e-01,1.055956840515136719e+00,4.192662715911865234e+00,-4.614142328500747681e-02,-1.407122053205966949e-02
1.492933034896850586e+00,-4.245401173830032349e-02,-3.575228038243949413e-04,2.754713892936706543e-01,9.277200698852539062e-01,2.569017000496387482e-02,5.494924634695053101e-02,2.736383175943046808e-04,3.052306771278381348e-01,1.025186777114868164e+00,4.077287197113037109e+00,-3.623608127236366272e-02,-1.477137557230889797e-03
1.503810048103332520e+00,-5.460870638489723206e-02,4.165263380855321884e-03,3.142873048782348633e-01,1.057979822158813477e+00,1.874949969351291656e-02,4.135216772556304932e-02,-5.973346065729856491e-03,2.948463261127471924e-01,9.830419421195983887e-01,4.067006111145019531e+00,-5.561167001724243164e-02,9.819834493100643158e-03
1.499843001365661621e+00,-4.961447790265083313e-02,-3.780029481276869774e-03,3.111995756626129150e-01,1.055471658706665039e+00,5.874118208885192871e-02,6.419800966978073120e-02,-1.369836740195751190e-03,2.915465533733367920e-01,9.036916494369506836e-01,3.756972312927246094e+00,-5.777416378259658813e-02,2.398562431335449219e-02
1.500292539596557617e+00,-4.962556436657905579e-02,3.663482842966914177e-03,2.797715961933135986e-01,9.864816665649414062e-01,9.621437638998031616e-03,5.211279541254043579e-02,1.064747455529868603e-03,3.014835417270660400e-01,1.073355793952941895e+00,4.181553840637207031e+00,-4.221830889582633972e-02,-8.617094717919826508e-03
1.497006773948669434e+00,-5.393287539482116699e-02,-7.268791669048368931e-04,3.121071159839630127e-01,9.764891266822814941e-01,6.672790646553039551e-02,3.926672413945198059e-02,1.571462024003267288e-03,2.935489118099212646e-01,8.817265033721923828e-01,3.834367990493774414e+00,-5.374124646186828613e-02,-9.538811282254755497e-04
1.504724740982055664e+00,-6.169813871383666992e-02,-5.843186751008033752e-03,2.868546843528747559e-01,9.390593171119689941e-01,3.773925453424453735e-02,4.592166468501091003e-02,2.345245098695158958e-03,3.034863770008087158e-01,1.093314290046691895e+00,4.179217815399169922e+00,-6.975851207971572876e-02,-1.363400369882583618e-03
1.501258611679077148e+00,-5.665772408246994019e-02,4.706279374659061432e-03,3.196490705013275146e-01,1.031906843185424805e+00,1.828187890350818634e-02,4.218831658363342285e-02,-8.153073489665985107e-03,3.028501868247985840e-01,9.753493666648864746e-01,4.021391391754150391e+00,-5.295540392398834229e-02,7.146109826862812042e-03
1.497557997703552246e+00,-5.086883530020713806e-02,7.891819113865494728e-04,2.813249826431274414e-01,9.065841436386108398e-01,2.650911174714565277e-02,6.704188138246536255e-02,2.402842277660965919e-03,3.084498941898345947e-01,1.126593947410583496e+00,4.278171062469482422e+00,-4.278907924890518188e-02,-1.650299690663814545e-02
1.498991370201110840e+00,-5.791526287794113159e-02,-8.180693723261356354e-03,3.237736821174621582e-01,1.053353190422058105e+00,1.319855451583862305e-02,4.447788372635841370e-02,-7.071046857163310051e-04,3.005033731460571289e-01,9.681661725044250488e-01,4.038388252258300781e+00,-4.753056541085243225e-02,3.503771033138036728e-03
1.495154976844787598e+00,-5.432232469320297241e-02,-1.400378998368978500e-03,2.863993346691131592e-01,9.251647591590881348e-01,6.006318703293800354e-02,5.035865679383277893e-02,1.862582634203135967e-03,3.067076802253723145e-01,1.097857713699340820e+00,4.208479881286621094e+00,-7.274555414915084839e-02,-5.425125360488891602e-03
1.499698519706726074e+00,-4.870657995343208313e-02,-7.766996975988149643e-03,2.943676710128784180e-01,9.363324642181396484e-01,5.752252787351608276e-02,5.367769300937652588e-02,-7.827792433090507984e-04,2.932781875133514404e-01,9.900121092796325684e-01,3.891589164733886719e+00,-7.097700983285903931e-02,2.823693677783012390e-03
1.498661637306213379e+00,-5.029828846454620361e-02,-3.746275790035724640e-03,3.225333690643310547e-01,1.086779117584228516e+00,7.962499558925628662e-02,5.469311028718948364e-02,6.425560452044010162e-03,2.951943576335906982e-01,9.289460778236389160e-01,4.019915580749511719e+00,-6.724718213081359863e-02,-1.210661511868238449e-02
1.489272236824035645e+00,-4.136852174997329712e-02,6.302751600742340088e-03,3.093140721321105957e-01,9.963116645812988281e-01,6.084088236093521118e-02,7.976847887039184570e-02,5.765581969171762466e-03,2.974856793880462646e-01,9.860650897026062012e-01,3.978504180908203125e+00,-5.088722333312034607e-02,-2.369719091802835464e-03
1.495891928672790527e+00,-4.485069587826728821e-02,-9.287705644965171814e-03,3.163739442825317383e-01,1.063354492187500000e+00,4.879412055015563965e-02,1.975625567138195038e-02,2.366984030231833458e-03,3.044216930866241455e-01,9.570192098617553711e-01,3.984731197357177734e+00,-5.474433302879333496e-02,1.354241184890270233e-02
1.493846654891967773e+00,-5.610131099820137024e-02,6.211204454302787781e-03,3.346960544586181641e-01,1.109302759170532227e+00,6.274358183145523071e-02,4.260825738310813904e-02,-2.014418365433812141e-03,2.997193932533264160e-01,9.243981838226318359e-01,3.891750574111938477e+00,-5.557473003864288330e-02,-8.029206655919551849e-03
1.502930164337158203e+00,-4.895963519811630249e-02,-1.811088994145393372e-03,3.269620537757873535e-01,1.125189304351806641e+00,6.226816400885581970e-02,5.586425960063934326e-02,1.995705068111419678e-03,2.929126024246215820e-01,1.006155729293823242e+00,4.112380504608154297e+00,-3.519044071435928345e-02,-1.496209530159831047e-03
1.501834392547607422e+00,-5.213360860943794250e-02,-2.792635350488126278e-04,3.220391869544982910e-01,1.033451199531555176e+00,5.763342231512069702e-02,7.566905766725540161e-02,7.184466812759637833e-03,3.000153303146362305e-01,9.689572453498840332e-01,4.079665660858154297e+00,-6.043533235788345337e-02,7.158081512898206711e-03
1.494452238082885742e+00,-5.209802463650703430e-02,3.216802608221769333e-03,3.129620254039764404e-01,1.034063816070556641e+00,2.061052434146404266e-02,6.300070136785507202e-02,-2.817063068505376577e-04,2.980645596981048584e-01,9.402717351913452148e-01,3.885787248611450195e+00,-6.071007624268531799e-02,-1.701712049543857574e-02
1.501474261283874512e+00,-6.023086607456207275e-02,9.095419198274612427e-03,3.216359615325927734e-01,1.034191250801086426e+00,6.033013388514518738e-02,7.369802147150039673e-02,3.301313845440745354e-03,2.958432435989379883e-01,8.972474932670593262e-01,3.763157844543457031e+00,-6.256707012653350830e-02,-4.464391153305768967e-03
1.491893887519836426e+00,-5.481627583503723145e-02,-3.363535972312092781e-03,2.969308197498321533e-01,9.334683418273925781e-01,6.544188410043716431e-02,4.157340154051780701e-02,-2.040900755673646927e-03,3.078250586986541748e-01,1.033147931098937988e+00,3.978008031845092773e+00,-5.526706203818321228e-02,2.353134332224726677e-03
1.500769972801208496e+00,-4.888067021965980530e-02,1.907951082102954388e-03,2.797116041183471680e-01,9.150149822235107422e-01,4.247497022151947021e-02,9.512301534414291382e-02,2.506158081814646721e-03,3.021521568298339844e-01,1.102402806282043457e+00,4.237558841705322266e+00,-4.120884090662002563e-02,-1.744846068322658539e-02
1.504905700683593750e+00,-4.974530637264251709e-02,-3.387068863958120346e-03,3.096528947353363037e-01,1.003496646881103516e+00,5.885778367519378662e-02,2.503423392772674561e-02,-4.641982726752758026e-03,2.990486919879913330e-01,9.849599599838256836e-01,4.030430316925048828e+00,-7.514178007841110229e-02,1.212478335946798325e-02
1.503423571586608887e+00,-5.504448711872100830e-02,-1.218543294817209244e-02,3.068910837173461914e-01,1.037050127983093262e+00,7.318785041570663452e-02,1.545092277228832245e-02,-1.586029306054115295e-03,3.002645969390869141e-01,1.059735298156738281e+00,4.147061347961425781e+00,-4.928123578429222107e-02,9.734460036270320415e-04
1.494938731193542480e+00,-4.245645180344581604e-02,1.533808972453698516e-04,2.874620258808135986e-01,9.600625038146972656e-01,3.883724659681320190e-02,6.609847396612167358e-02,2.958999248221516609e-04,2.958565950393676758e-01,1.017328977584838867e+00,4.132271766662597656e+00,-4.784876480698585510e-02,-1.680625788867473602e-02
1.505707859992980957e+00,-5.040352046489715576e-02,-1.845826511271297932e-03,2.767005562782287598e-01,8.824577927589416504e-01,2.599501237273216248e-02,6.391696631908416748e-02,-5.375009030103683472e-03,2.992904186248779297e-01,1.004309535026550293e+00,4.026371002197265625e+00,-5.645046383142471313e-02,7.272051647305488586e-03
