# theta_E,gamma1,gamma2,source_x,source_y
1.201997876167297363e+00,3.659763932228088379e-02,-1.884180307388305664e-02,6.233453750610351562e-04,3.170073032379150391e-04
1.205641508102416992e+00,5.005891621112823486e-02,-2.520219981670379639e-02,5.376338958740234375e-04,9.797811508178710938e-04
1.192305326461791992e+00,4.785871505737304688e-02,-2.495518326759338379e-02,1.445204019546508789e-03,-7.096827030181884766e-04
1.202380537986755371e+00,4.498890042304992676e-02,-2.209332585334777832e-02,6.888508796691894531e-04,5.194246768951416016e-04
1.202683448791503906e+00,4.216840863227844238e-02,-2.076052129268646240e-02,5.744695663452148438e-04,6.684362888336181641e-04
1.197388648986816406e+00,3.866620361804962158e-02,-1.965768635272979736e-02,9.729564189910888672e-04,8.970797061920166016e-04
1.201011776924133301e+00,4.199926555156707764e-02,-2.247598767280578613e-02,2.379119396209716797e-03,1.255750656127929688e-03
1.205388069152832031e+00,5.180494487285614014e-02,-2.751323580741882324e-02,1.666545867919921875e-03,-1.496881246566772461e-03
1.206416606903076172e+00,5.242629349231719971e-02,-2.802959084510803223e-02,2.047806978225708008e-03,-1.863837242126464844e-04
1.197202205657958984e+00,4.955573379993438721e-02,-2.593374252319335938e-02,3.150582313537597656e-03,1.288861036300659180e-03
1.200190186500549316e+00,4.733213782310485840e-02,-2.402335405349731445e-02,3.407359123229980469e-03,-6.084740161895751953e-04
1.196633696556091309e+00,3.690199553966522217e-02,-1.840987801551818848e-02,1.461446285247802734e-03,-9.292364120483398438e-04
1.208715558052062988e+00,4.207912087440490723e-02,-2.100092172622680664e-02,7.621645927429199219e-04,-6.341934204101562500e-05
1.206875085830688477e+00,4.291865229606628418e-02,-2.268150448799133301e-02,2.006679773330688477e-03,-1.619488000869750977e-03
1.208804845809936523e+00,4.249534010887145996e-02,-2.168382704257965088e-02,1.068890094757080078e-03,-1.643538475036621094e-03
1.196506500244140625e+00,4.496774077415466309e-02,-2.367587387561798096e-02,1.078665256500244141e-03,1.336783170700073242e-03
1.213568091392517090e+00,4.657149314880371094e-02,-2.439214289188385010e-02,1.618027687072753906e-03,-6.943941116333007812e-06
1.195582270622253418e+00,3.801771998405456543e-02,-2.013048529624938965e-02,2.124518156051635742e-03,-3.772377967834472656e-04
1.201822280883789062e+00,4.835674166679382324e-02,-2.619996666908264160e-02,2.237111330032348633e-03,-8.240938186645507812e-04
1.200718641281127930e+00,5.264084041118621826e-02,-2.702577412128448486e-02,1.009941101074218750e-03,-4.164874553680419922e-04
1.209576368331909180e+00,4.658062756061553955e-02,-2.417430281639099121e-02,3.107964992523193359e-03,5.915760993957519531e-05
1.200080156326293945e+00,5.085469782352447510e-02,-2.690686285495758057e-02,1.207709312438964844e-03,9.721517562866210938e-04
1.194780111312866211e+00,4.768404364585876465e-02,-2.443186938762664795e-02,2.710878849029541016e-03,-1.140981912612915039e-03
1.202468156814575195e+00,4.147627949714660645e-02,-2.124196290969848633e-02,2.786666154861450195e-03,1.311302185058593750e-03
1.193427801132202148e+00,4.979586601257324219e-02,-2.623440325260162354e-02,2.972483634948730469e-03,5.661547183990478516e-04
1.201627492904663086e+00,4.484657943248748779e-02,-2.300529181957244873e-02,1.682877540588378906e-03,-2.625763416290283203e-03
1.197082042694091797e+00,3.768727183341979980e-02,-1.990741491317749023e-02,2.294242382049560547e-03,-4.296600818634033203e-04
1.195596933364868164e+00,5.076549947261810303e-02,-2.503137290477752686e-02,1.478642225265502930e-03,-1.442134380340576172e-04
1.213076114654541016e+00,5.069898068904876709e-02,-2.559560537338256836e-02,1.235753297805786133e-03,3.341734409332275391e-04
1.191574573516845703e+00,3.630933165550231934e-02,-1.837112009525299072e-02,1.454710960388183594e-03,-8.763074874877929688e-04
1.192109346389770508e+00,4.480639100074768066e-02,-2.272014319896697998e-02,6.076395511627197266e-04,-1.279830932617187500e-03
1.209325551986694336e+00,4.476627707481384277e-02,-2.373962104320526123e-02,2.490639686584472656e-03,-6.372630596160888672e-04
1.205834388732910156e+00,5.099503695964813232e-02,-2.602152526378631592e-02,2.020448446273803711e-03,-2.050131559371948242e-03
1.209311962127685547e+00,5.112062394618988037e-02,-2.654601633548736572e-02,1.712173223495483398e-03,9.715259075164794922e-04
1.199305057525634766e+00,5.213727056980133057e-02,-2.701082825660705566e-02,3.209888935089111328e-03,1.206338405609130859e-03
1.210085988044738770e+00,5.152438580989837646e-02,-2.719931304454803467e-02,1.390337944030761719e-03,-5.479454994201660156e-04
1.216226577758789062e+00,4.499256610870361328e-02,-2.321875095367431641e-02,1.418381929397583008e-03,-4.814863204956054688e-04
1.204006195068359375e+00,4.540178179740905762e-02,-2.247202396392822266e-02,1.088589429855346680e-03,-3.833770751953125000e-04
1.200946569442749023e+00,4.304084181785583496e-02,-2.257195115089416504e-02,6.996989250183105469e-04,8.106231689453125000e-05
1.203033447265625000e+00,4.657451808452606201e-02,-2.488531172275543213e-02,2.271443605422973633e-03,2.254247665405273438e-04
1.209219932556152344e+00,4.238541424274444580e-02,-2.196088433265686035e-02,8.803606033325195312e-04,-5.463659763336181641e-04
1.191288352012634277e+00,4.246763885021209717e-02,-2.194705605506896973e-02,1.399815082550048828e-03,-6.504952907562255859e-04
1.203549146652221680e+00,4.929549992084503174e-02,-2.498684823513031006e-02,1.744031906127929688e-03,-1.430302858352661133e-03
1.194931030273437500e+00,4.604974389076232910e-02,-2.425663173198699951e-02,1.202911138534545898e-03,-9.587109088897705078e-04
1.203222870826721191e+00,4.183474183082580566e-02,-2.066341042518615723e-02,1.222401857376098633e-03,2.640783786773681641e-04
1.197558879852294922e+00,4.400248825550079346e-02,-2.340275049209594727e-02,1.312702894210815430e-03,-4.949867725372314453e-04
1.199914336204528809e+00,4.740183055400848389e-02,-2.413558959960937500e-02,2.404093742370605469e-03,1.576423645019531250e-03
1.201512217521667480e+00,4.072113335132598877e-02,-2.157223224639892578e-02,1.057296991348266602e-03,-7.427036762237548828e-04
1.197453856468200684e+00,4.588863253593444824e-02,-2.292540669441223145e-02,1.752853393554687500e-03,5.234181880950927734e-04
1.193263530731201172e+00,4.611666500568389893e-02,-2.392530441284179688e-02,1.108407974243164062e-03,4.629492759704589844e-04
1.198392391204833984e+00,4.226747155189514160e-02,-2.137975394725799561e-02,7.862150669097900391e-04,-1.456409692764282227e-03
1.205923557281494141e+00,5.063687264919281006e-02,-2.608293294906616211e-02,2.715110778808593750e-03,-5.170106887817382812e-04
1.209731578826904297e+00,4.918715357780456543e-02,-2.517363429069519043e-02,1.431912183761596680e-03,8.338391780853271484e-04
1.191979408264160156e+00,4.770760238170623779e-02,-2.424415946006774902e-02,1.724004745483398438e-03,7.128715515136718750e-05
1.201100468635559082e+00,4.397387802600860596e-02,-2.246019244194030762e-02,2.523481845855712891e-03,1.002281904220581055e-03
1.205557584762573242e+00,5.226330459117889404e-02,-2.749130129814147949e-02,2.273678779602050781e-03,-1.461803913116455078e-04
1.200405478477478027e+00,5.212883651256561279e-02,-2.713522315025329590e-02,1.788109540939331055e-03,-8.061230182647705078e-04
1.205023765563964844e+00,4.338033497333526611e-02,-2.267764508724212646e-02,8.501112461090087891e-04,-8.476078510284423828e-04
1.209412217140197754e+00,4.282395541667938232e-02,-2.132883667945861816e-02,1.551687717437744141e-03,-2.299845218658447266e-04
1.199660062789916992e+00,4.994256794452667236e-02,-2.531316876411437988e-02,1.414358615875244141e-03,1.121878623962402344e-03
1.202231884002685547e+00,4.905799031257629395e-02,-2.545624971389770508e-02,2.930641174316406250e-03,7.911026477813720703e-04
1.196732044219970703e+00,4.583816230297088623e-02,-2.399161458015441895e-02,1.140177249908447266e-03,-1.090615987777709961e-03
1.196306824684143066e+00,4.514198005199432373e-02,-2.268925309181213379e-02,2.277165651321411133e-03,9.557306766510009766e-04
1.205900907516479492e+00,4.824659228324890137e-02,-2.557902038097381592e-02,2.718001604080200195e-03,9.399950504302978516e-04
1.201822161674499512e+00,4.618878662586212158e-02,-2.285462617874145508e-02,1.256644725799560547e-03,6.945431232452392578e-04
1.205825090408325195e+00,3.820672631263732910e-02,-1.940998435020446777e-02,1.732349395751953125e-03,2.278387546539306641e-04
1.201233148574829102e+00,4.942388832569122314e-02,-2.442011237144470215e-02,1.668840646743774414e-03,-6.873011589050292969e-04
1.199466943740844727e+00,4.868626594543457031e-02,-2.506616711616516113e-02,6.038248538970947266e-04,-1.800954341888427734e-04
1.207340002059936523e+00,4.521827399730682373e-02,-2.411445975303649902e-02,1.924753189086914062e-03,7.295608520507812500e-04
1.201962351799011230e+00,4.694902896881103516e-02,-2.502363920211791992e-02,1.561164855957031250e-03,5.388259887695312500e-05
1.196562290191650391e+00,3.908224403858184814e-02,-1.978614926338195801e-02,2.032190561294555664e-03,8.079409599304199219e-05
1.193784117698669434e+00,4.521420598030090332e-02,-2.325639128684997559e-02,1.109927892684936523e-03,1.580715179443359375e-04
1.207430481910705566e+00,4.173210263252258301e-02,-2.156423032283782959e-02,2.332240343093872070e-03,-9.523928165435791016e-04
1.200450658798217773e+00,5.062295496463775635e-02,-2.615351974964141846e-02,9.372234344482421875e-04,3.190338611602783203e-04
1.194708108901977539e+00,4.418177902698516846e-02,-2.303591370582580566e-02,2.518057823181152344e-03,7.651746273040771484e-04
1.197556257247924805e+00,4.857233166694641113e-02,-2.437622845172882080e-02,1.121133565902709961e-03,3.905296325683593750e-04
1.207073926925659180e+00,4.398199915885925293e-02,-2.302315831184387207e-02,6.932020187377929688e-04,-4.132688045501708984e-04
1.197552561759948730e+00,4.291968047618865967e-02,-2.192696928977966309e-02,8.111298084259033203e-04,5.548596382141113281e-04
1.201270341873168945e+00,4.704578220844268799e-02,-2.487422525882720947e-02,2.061963081359863281e-03,1.599431037902832031e-03
1.201741695404052734e+00,4.716706275939941406e-02,-2.459415793418884277e-02,3.084570169448852539e-03,1.058578491210937500e-03
1.199661254882812500e+00,4.557004570960998535e-02,-2.403733134269714355e-02,8.693337440490722656e-04,-7.018148899078369141e-04
1.195468306541442871e+00,4.300752282142639160e-02,-2.197049558162689209e-02,1.777380704879760742e-03,1.092195510864257812e-03
1.205805063247680664e+00,4.215848445892333984e-02,-2.126397192478179932e-02,1.078605651855468750e-03,-1.601487398147583008e-03
1.204536676406860352e+00,4.682162404060363770e-02,-2.357171475887298584e-02,4.937350749969482422e-04,1.089572906494140625e-04
1.206206917762756348e+00,4.299354553222656250e-02,-2.216824889183044434e-02,1.613199710845947266e-03,-1.493066549301147461e-03
1.199948430061340332e+00,4.436154663562774658e-02,-2.361871302127838135e-02,2.504497766494750977e-03,2.968013286590576172e-04
1.196674585342407227e+00,4.009620845317840576e-02,-2.079175412654876709e-02,9.207725524902343750e-04,-1.067101955413818359e-03
1.199256181716918945e+00,4.869857430458068848e-02,-2.480888366699218750e-02,7.219016551971435547e-04,-2.463459968566894531e-04
1.196236371994018555e+00,4.175913333892822266e-02,-2.210396528244018555e-02,2.217620611190795898e-03,9.005665779113769531e-04
1.210488557815551758e+00,4.596558213233947754e-02,-2.411136031150817871e-02,1.556962728500366211e-03,5.746483802795410156e-04
1.210534811019897461e+00,4.616732895374298096e-02,-2.399858832359313965e-02,1.325666904449462891e-03,-7.683038711547851562e-04
1.208721637725830078e+00,4.233892261981964111e-02,-2.195678651332855225e-02,2.403765916824340820e-03,6.049275398254394531e-04
1.198302268981933594e+00,4.993736743927001953e-02,-2.516424655914306641e-02,1.084297895431518555e-03,-9.025037288665771484e-04
1.209404706954956055e+00,4.427823424339294434e-02,-2.347978949546813965e-02,1.262277364730834961e-03,-3.361701965332031250e-05
1.201453804969787598e+00,5.078934133052825928e-02,-2.690403163433074951e-02,2.126038074493408203e-03,3.017187118530273438e-04
1.200268745422363281e+00,4.495444893836975098e-02,-2.266164124011993408e-02,2.595871686935424805e-03,4.083514213562011719e-04
1.199110865592956543e+00,4.326394200325012207e-02,-2.204903960227966309e-02,4.238486289978027344e-04,-8.006989955902099609e-04
1.207747817039489746e+00,4.053798317909240723e-02,-2.075454592704772949e-02,1.377016305923461914e-03,3.118515014648437500e-04
1.199595928192138672e+00,4.740829765796661377e-02,-2.456142008304595947e-02,2.884238958358764648e-03,-2.139806747436523438e-05
1.202489852905273438e+00,4.255118966102600098e-02,-2.197860181331634521e-02,2.677589654922485352e-03,8.514523506164550781e-04
1.210592746734619141e+00,4.332716763019561768e-02,-2.212810516357421875e-02,1.729071140289306641e-03,-2.116560935974121094e-04
1.192425251007080078e+00,4.514484107494354248e-02,-2.275305986404418945e-02,1.588940620422363281e-03,6.849765777587890625e-04
1.205708026885986328e+00,5.110915005207061768e-02,-2.612623572349548340e-02,1.388251781463623047e-03,-1.503974199295043945e-03
1.203677773475646973e+00,5.164648592472076416e-02,-2.671876549720764160e-02,2.124309539794921875e-03,-5.854964256286621094e-04
1.203081130981445312e+00,4.823192954063415527e-02,-2.434033155441284180e-02,2.772659063339233398e-03,7.596611976623535156e-04
1.207062959671020508e+00,4.529635608196258545e-02,-2.377058565616607666e-02,2.637803554534912109e-03,1.308768987655639648e-03
1.202118277549743652e+00,4.248106479644775391e-02,-2.109116315841674805e-02,9.711086750030517578e-04,5.883574485778808594e-04
1.207933425903320312e+00,4.540351033210754395e-02,-2.314434945583343506e-02,7.607936859130859375e-04,-9.453296661376953125e-05
1.197660207748413086e+00,4.243043065071105957e-02,-2.134504914283752441e-02,2.294510602951049805e-03,-2.609491348266601562e-04
1.201829910278320312e+00,4.319822788238525391e-02,-2.198089659214019775e-02,2.482354640960693359e-03,9.999275207519531250e-04
1.195563793182373047e+00,4.580457508563995361e-02,-2.367579936981201172e-02,2.789884805679321289e-03,-5.915462970733642578e-04
1.193965911865234375e+00,4.733231663703918457e-02,-2.415540814399719238e-02,1.865983009338378906e-03,8.761882781982421875e-06
1.201684474945068359e+00,4.826200008392333984e-02,-2.493788301944732666e-02,2.161800861358642578e-03,-1.608639955520629883e-03
1.210378646850585938e+00,4.889889061450958252e-02,-2.484387159347534180e-02,2.061218023300170898e-03,-1.141428947448730469e-04
1.209077596664428711e+00,4.604515433311462402e-02,-2.293494343757629395e-02,1.021534204483032227e-03,-4.377961158752441406e-04
1.194269537925720215e+00,4.457792639732360840e-02,-2.251131832599639893e-02,6.448328495025634766e-04,-7.841587066650390625e-04
1.198481440544128418e+00,5.071087181568145752e-02,-2.601072192192077637e-02,2.646625041961669922e-03,6.210505962371826172e-04
1.197704315185546875e+00,4.783292114734649658e-02,-2.451267838478088379e-02,2.475708723068237305e-03,1.426726579666137695e-03
1.201394200325012207e+00,3.845337033271789551e-02,-1.965250074863433838e-02,1.693040132522583008e-03,5.848705768585205078e-04
1.196244597434997559e+00,4.990172386169433594e-02,-2.528938651084899902e-02,2.202272415161132812e-03,-9.679794311523437500e-05
1.206991910934448242e+00,4.945313930511474609e-02,-2.573397755622863770e-02,9.866952896118164062e-04,-1.668930053710937500e-06
1.206010460853576660e+00,4.629366099834442139e-02,-2.452662587165832520e-02,1.448065042495727539e-03,-1.515686511993408203e-03
1.195982694625854492e+00,4.545541107654571533e-02,-2.405960857868194580e-02,2.131074666976928711e-03,-1.193046569824218750e-03
1.195416092872619629e+00,4.916007816791534424e-02,-2.557107806205749512e-02,2.014994621276855469e-03,-3.569722175598144531e-04
1.209308385848999023e+00,4.254999756813049316e-02,-2.240207791328430176e-02,1.348823308944702148e-03,2.056956291198730469e-04
1.196393370628356934e+00,4.591047763824462891e-02,-2.331787347793579102e-02,2.647995948791503906e-03,3.566145896911621094e-04
1.205173850059509277e+00,4.005746543407440186e-02,-2.047643065452575684e-02,1.843541860580444336e-03,9.724199771881103516e-04
1.200634479522705078e+00,4.626175761222839355e-02,-2.286942303180694580e-02,1.080334186553955078e-03,-1.065105199813842773e-03
1.191886901855468750e+00,4.460552334785461426e-02,-2.275195717811584473e-02,1.965045928955078125e-03,-2.541244029998779297e-04
1.201110005378723145e+00,4.768474400043487549e-02,-2.533802390098571777e-02,1.393169164657592773e-03,-2.230107784271240234e-04
1.197724103927612305e+00,4.899437725543975830e-02,-2.573105692863464355e-02,1.756995916366577148e-03,1.378655433654785156e-04
1.204723000526428223e+00,5.154432356357574463e-02,-2.609929442405700684e-02,9.489953517913818359e-04,-3.662705421447753906e-05
1.208707928657531738e+00,4.676198959350585938e-02,-2.398435771465301514e-02,2.737641334533691406e-03,4.551112651824951172e-04
1.198463678359985352e+00,3.670558333396911621e-02,-1.892536878585815430e-02,1.559972763061523438e-03,5.747377872467041016e-04
1.198917269706726074e+00,4.494528472423553467e-02,-2.383443713188171387e-02,2.811163663864135742e-03,6.663799285888671875e-05
1.208048582077026367e+00,4.836578667163848877e-02,-2.404248714447021484e-02,1.389712095260620117e-03,-7.858872413635253906e-05
1.195521354675292969e+00,4.657185077667236328e-02,-2.476385235786437988e-02,2.227962017059326172e-03,-3.705322742462158203e-04
1.203534603118896484e+00,4.193735122680664062e-02,-2.199505269527435303e-02,2.638250589370727539e-03,-2.004802227020263672e-04
1.202837705612182617e+00,4.425497353076934814e-02,-2.187271416187286377e-02,1.973867416381835938e-03,-2.474486827850341797e-04
1.204266905784606934e+00,4.141476750373840332e-02,-2.171941101551055908e-02,8.359849452972412109e-04,1.487433910369873047e-04
1.201681852340698242e+00,4.180824756622314453e-02,-2.132585644721984863e-02,1.660168170928955078e-03,1.383423805236816406e-03
1.206208467483520508e+00,4.924516379833221436e-02,-2.515539526939392090e-02,2.831339836120605469e-03,4.797577857971191406e-04
1.200743436813354492e+00,4.479250311851501465e-02,-2.323807775974273682e-02,1.738727092742919922e-03,1.899510622024536133e-03
1.203228950500488281e+00,4.513700306415557861e-02,-2.328461408615112305e-02,2.597153186798095703e-03,1.643270254135131836e-03
1.209891557693481445e+00,4.783949255943298340e-02,-2.444806694984436035e-02,1.555174589157104492e-03,9.920895099639892578e-04
1.205399394035339355e+00,5.098034441471099854e-02,-2.558082342147827148e-02,1.748472452163696289e-03,4.723668098449707031e-05
1.198952674865722656e+00,5.033163726329803467e-02,-2.620247006416320801e-02,1.456201076507568359e-03,-9.261369705200195312e-04
1.195771694183349609e+00,3.827448189258575439e-02,-2.019430696964263916e-02,1.268476247787475586e-03,2.512633800506591797e-04
1.196721792221069336e+00,4.462428390979766846e-02,-2.368412911891937256e-02,1.321792602539062500e-03,-5.613565444946289062e-04
1.202669143676757812e+00,4.238542914390563965e-02,-2.249151468276977539e-02,7.724165916442871094e-04,-5.013048648834228516e-04
1.195888757705688477e+00,4.213574528694152832e-02,-2.209162712097167969e-02,2.637147903442382812e-03,7.245242595672607422e-04
1.197372198104858398e+00,4.985781013965606689e-02,-2.559658885002136230e-02,2.490907907485961914e-03,3.962814807891845703e-04
1.194877862930297852e+00,4.146781563758850098e-02,-2.120956778526306152e-02,2.374142408370971680e-03,1.079440116882324219e-04
1.198088526725769043e+00,4.195694625377655029e-02,-2.096121013164520264e-02,1.104652881622314453e-03,4.304051399230957031e-04
1.204837322235107422e+00,4.291236400604248047e-02,-2.134536206722259521e-02,1.045405864715576172e-03,-4.974007606506347656e-05
1.191071629524230957e+00,4.354958236217498779e-02,-2.202160656452178955e-02,1.629948616027832031e-03,2.014935016632080078e-04
1.199651956558227539e+00,4.604721069335937500e-02,-2.403247356414794922e-02,2.470910549163818359e-03,1.389712095260620117e-03
1.205429077148437500e+00,4.414859414100646973e-02,-2.299925684928894043e-02,2.892196178436279297e-03,1.382827758789062500e-05
1.208382964134216309e+00,4.678909480571746826e-02,-2.485635876655578613e-02,2.410292625427246094e-03,6.370842456817626953e-04
1.206306457519531250e+00,4.960219562053680420e-02,-2.488973736763000488e-02,2.561122179031372070e-03,-5.567967891693115234e-04
1.196576595306396484e+00,4.556605219841003418e-02,-2.294127643108367920e-02,2.369582653045654297e-03,-2.161264419555664062e-04
1.195682525634765625e+00,4.370884597301483154e-02,-2.269199490547180176e-02,2.552330493927001953e-03,-7.543861865997314453e-04
1.199581146240234375e+00,4.564598202705383301e-02,-2.284502983093261719e-02,2.339243888854980469e-03,-1.077413558959960938e-03
1.200861573219299316e+00,4.421874880790710449e-02,-2.256545424461364746e-02,1.434653997421264648e-03,1.613020896911621094e-03
1.209653377532958984e+00,4.651136696338653564e-02,-2.365626394748687744e-02,1.437306404113769531e-03,5.367398262023925781e-04
1.210978269577026367e+00,4.762215912342071533e-02,-2.493195235729217529e-02,1.356244087219238281e-03,6.389319896697998047e-04
1.201893329620361328e+00,3.992816805839538574e-02,-2.070458233356475830e-02,1.218020915985107422e-03,-1.287311315536499023e-03
1.200563669204711914e+00,5.140961706638336182e-02,-2.689902484416961670e-02,1.472234725952148438e-03,-5.156695842742919922e-04
1.196448683738708496e+00,4.798249900341033936e-02,-2.439494431018829346e-02,1.732319593429565430e-03,-1.430153846740722656e-03
1.198850870132446289e+00,5.064804852008819580e-02,-2.596446871757507324e-02,2.196222543716430664e-03,5.611777305603027344e-05
1.203116536140441895e+00,4.790198802947998047e-02,-2.534501254558563232e-02,2.573072910308837891e-03,9.246468544006347656e-04
1.198670148849487305e+00,4.445365071296691895e-02,-2.224297821521759033e-02,7.622539997100830078e-04,-1.445442438125610352e-03
1.209085226058959961e+00,4.229488968849182129e-02,-2.137914299964904785e-02,2.033531665802001953e-03,5.529224872589111328e-04
1.209444761276245117e+00,4.563954472541809082e-02,-2.363033592700958252e-02,2.461075782775878906e-03,1.963973045349121094e-05
1.195726633071899414e+00,4.097740352153778076e-02,-2.054730057716369629e-02,1.848220825195312500e-03,-2.715587615966796875e-04
1.207602620124816895e+00,4.689577221870422363e-02,-2.336964011192321777e-02,1.542121171951293945e-03,-3.999471664428710938e-05
1.210061550140380859e+00,4.500493407249450684e-02,-2.298513054847717285e-02,1.207709312438964844e-03,-1.173138618469238281e-03
1.202654600143432617e+00,4.676178097724914551e-02,-2.415347099304199219e-02,9.115934371948242188e-04,-1.678913831710815430e-03
1.202328920364379883e+00,5.110801756381988525e-02,-2.593109011650085449e-02,1.959025859832763672e-03,3.948211669921875000e-04
1.201241254806518555e+00,4.607506096363067627e-02,-2.307334542274475098e-02,6.501376628875732422e-04,4.172325134277343750e-07
1.201574563980102539e+00,5.155970156192779541e-02,-2.693310379981994629e-02,2.217799425125122070e-03,-3.064274787902832031e-04
1.204552769660949707e+00,4.484334588050842285e-02,-2.347692847251892090e-02,2.671480178833007812e-03,-6.428062915802001953e-04
1.191233754158020020e+00,4.357881844043731689e-02,-2.210700511932373047e-02,1.369029283523559570e-03,-9.423196315765380859e-04
1.192920923233032227e+00,4.023185372352600098e-02,-2.035596966743469238e-02,7.850527763366699219e-04,-4.827976226806640625e-05
1.199467539787292480e+00,3.886854648590087891e-02,-1.960793137550354004e-02,1.149356365203857422e-03,1.448392868041992188e-04
1.197788953781127930e+00,4.713742434978485107e-02,-2.454490959644317627e-02,3.086209297180175781e-03,6.316304206848144531e-04
1.204109430313110352e+00,4.639163613319396973e-02,-2.363148331642150879e-02,2.514839172363281250e-03,1.617342233657836914e-03
1.199627876281738281e+00,5.054156482219696045e-02,-2.603791654109954834e-02,1.294761896133422852e-03,-6.038248538970947266e-04
1.206021070480346680e+00,4.897837340831756592e-02,-2.581825852394104004e-02,2.508938312530517578e-03,1.166641712188720703e-03
1.201095104217529297e+00,4.519951343536376953e-02,-2.340488135814666748e-02,4.754066467285156250e-04,2.369284629821777344e-04
1.211312532424926758e+00,4.363346099853515625e-02,-2.238181233406066895e-02,1.352936029434204102e-03,-1.210719347000122070e-03
1.196855783462524414e+00,4.642081260681152344e-02,-2.385875582695007324e-02,2.602517604827880859e-03,-6.844997406005859375e-04
1.197366237640380859e+00,3.855769336223602295e-02,-1.974751055240631104e-02,1.963943243026733398e-03,7.265806198120117188e-04
1.203219652175903320e+00,4.929021000862121582e-02,-2.523487806320190430e-02,2.259373664855957031e-03,1.298397779464721680e-03
1.200804829597473145e+00,4.938311874866485596e-02,-2.475824952125549316e-02,8.664131164550781250e-04,6.440281867980957031e-05
1.206146240234375000e+00,5.134032666683197021e-02,-2.587582170963287354e-02,1.922130584716796875e-03,2.580881118774414062e-04
1.203464746475219727e+00,4.236869513988494873e-02,-2.164717018604278564e-02,2.507150173187255859e-03,1.145541667938232422e-03
1.205883979797363281e+00,4.753248393535614014e-02,-2.524688839912414551e-02,2.806067466735839844e-03,5.580782890319824219e-04
1.210561990737915039e+00,4.592879116535186768e-02,-2.306808531284332275e-02,2.244323492050170898e-03,3.716349601745605469e-04
1.195340037345886230e+00,3.952834010124206543e-02,-2.001988887786865234e-02,8.987188339233398438e-04,2.959072589874267578e-04
1.195930242538452148e+00,4.043912887573242188e-02,-2.079394459724426270e-02,1.402616500854492188e-03,9.358525276184082031e-04
1.208748936653137207e+00,4.666545987129211426e-02,-2.382126450538635254e-02,1.669555902481079102e-03,-1.584500074386596680e-03
1.204981327056884766e+00,3.988771140575408936e-02,-2.082161605358123779e-02,8.640885353088378906e-04,-7.919669151306152344e-04
1.195990085601806641e+00,4.859907925128936768e-02,-2.508690953254699707e-02,2.776205539703369141e-03,1.957714557647705078e-04
1.198113203048706055e+00,4.767902195453643799e-02,-2.450051903724670410e-02,2.926528453826904297e-03,-5.043148994445800781e-04
1.211302876472473145e+00,5.002968013286590576e-02,-2.556261420249938965e-02,1.460075378417968750e-03,-5.290508270263671875e-04
1.204025864601135254e+00,4.980485141277313232e-02,-2.583076059818267822e-02,2.662062644958496094e-03,-9.881854057312011719e-04
1.205045700073242188e+00,4.439172148704528809e-02,-2.266870439052581787e-02,2.873033285140991211e-03,-1.728534698486328125e-05
1.204089045524597168e+00,4.702678322792053223e-02,-2.517911791801452637e-02,2.411156892776489258e-03,8.583664894104003906e-04
1.198529958724975586e+00,4.025629162788391113e-02,-1.990301907062530518e-02,1.568406820297241211e-03,-2.335906028747558594e-04
1.197426795959472656e+00,4.817029833793640137e-02,-2.468003332614898682e-02,1.678705215454101562e-03,-1.791149377822875977e-03
1.200787305831909180e+00,4.205062985420227051e-02,-2.190661430358886719e-02,2.182304859161376953e-03,1.513361930847167969e-03
1.211201429367065430e+00,4.667916893959045410e-02,-2.419508993625640869e-02,1.914322376251220703e-03,1.050740480422973633e-03
1.200954437255859375e+00,4.312741756439208984e-02,-2.122113108634948730e-02,1.868903636932373047e-03,-3.293156623840332031e-05
1.202539920806884766e+00,4.899029433727264404e-02,-2.475532889366149902e-02,5.367696285247802734e-04,-4.270672798156738281e-04
1.204011201858520508e+00,3.930513560771942139e-02,-2.054022252559661865e-02,1.945465803146362305e-03,-9.648501873016357422e-04
1.194055438041687012e+00,4.457406699657440186e-02,-2.367603778839111328e-02,1.716971397399902344e-03,-4.613399505615234375e-05
1.204963922500610352e+00,4.623293876647949219e-02,-2.312543988227844238e-02,5.896687507629394531e-04,-2.259016036987304688e-04
1.210879325866699219e+00,4.840378463268280029e-02,-2.509404718875885010e-02,2.667963504791259766e-03,4.391968250274658203e-04
1.206368923187255859e+00,4.303832352161407471e-02,-2.159735560417175293e-02,6.820559501647949219e-04,-5.057454109191894531e-04
1.206675052642822266e+00,3.994591534137725830e-02,-2.083443105220794678e-02,2.103865146636962891e-03,-2.257823944091796875e-04
1.205678939819335938e+00,4.580804705619812012e-02,-2.402387559413909912e-02,6.633996963500976562e-04,-8.416175842285156250e-05
1.204284429550170898e+00,4.852256178855895996e-02,-2.566745877265930176e-02,2.651602029800415039e-03,-6.183385848999023438e-04
1.192217230796813965e+00,4.007072746753692627e-02,-2.060821652412414551e-02,7.776916027069091797e-04,-5.937814712524414062e-04
1.207675814628601074e+00,4.667456448078155518e-02,-2.454078197479248047e-02,1.072943210601806641e-03,-1.381635665893554688e-03
1.203932285308837891e+00,4.993757605552673340e-02,-2.655045688152313232e-02,1.918315887451171875e-03,4.893541336059570312e-04
1.197074174880981445e+00,4.700121283531188965e-02,-2.462749183177947998e-02,1.524716615676879883e-03,-1.183509826660156250e-03
