# theta_E,e1,e2,gamma1,gamma2,R_sersic,n_sersic,e1_src,e2_src,center_x_src,center_y_src
1.491158843040466309e+00,-3.602578118443489075e-02,3.489852324128150940e-02,4.949609935283660889e-02,6.850631535053253174e-02,3.062835335731506348e-01,1.070643424987792969e+00,6.056267768144607544e-02,2.192441746592521667e-02,-1.664683036506175995e-02,2.915069758892059326e-01
1.497633576393127441e+00,-4.137239232659339905e-02,1.345738861709833145e-02,6.026218831539154053e-02,6.148128211498260498e-02,3.120914101600646973e-01,1.140974283218383789e+00,4.851222783327102661e-02,1.630234345793724060e-02,9.335695765912532806e-03,3.075428307056427002e-01
1.504365682601928711e+00,-9.834732860326766968e-02,3.158664330840110779e-02,2.231895923614501953e-02,6.184731423854827881e-02,3.255437612533569336e-01,1.019155859947204590e+00,6.845571100711822510e-02,8.475053310394287109e-02,-4.880595952272415161e-03,2.897116243839263916e-01
1.502285003662109375e+00,-7.070453721098601818e-04,-1.089503895491361618e-02,7.991991937160491943e-02,4.634630680084228516e-02,2.681885957717895508e-01,8.661847710609436035e-01,3.555091097950935364e-02,1.659964583814144135e-02,4.441171884536743164e-03,3.086605072021484375e-01
1.494343996047973633e+00,-5.061819031834602356e-02,-3.049338236451148987e-02,4.910846054553985596e-02,4.000563919544219971e-02,2.787997424602508545e-01,9.563158750534057617e-01,7.841222733259201050e-02,7.487716525793075562e-02,1.336639374494552612e-02,3.026565313339233398e-01
1.498806834220886230e+00,-4.868938773870468140e-02,3.718882426619529724e-02,5.361162126064300537e-02,6.094156205654144287e-02,3.154477179050445557e-01,1.160095214843750000e+00,5.477737635374069214e-02,2.039411105215549469e-02,-4.273979458957910538e-03,2.904931306838989258e-01
1.501462459564208984e+00,-5.116517096757888794e-02,8.483245968818664551e-03,5.577056109905242920e-02,5.689601600170135498e-02,2.965415418148040771e-01,9.301606416702270508e-01,-6.407994311302900314e-03,4.593493882566690445e-03,-2.330725081264972687e-02,2.999149560928344727e-01
1.498916029930114746e+00,-9.905406832695007324e-02,-1.349702849984169006e-02,2.447268366813659668e-02,3.761084377765655518e-02,2.962413132190704346e-01,1.001534223556518555e+00,1.021934449672698975e-01,6.547167152166366577e-02,1.913828961551189423e-02,3.072156310081481934e-01
1.490860939025878906e+00,-5.566510930657386780e-02,-2.974172495305538177e-02,4.299440979957580566e-02,3.942355513572692871e-02,3.349923789501190186e-01,1.153375029563903809e+00,6.908307969570159912e-02,3.908106312155723572e-02,-3.700911765918135643e-03,3.018306195735931396e-01
1.493637442588806152e+00,-2.945470437407493591e-02,8.978605270385742188e-03,7.314847409725189209e-02,5.724705755710601807e-02,3.283261656761169434e-01,1.156290888786315918e+00,-4.434133414179086685e-03,2.611135877668857574e-02,1.203994848765432835e-03,3.190033733844757080e-01
1.492328763008117676e+00,-7.851078361272811890e-02,2.103520184755325317e-02,3.745725750923156738e-02,6.142260134220123291e-02,3.158261775970458984e-01,1.000376105308532715e+00,1.171589493751525879e-01,8.908979594707489014e-02,-1.053317027981393039e-04,3.011251389980316162e-01
1.511623024940490723e+00,-4.251555353403091431e-02,-1.473192032426595688e-02,5.950616300106048584e-02,4.810082912445068359e-02,2.797351479530334473e-01,9.468864798545837402e-01,4.657169058918952942e-02,2.297165431082248688e-02,1.157444901764392853e-02,3.016984462738037109e-01
1.515102744102478027e+00,-2.733516320586204529e-02,-1.344424113631248474e-02,6.774790585041046143e-02,4.601970314979553223e-02,2.956787347793579102e-01,1.103505134582519531e+00,-4.052682314068078995e-03,3.281451389193534851e-02,1.076618116348981857e-02,3.085425198078155518e-01
1.506884813308715820e+00,-1.257671117782592773e-01,1.292227953672409058e-02,1.710410416126251221e-02,5.559293925762176514e-02,3.114664554595947266e-01,1.051321268081665039e+00,5.503781139850616455e-02,7.361708581447601318e-02,-3.201881423592567444e-03,2.952832877635955811e-01
1.492242455482482910e+00,-5.855048447847366333e-02,-1.252221874892711639e-02,4.577958583831787109e-02,4.352077841758728027e-02,3.038482666015625000e-01,1.006785154342651367e+00,1.114849299192428589e-01,4.400609061121940613e-02,1.217284239828586578e-02,2.949199974536895752e-01
1.491178393363952637e+00,-8.317403495311737061e-02,-1.038840971887111664e-02,3.167717158794403076e-02,4.860444366931915283e-02,2.975287139415740967e-01,8.594605326652526855e-01,1.143290475010871887e-01,8.098981529474258423e-02,-6.979946047067642212e-03,3.028065264225006104e-01
1.499298810958862305e+00,-6.460441648960113525e-02,-2.635545330122113228e-03,4.675471782684326172e-02,5.685226619243621826e-02,3.249068856239318848e-01,1.038332343101501465e+00,5.076986551284790039e-02,-4.326504189521074295e-03,-1.297567132860422134e-02,3.040397167205810547e-01
1.514824867248535156e+00,-4.071828350424766541e-02,-3.308207541704177856e-02,6.025038659572601318e-02,3.483393788337707520e-02,3.265321254730224609e-01,1.146691083908081055e+00,2.369511500000953674e-02,7.656946033239364624e-02,6.057094782590866089e-03,3.006321191787719727e-01
1.502836465835571289e+00,-7.196563482284545898e-02,8.189190179109573364e-03,2.964457869529724121e-02,5.300413072109222412e-02,3.043934702873229980e-01,1.050621032714843750e+00,5.265291035175323486e-02,8.034097403287887573e-02,-1.070412527769804001e-02,2.884652614593505859e-01
1.515981316566467285e+00,-6.024879589676856995e-02,7.613880094140768051e-03,4.550468921661376953e-02,5.081845819950103760e-02,2.919847071170806885e-01,1.016046524047851562e+00,1.273241918534040451e-02,4.026376828551292419e-02,-9.381198324263095856e-03,2.841288149356842041e-01
1.496200203895568848e+00,-3.399069607257843018e-02,-1.367591693997383118e-02,5.395464599132537842e-02,4.653903841972351074e-02,2.890886664390563965e-01,1.094303250312805176e+00,6.955075263977050781e-02,3.983039781451225281e-02,5.799947772175073624e-03,3.078433871269226074e-01
1.516327619552612305e+00,-8.386176824569702148e-02,-6.011011078953742981e-03,3.659076988697052002e-02,4.828210175037384033e-02,3.099567294120788574e-01,1.094823002815246582e+00,8.637574315071105957e-02,2.921452187001705170e-02,-6.087165325880050659e-03,2.879280149936676025e-01
1.500823020935058594e+00,-8.142070472240447998e-02,3.672089427709579468e-03,3.740915656089782715e-02,5.450333654880523682e-02,3.447176814079284668e-01,1.263319611549377441e+00,9.010235220193862915e-02,4.189622774720191956e-02,-4.673247225582599640e-03,3.065624833106994629e-01
1.490913987159729004e+00,-2.829783409833908081e-02,3.228226676583290100e-02,6.445373594760894775e-02,6.571002304553985596e-02,3.084015548229217529e-01,1.118268013000488281e+00,1.559991971589624882e-03,4.572517052292823792e-02,-2.478442853316664696e-03,3.178251683712005615e-01
1.501908659934997559e+00,-9.291956573724746704e-02,-7.442919537425041199e-03,3.027841448783874512e-02,4.391455650329589844e-02,3.204793334007263184e-01,1.061220169067382812e+00,6.079092249274253845e-02,6.542807072401046753e-02,1.922943396493792534e-03,3.116098642349243164e-01
1.512317538261413574e+00,-4.115277901291847229e-02,-7.070832885801792145e-03,6.136028468608856201e-02,3.879363834857940674e-02,3.039190471172332764e-01,9.003284573554992676e-01,9.048917330801486969e-03,5.668372660875320435e-02,5.195038393139839172e-03,2.996607720851898193e-01
1.506411194801330566e+00,-7.833956927061080933e-02,-9.248356334865093231e-03,4.148316383361816406e-02,4.687604308128356934e-02,2.978964149951934814e-01,9.964213371276855469e-01,1.165890842676162720e-01,2.612229250371456146e-02,-6.747207371518015862e-04,3.004518449306488037e-01
1.500351786613464355e+00,-3.681908547878265381e-02,3.914999775588512421e-03,5.438219010829925537e-02,5.192111432552337646e-02,3.274648189544677734e-01,1.308932542800903320e+00,6.663891673088073730e-02,4.694589972496032715e-02,1.149909454397857189e-03,2.984192967414855957e-01
1.509245276451110840e+00,-3.477968648076057434e-02,-4.585407674312591553e-02,6.740726530551910400e-02,2.350299060344696045e-02,2.931477129459381104e-01,9.444811940193176270e-01,-1.188966073095798492e-02,6.003551930189132690e-02,1.262373942881822586e-02,3.057531416416168213e-01
1.499583363533020020e+00,-8.091834932565689087e-02,-6.270718760788440704e-03,3.478662669658660889e-02,4.184225201606750488e-02,2.878332138061523438e-01,8.305206894874572754e-01,8.440754562616348267e-02,5.289330333471298218e-02,-6.615173537284135818e-03,3.036734163761138916e-01
1.486930012702941895e+00,-2.541713230311870575e-02,3.631522180512547493e-03,5.910657346248626709e-02,5.642564594745635986e-02,3.048584461212158203e-01,9.623181819915771484e-01,5.239393934607505798e-02,5.510427430272102356e-02,-1.182253099977970123e-02,3.099048435688018799e-01
1.496857523918151855e+00,1.596667803823947906e-02,1.891355775296688080e-02,9.048677980899810791e-02,5.899553000926971436e-02,2.932037711143493652e-01,9.984514117240905762e-01,2.324525266885757446e-02,1.988306455314159393e-02,-8.209406398236751556e-03,3.103180229663848877e-01
1.512782454490661621e+00,-4.825618863105773926e-02,9.458247572183609009e-03,5.274750292301177979e-02,4.894351959228515625e-02,2.804692387580871582e-01,8.825094103813171387e-01,5.660189781337976456e-03,9.626271575689315796e-02,-2.146196085959672928e-03,2.936026453971862793e-01
1.504076838493347168e+00,-9.488740563392639160e-02,-1.478049810975790024e-02,3.475257754325866699e-02,3.955087065696716309e-02,2.901331186294555664e-01,8.216294050216674805e-01,4.150054231286048889e-02,7.632003724575042725e-02,4.289070144295692444e-03,2.954553365707397461e-01
1.494336247444152832e+00,-3.280640020966529846e-02,-3.976609150413423777e-04,6.170611083507537842e-02,5.076150596141815186e-02,3.122434616088867188e-01,1.152986049652099609e+00,1.072707027196884155e-02,3.488664980977773666e-03,9.796998463571071625e-03,3.152268230915069580e-01
1.490852832794189453e+00,-6.630039215087890625e-02,-3.571927919983863831e-02,4.607930779457092285e-02,3.612431883811950684e-02,3.059912919998168945e-01,1.059517860412597656e+00,7.703321427106857300e-02,2.901104744523763657e-03,1.128818467259407043e-02,3.059739172458648682e-01
1.511157155036926270e+00,-9.310876578092575073e-02,-2.772963792085647583e-02,2.999985218048095703e-02,3.968098759651184082e-02,3.001596033573150635e-01,9.585395455360412598e-01,7.479052245616912842e-02,1.113409176468849182e-01,1.671639853157103062e-03,2.871924936771392822e-01
1.494133830070495605e+00,-1.219061482697725296e-02,5.830858368426561356e-03,6.825004518032073975e-02,5.658705532550811768e-02,2.822975814342498779e-01,9.841747879981994629e-01,2.037694863975048065e-02,5.222882702946662903e-02,1.159350294619798660e-02,3.134939372539520264e-01
1.489838242530822754e+00,-5.942459776997566223e-02,5.344992969185113907e-03,5.262316763401031494e-02,5.165530741214752197e-02,3.097348511219024658e-01,1.036459326744079590e+00,7.843109965324401855e-02,1.263760146684944630e-03,-2.239314839243888855e-03,3.022599220275878906e-01
1.503508687019348145e+00,-4.562462493777275085e-02,-1.139721181243658066e-02,5.842955410480499268e-02,4.680792987346649170e-02,3.119528591632843018e-01,9.619610309600830078e-01,8.185436576604843140e-02,3.451981022953987122e-02,-6.015818566083908081e-03,2.939435541629791260e-01
1.508293151855468750e+00,-3.614738583564758301e-02,5.115007236599922180e-02,5.648137629032135010e-02,7.852412760257720947e-02,2.953635454177856445e-01,9.349706172943115234e-01,5.287086218595504761e-02,-8.237885311245918274e-03,-1.286036521196365356e-02,2.986736595630645752e-01
1.498277068138122559e+00,-4.411714151501655579e-02,1.282828953117132187e-02,6.565038859844207764e-02,6.540720164775848389e-02,2.997884154319763184e-01,9.834240674972534180e-01,2.398292720317840576e-02,-1.622676500119268894e-03,-6.866049952805042267e-03,3.079949021339416504e-01
1.514678835868835449e+00,-2.876139059662818909e-02,6.682796403765678406e-03,6.367407739162445068e-02,5.425514280796051025e-02,2.909552752971649170e-01,9.078897833824157715e-01,5.373689904808998108e-02,4.489284753799438477e-02,-3.925439435988664627e-03,2.876780629158020020e-01
1.513749122619628906e+00,-3.720964118838310242e-02,-1.003101654350757599e-02,5.491249263286590576e-02,4.252231121063232422e-02,3.136551976203918457e-01,1.059040904045104980e+00,2.029788121581077576e-02,1.030557509511709213e-02,-4.129162058234214783e-03,2.917579412460327148e-01
1.502069592475891113e+00,-3.826459869742393494e-02,-1.642645103856921196e-03,6.659726798534393311e-02,5.202256143093109131e-02,3.217440247535705566e-01,1.104722619056701660e+00,-1.926109381020069122e-02,5.274941399693489075e-02,-4.942005034536123276e-03,3.032485842704772949e-01
1.502075552940368652e+00,-1.019209474325180054e-01,2.110954606905579567e-03,2.706687152385711670e-02,5.542148649692535400e-02,3.068792223930358887e-01,1.074675083160400391e+00,1.161815524101257324e-01,4.037209227681159973e-02,-1.292074471712112427e-02,2.976498901844024658e-01
1.510632395744323730e+00,-6.469994783401489258e-02,-1.869913376867771149e-02,4.486973583698272705e-02,3.437511622905731201e-02,2.966694235801696777e-01,1.005573749542236328e+00,5.631745979189872742e-02,4.583885893225669861e-02,3.743195207789540291e-03,2.833893597126007080e-01
1.506668090820312500e+00,-4.364371299743652344e-02,-4.000508040189743042e-02,5.605591833591461182e-02,2.567724883556365967e-02,2.704445719718933105e-01,8.786450028419494629e-01,3.291511535644531250e-02,6.629283726215362549e-02,6.515659857541322708e-03,2.985241711139678955e-01
1.506220221519470215e+00,-4.345020279288291931e-02,-3.070822916924953461e-02,6.184922158718109131e-02,2.822677791118621826e-02,3.050528168678283691e-01,9.231775999069213867e-01,9.441386908292770386e-03,8.360723406076431274e-02,1.272417325526475906e-02,3.056946992874145508e-01
1.500613331794738770e+00,-7.827152311801910400e-02,-2.281488105654716492e-02,4.108002781867980957e-02,3.211455047130584717e-02,3.207650780677795410e-01,1.211230039596557617e+00,4.122089967131614685e-02,6.859401613473892212e-02,1.654076762497425079e-02,3.052987456321716309e-01
1.492250084877014160e+00,-5.663730576634407043e-02,-1.418414153158664703e-02,5.045033991336822510e-02,4.535576701164245605e-02,2.760063111782073975e-01,8.910672068595886230e-01,5.767739191651344299e-02,8.755508810281753540e-02,2.932852949015796185e-04,3.033730387687683105e-01
1.485042214393615723e+00,-5.835371091961860657e-02,1.596825011074542999e-02,4.802703857421875000e-02,5.554245412349700928e-02,2.950632274150848389e-01,9.963515996932983398e-01,5.481488630175590515e-02,4.304988682270050049e-02,1.133040338754653931e-02,3.052901923656463623e-01
1.494360089302062988e+00,-1.060202866792678833e-01,-3.022390231490135193e-02,2.096688747406005859e-02,3.238289058208465576e-02,3.400993049144744873e-01,1.122963666915893555e+00,1.455044001340866089e-01,5.940084531903266907e-02,9.058947674930095673e-03,3.004601001739501953e-01
1.504856467247009277e+00,-4.452236369252204895e-02,4.648182541131973267e-02,5.223794281482696533e-02,7.203771173954010010e-02,2.818054556846618652e-01,8.237464427947998047e-01,6.416486203670501709e-02,5.773127451539039612e-02,-2.389241755008697510e-02,2.907827496528625488e-01
1.496123671531677246e+00,-3.600212559103965759e-02,3.272587060928344727e-02,5.896441638469696045e-02,7.275699079036712646e-02,3.038932383060455322e-01,9.610227942466735840e-01,9.102176874876022339e-02,8.018580265343189240e-03,-1.120490673929452896e-02,2.929716408252716064e-01
1.489728569984436035e+00,-8.516422659158706665e-02,3.095596795901656151e-03,2.723404765129089355e-02,5.538488924503326416e-02,3.341569602489471436e-01,1.091702938079833984e+00,7.650746405124664307e-02,8.495617657899856567e-02,-3.848529653623700142e-03,3.013633191585540771e-01
1.500624060630798340e+00,-1.100269854068756104e-01,2.048256993293762207e-02,1.855897903442382812e-02,6.227000057697296143e-02,3.397966325283050537e-01,1.009654641151428223e+00,9.221806377172470093e-02,5.541915819048881531e-02,-1.275290641933679581e-02,2.867780923843383789e-01
1.498183488845825195e+00,-7.353944331407546997e-02,1.397059764713048935e-02,4.041457176208496094e-02,5.614234507083892822e-02,3.270226418972015381e-01,1.092570543289184570e+00,4.195918515324592590e-02,8.708415180444717407e-02,-1.634034141898155212e-02,2.904290258884429932e-01
1.484757184982299805e+00,-7.125908881425857544e-02,1.792601682245731354e-02,4.316861927509307861e-02,6.253783404827117920e-02,3.371900320053100586e-01,1.174564003944396973e+00,8.312422037124633789e-02,1.939013600349426270e-02,-5.781420040875673294e-03,3.127286136150360107e-01
1.511450409889221191e+00,-2.725756913423538208e-02,2.101237885653972626e-02,6.558455526828765869e-02,6.072510778903961182e-02,3.248766660690307617e-01,1.091579198837280273e+00,5.791419744491577148e-02,2.305261604487895966e-02,-2.075152471661567688e-03,3.055018186569213867e-01
1.496893763542175293e+00,-6.117736548185348511e-02,2.477696724236011505e-02,4.808628559112548828e-02,6.636036932468414307e-02,3.240331113338470459e-01,1.063336610794067383e+00,7.421547174453735352e-02,5.335225164890289307e-02,8.561869151890277863e-03,3.024439513683319092e-01
1.499899029731750488e+00,-8.160429447889328003e-02,-2.691496908664703369e-02,3.338596224784851074e-02,4.111337661743164062e-02,3.040912151336669922e-01,9.244560599327087402e-01,1.312268376350402832e-01,8.282240480184555054e-02,7.515438366681337357e-03,2.963548302650451660e-01
1.502047657966613770e+00,-7.740083336830139160e-02,-6.915661972016096115e-03,4.200606048107147217e-02,5.030085146427154541e-02,3.016775548458099365e-01,1.036322474479675293e+00,9.780289232730865479e-02,7.641656696796417236e-02,2.309312345460057259e-03,3.087537586688995361e-01
1.507989883422851562e+00,-8.010503649711608887e-02,4.632596299052238464e-02,3.619518876075744629e-02,6.758390367031097412e-02,3.176734447479248047e-01,1.059371232986450195e+00,7.133343815803527832e-02,1.814096793532371521e-02,-1.098305825144052505e-02,2.808486521244049072e-01
1.491972565650939941e+00,-1.003717333078384399e-01,-2.436472661793231964e-02,3.138568997383117676e-02,3.419582545757293701e-02,3.265958130359649658e-01,1.055685997009277344e+00,8.963973820209503174e-02,9.049742668867111206e-02,1.302951201796531677e-02,3.056168258190155029e-01
1.513647675514221191e+00,-8.824414759874343872e-02,-2.139613591134548187e-02,3.380115330219268799e-02,3.832355141639709473e-02,2.846469581127166748e-01,9.735363125801086426e-01,7.648046314716339111e-02,9.811124205589294434e-02,4.041942767798900604e-03,2.891968190670013428e-01
1.501314520835876465e+00,-6.739488244056701660e-02,-2.984109148383140564e-02,5.091129243373870850e-02,3.706292808055877686e-02,3.172801434993743896e-01,1.130404353141784668e+00,3.354427218437194824e-02,3.478733822703361511e-02,1.101485267281532288e-02,3.158334791660308838e-01
1.503051042556762695e+00,-8.677951991558074951e-02,-6.411357317119836807e-03,3.421893715858459473e-02,4.954800009727478027e-02,3.405438661575317383e-01,1.196672677993774414e+00,1.110206395387649536e-01,5.549570918083190918e-02,3.881400451064109802e-03,2.908598780632019043e-01
1.493371605873107910e+00,-8.096671104431152344e-02,1.875140820629894733e-03,3.642550110816955566e-02,5.189578235149383545e-02,2.768044769763946533e-01,8.835869431495666504e-01,4.910526424646377563e-02,7.881111651659011841e-02,7.607035338878631592e-03,3.126301169395446777e-01
1.496894001960754395e+00,-5.636855587363243103e-02,4.231429845094680786e-02,5.316509306430816650e-02,7.372774183750152588e-02,3.162152469158172607e-01,1.115143060684204102e+00,4.486311227083206177e-02,3.458320349454879761e-02,1.835539820604026318e-03,2.994676530361175537e-01
1.502874732017517090e+00,-5.969575047492980957e-02,-2.456484921276569366e-02,5.105169117450714111e-02,3.504541516304016113e-02,2.951032817363739014e-01,1.082875609397888184e+00,2.772299945354461670e-02,9.793688543140888214e-03,9.086742065846920013e-03,2.987776696681976318e-01
1.499049305915832520e+00,-6.939881294965744019e-02,4.281033948063850403e-02,4.962904751300811768e-02,7.392160594463348389e-02,3.375075459480285645e-01,1.160166382789611816e+00,6.334444880485534668e-02,2.409961447119712830e-02,-1.092533580958843231e-02,3.096613883972167969e-01
1.487551808357238770e+00,-4.246926680207252502e-02,-2.942808531224727631e-02,5.416341125965118408e-02,3.840634226799011230e-02,3.204694688320159912e-01,1.087040543556213379e+00,8.046274632215499878e-02,4.380068182945251465e-02,6.860009743832051754e-04,3.159091472625732422e-01
1.494682669639587402e+00,-8.405984938144683838e-02,2.867594733834266663e-02,3.285536170005798340e-02,5.753983557224273682e-02,3.238128125667572021e-01,1.152990341186523438e+00,6.556509435176849365e-02,7.132407277822494507e-02,8.666543290019035339e-03,3.012138307094573975e-01
1.510562300682067871e+00,-3.315946087241172791e-02,-9.631594642996788025e-03,6.936253607273101807e-02,5.061276257038116455e-02,3.036190271377563477e-01,1.071685910224914551e+00,-1.824858039617538452e-02,4.262274876236915588e-02,-1.036621513776481152e-03,2.999057471752166748e-01
1.505803227424621582e+00,-4.371566697955131531e-02,-2.612177468836307526e-02,4.999139904975891113e-02,3.297372162342071533e-02,2.852595150470733643e-01,9.796080589294433594e-01,9.994856268167495728e-02,5.099226906895637512e-02,9.678645990788936615e-03,2.925742864608764648e-01
1.509675621986389160e+00,-4.267123714089393616e-02,2.438111789524555206e-02,5.892489850521087646e-02,5.757753551006317139e-02,2.811965644359588623e-01,8.803348541259765625e-01,-3.060223534703254700e-02,4.659850150346755981e-02,-2.022448927164077759e-03,3.095575869083404541e-01
1.490841150283813477e+00,-8.205319195985794067e-02,-7.930944673717021942e-03,3.215911984443664551e-02,4.443113505840301514e-02,2.931479811668395996e-01,1.039546251296997070e+00,5.206437781453132629e-02,6.693922728300094604e-02,-3.306244267150759697e-03,3.068259358406066895e-01
1.513741135597229004e+00,-2.131430990993976593e-02,-4.875930026173591614e-03,6.774343550205230713e-02,4.992611706256866455e-02,2.866667509078979492e-01,9.502770900726318359e-01,3.031474724411964417e-02,-8.003088645637035370e-03,-9.861331433057785034e-03,2.930887937545776367e-01
1.507664442062377930e+00,-7.798925787210464478e-02,2.852828940376639366e-03,3.584341704845428467e-02,4.882121086120605469e-02,3.302213251590728760e-01,1.037096977233886719e+00,7.340952008962631226e-02,6.138073280453681946e-02,-1.218166016042232513e-02,2.861238718032836914e-01
1.492390990257263184e+00,-6.701063364744186401e-02,-9.915738366544246674e-03,4.420392215251922607e-02,4.039005935192108154e-02,2.999500036239624023e-01,1.023211956024169922e+00,3.075272403657436371e-02,5.449989065527915955e-02,2.885790017899125814e-04,3.171361982822418213e-01
1.495664596557617188e+00,-6.150190904736518860e-02,1.460756920278072357e-02,4.107281565666198730e-02,4.975156486034393311e-02,2.856631278991699219e-01,8.388345241546630859e-01,6.851842254400253296e-02,2.495691739022731781e-02,-7.065266370773315430e-03,2.951700985431671143e-01
1.502929449081420898e+00,-4.999952390789985657e-02,7.491557626053690910e-04,4.471838474273681641e-02,5.118508636951446533e-02,2.868544757366180420e-01,8.722098469734191895e-01,9.807667136192321777e-02,2.083054184913635254e-02,-9.473136160522699356e-04,2.979036569595336914e-01
1.490272521972656250e+00,-8.310451358556747437e-02,4.558624327182769775e-02,3.747105598449707031e-02,7.179273664951324463e-02,3.143933117389678955e-01,9.838379621505737305e-01,4.024178534746170044e-02,6.627565622329711914e-02,-3.123329253867268562e-03,3.122987747192382812e-01
1.488253116607666016e+00,-6.996177136898040771e-02,-2.985156327486038208e-02,3.143413364887237549e-02,3.625562787055969238e-02,2.984589934349060059e-01,9.186258316040039062e-01,6.522024422883987427e-02,5.472036451101303101e-02,-2.960398560389876366e-03,3.021750748157501221e-01
1.507034182548522949e+00,-1.027890965342521667e-01,-3.070942498743534088e-02,2.707596123218536377e-02,4.117126762866973877e-02,3.105426132678985596e-01,1.031416893005371094e+00,1.221523061394691467e-01,7.984342426061630249e-02,-9.386474266648292542e-05,2.931272089481353760e-01
1.501762986183166504e+00,-4.178212583065032959e-02,-1.287559792399406433e-02,5.947868525981903076e-02,5.012385547161102295e-02,3.064890205860137939e-01,1.023785352706909180e+00,1.018133829347789288e-03,-2.217585220932960510e-02,-1.195707265287637711e-02,2.984763383865356445e-01
1.491049289703369141e+00,-8.740019798278808594e-02,-1.164366770535707474e-02,3.267271816730499268e-02,3.768393397331237793e-02,2.849703431129455566e-01,8.922265172004699707e-01,7.920591533184051514e-02,9.432336688041687012e-02,1.676216162741184235e-02,3.103213906288146973e-01
1.512234210968017578e+00,-1.049026474356651306e-01,-1.121981535106897354e-02,2.533011138439178467e-02,4.950380325317382812e-02,2.961629331111907959e-01,1.017327189445495605e+00,1.041222885251045227e-01,3.697685897350311279e-02,-4.792143125087022781e-03,2.824656367301940918e-01
1.490745902061462402e+00,-6.467009335756301880e-02,1.859326101839542389e-02,4.662382602691650391e-02,5.707271397113800049e-02,3.286414146423339844e-01,1.139432430267333984e+00,7.350309193134307861e-02,1.730438508093357086e-02,-5.241431761533021927e-03,3.123891055583953857e-01
1.496115446090698242e+00,-5.177596211433410645e-02,-3.062744066119194031e-02,4.977576434612274170e-02,3.332015872001647949e-02,3.089977204799652100e-01,1.195137739181518555e+00,9.736779145896434784e-03,5.471188575029373169e-02,-7.913328590802848339e-04,3.060927391052246094e-01
1.500861763954162598e+00,-9.177193045616149902e-02,-2.145307138562202454e-02,2.649915218353271484e-02,4.451231658458709717e-02,2.948348224163055420e-01,8.703323602676391602e-01,1.454797834157943726e-01,7.416038215160369873e-02,1.724899921100586653e-04,2.951639592647552490e-01
1.500611424446105957e+00,-2.385133691132068634e-02,2.099853754043579102e-02,6.771881878376007080e-02,6.437544524669647217e-02,3.099968731403350830e-01,1.150599718093872070e+00,-5.082593997940421104e-04,2.505573444068431854e-02,-1.947773247957229614e-02,3.074142038822174072e-01
1.498276591300964355e+00,-7.361796498298645020e-02,3.218281781300902367e-03,4.176759719848632812e-02,5.638058483600616455e-02,3.147304952144622803e-01,1.033229827880859375e+00,4.122334346175193787e-02,9.133359044790267944e-02,-1.591818756423890591e-03,3.140614628791809082e-01
1.504939436912536621e+00,-6.163171306252479553e-02,-1.865079067647457123e-02,4.213416576385498047e-02,3.672310709953308105e-02,3.330571651458740234e-01,1.109364390373229980e+00,6.413743644952774048e-02,9.262890368700027466e-02,-6.695523858070373535e-03,2.995755374431610107e-01
1.506862521171569824e+00,-5.470585078001022339e-02,2.592226304113864899e-02,4.653652012348175049e-02,6.320886313915252686e-02,2.896506786346435547e-01,9.689676761627197266e-01,4.263429343700408936e-02,1.106457561254501343e-01,-4.776641726493835449e-03,2.975149452686309814e-01
1.490909457206726074e+00,-5.609964206814765930e-02,-4.659366980195045471e-02,4.222670197486877441e-02,2.349443733692169189e-02,3.060083687305450439e-01,1.114372730255126953e+00,5.748983472585678101e-02,1.069842427968978882e-01,1.922426186501979828e-02,3.028828501701354980e-01
1.499348044395446777e+00,-8.650217950344085693e-02,-1.562448125332593918e-02,2.408280968666076660e-02,3.816175460815429688e-02,2.959408462047576904e-01,9.725075364112854004e-01,8.738180994987487793e-02,6.988230347633361816e-02,-7.325111422687768936e-03,2.901361882686614990e-01
1.494547843933105469e+00,-4.757947474718093872e-02,2.070109918713569641e-02,5.219398438930511475e-02,5.942626297473907471e-02,3.118526935577392578e-01,1.131251573562622070e+00,7.057114690542221069e-02,3.587831556797027588e-02,-1.653818786144256592e-02,3.027124702930450439e-01
1.493078351020812988e+00,-4.932432621717453003e-02,-3.083547390997409821e-02,5.036689341068267822e-02,3.320071101188659668e-02,2.977132499217987061e-01,1.000954747200012207e+00,7.448460906744003296e-02,5.370269343256950378e-02,-6.443154532462358475e-03,2.964599430561065674e-01
1.489372134208679199e+00,-7.073733955621719360e-02,5.025633145123720169e-03,3.834161162376403809e-02,5.805523693561553955e-02,2.846545875072479248e-01,8.667209148406982422e-01,7.761732488870620728e-02,3.593510761857032776e-02,2.991139655932784081e-03,3.090830445289611816e-01
1.512821793556213379e+00,-1.093319803476333618e-01,-1.323581580072641373e-02,2.478668093681335449e-02,4.345348477363586426e-02,3.020787835121154785e-01,1.031525135040283203e+00,5.727902799844741821e-02,8.234859257936477661e-02,1.059551909565925598e-02,2.949374914169311523e-01
1.516952872276306152e+00,-8.021236211061477661e-02,1.238039229065179825e-02,3.695356845855712891e-02,5.129005014896392822e-02,2.790489196777343750e-01,8.398590087890625000e-01,2.716946974396705627e-02,6.145364791154861450e-02,-5.615567788481712341e-03,2.909441888332366943e-01
